video_id,comment_thread_id,comment_id,author,text,like_count,published_at,updated_at,total_reply_count,video_title,channel_title,video_view_count,video_like_count,video_comment_count
QdNmVWXuYec,Ugzyi6U8UzhspgI00PN4AaABAg,Ugzyi6U8UzhspgI00PN4AaABAg,@NoobWarriorX,"for everyone curious about why the vod for this is a disaster, it's because during the live main show, the production team absolute chopped the audio syncing and it was extremely unwatchable. million dollar production btw",4380,2026-06-06T00:14:52Z,2026-06-06T00:14:52Z,34,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgzGxt3Y5fKUaRtddDB4AaABAg,UgzGxt3Y5fKUaRtddDB4AaABAg,@MrEvilone360,"This is my first time writing a timestamp Enjoy Everyone! 

0:03:39 RE Veronica
0:08:04 Mighty Cup Head Adventures 
0:11:05 Alien Isolation 2 
0:14:47 Gen Atlas 
0:16:59 Blood Message 
0:20:56 Stranger Than Heaven 
0:24:51 HAEX
0:26:57 10 Dead By Daylight 
0:27:57 Mortal Shell 2 
0:28:28 Sand Raiders Of Sophie 
0:29:29 ACBF Resynced 
0:31:20 TMNT The Last Ronin 
0:33:21 Fortnight Runners 
0:35:17 Fortnight Shattered 
0:35:54 Gundam Rouge Orbit 
0:38:31 An Egg Stremely Hard Game
0:39:54 CrossFire 
0:43:54 Control Resonant
0:45:37 GuildWars 3
0:48:43 Star Wars Galactic Racers 
0:50:22 Ends Of ABYSS  
0:50:10 Last Harbor 
0:52:37 Virtual Fighter Crossroads 
0:55:37 RuneScape DragonWilds 
0:57:37 The Adventures Of Eliot 
0:56:47 orbitals 
0:56:54 StarSeeker Astoneer Expeditions
0:57:08 Soulframe Preludes 
0:58:04 Grounded 2 Into the Abyss 
0:59:07 MAFIA The Old Country 
1:00:24 1666 Amsterdam 
1:03:53 Saw Genesis 
1:05:40 Lords Of The Fallen 2 
1:07:04 Star Wars Zero Company 
1:08:53 The Blood Of DawnWalker 
1:11:55 Among Us 
1:15:21 007 First Light New story Mission 
1:15:52 Final Fantasy XIV Online 
1:16:00 Turok Origins
1:16:07 Armatus 
1:16:21 Gothic Remake 
1:16:51 Aion 
1:18:20 Wuthering Waves + Cyberpunk 
1:19:47 Monster Hunter Wilds Ascendance 
1:21:40 Swords Of Legends 
1:24:48 HotWheels Infinite Rush 
1:26:19 35 Years Of Sonic anniversary
1:27:40 Attack On Titan 3 
1:29:33 Clutch 
1:31:05 Chronicles Medieval
1:33:00 Sea Of Remnants 
1:34:31 Capcom Summer GameSales 
1:35:31 Hitman World Of Assassination 
1:36:04 PalWorld 1.0 
1:38:18 The Wolf Amongus Remastered 
1:40:20 Stellar Blade Blood Rain 
1:44:29 Street Fighter 6 
1:47:56 Final Fantasy VII Revelation 

2:02:56 blood dungeon days of the devs 
2:05:59 Tenebris Somnia 
2:10:28 Mr Records 
2:14:25 33 Immortals 
2:16:13 Dreadmore 
2:19:10 Threads Of Time 
2:21:56 Infinity x 2
2:24:46 Into The UnWell 
2:26:58 Pub
2:31:13 Lazy River 
2:34:40 Prove Your Human 
2:38:13 ITHACA 
2:41:25 Screen Bound 
2:44:18 Shot One Fighters 
2:46:37 Apple Crumble 
2:49:30 Slap Out Of It 
2:53:16 Super Yooka-LayLee Kart 
2:56:29 Into The Fire 
2:59:03 TRINE 6 Together In Time 
3:01:04 When Sirens Fall Silent 
3:06:57 The End",1926,2026-06-06T06:21:16Z,2026-06-06T20:46:14Z,28,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgwPHuDDZYnyf29Q_4l4AaABAg,UgwPHuDDZYnyf29Q_4l4AaABAg,@kholdstare77,"reupload the whole thing in full, properly synced",1465,2026-06-06T00:59:10Z,2026-06-06T00:59:10Z,4,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgwZgS1ET2dBWjBqycR4AaABAg,UgwZgS1ET2dBWjBqycR4AaABAg,@calumduff6051,I love how they started with saying that we are hungry for new ideas and then start with a remake,643,2026-06-06T05:09:13Z,2026-06-06T05:09:13Z,2,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgxfaGZ0Q0ORDySggsF4AaABAg,UgxfaGZ0Q0ORDySggsF4AaABAg,@AKPsycho004,"Industry so goated , even the livestream's are filled with bugs",262,2026-06-06T08:51:18Z,2026-06-06T08:51:18Z,0,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgxCcK6p6wDs9Ll8RGt4AaABAg,UgxCcK6p6wDs9Ll8RGt4AaABAg,@crazydude5714,Who had the genius idea to put ads in the middle of the trailers,756,2026-06-06T01:56:11Z,2026-06-06T01:56:11Z,13,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgxIOEuKa09dfGr9D-J4AaABAg,UgxIOEuKa09dfGr9D-J4AaABAg,@SilverTheNightWolf,Never seen alot of bugs in one stream,598,2026-06-06T00:25:21Z,2026-06-06T00:25:21Z,1,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgzNR7Op1SUb335Js3Z4AaABAg,UgzNR7Op1SUb335Js3Z4AaABAg,@DoNotCallMyBrother,Crazy how de-sync’d the audio continue to get,272,2026-06-06T00:39:38Z,2026-06-06T00:39:38Z,0,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgxxQvKFFNTDGgrWOmJ4AaABAg,UgxxQvKFFNTDGgrWOmJ4AaABAg,@Zerolink30,"Damn, Matt Mercer probably lived out his childhood dream, as Ganondorf in The Legend of Zelda and as Vincent in Final Fantasy 7. Truly that PS1/N64 era dream.",77,2026-06-06T08:58:00Z,2026-06-06T08:58:00Z,1,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
QdNmVWXuYec,UgxcOk54CwHUf7KxIut4AaABAg,UgxcOk54CwHUf7KxIut4AaABAg,@XMrJust,We want the full show,286,2026-06-06T00:14:46Z,2026-06-06T00:14:46Z,1,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,10498597,146128,528
