video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
QdNmVWXuYec,"SUMMER GAME FEST 2026: Official 4K60FPS Livestream, (Resident Evil Veronica, FINAL FANTASY VII)",thegameawards,UCqDS7KWjAPKv-7ZSlro9OiQ,2026-06-06T00:27:34Z,20,https://i.ytimg.com/vi/QdNmVWXuYec/default.jpg,10498597,146128,528
5F5MKI_jXJw,I Survived 100 Days In Realistic Minecraft,MrBeast Gaming,UCIPPMRA040LQr5QPyJEbmXA,2026-06-06T16:00:01Z,20,https://i.ytimg.com/vi/5F5MKI_jXJw/default.jpg,6354300,240259,11455
bx9Jijm5bjA,HOSTING STEAL A BRAINROT ADMIN ABUSE!,CaylusBlox,UCsPMNatXCwqyUuJilBT73jg,2026-06-06T20:45:21Z,20,https://i.ytimg.com/vi/bx9Jijm5bjA/default.jpg,1555986,53464,537
AYmNWyF9lOY,🔴 LIVE! - NEW SEASON 3 COUNTDOWN!,Typical Gamer,UC2wKfjlioOCLP4xQMOWNcgg,2026-06-06T13:59:22Z,20,https://i.ytimg.com/vi/AYmNWyF9lOY/default.jpg,1919468,32656,88
wHfY1TjmRnc,"Another Day, Another Road Trip...",SMii7Yplus,UC-gW4TeZAlKm7UATp24JsWQ,2026-06-06T19:13:39Z,20,https://i.ytimg.com/vi/wHfY1TjmRnc/default.jpg,296799,23426,860
WmXbKZijDyg,Testing Scary Myth Minecraft Lies That Are Unsolved…,PrestonPlayz,UCJZam2u1G0syq3kyqrCXrNw,2026-06-06T14:15:04Z,20,https://i.ytimg.com/vi/WmXbKZijDyg/default.jpg,299584,7553,571
4i3GHno_CGI,WE MADE OUR PARENTS MAD..,Tyler & Snowi,UCzzF1kdBgwv5RB6rbB6kVSA,2026-06-06T20:42:37Z,20,https://i.ytimg.com/vi/4i3GHno_CGI/default.jpg,164971,15381,296
8N9QN4X1pIk,Godzilla Destroy All Monsters Melee: Remastered Official Announce Trailer - IGN Live 2026,IGN,UCKy1dAqELo0zrOtPkf0eTMw,2026-06-06T19:32:32Z,20,https://i.ytimg.com/vi/8N9QN4X1pIk/default.jpg,202400,18856,2176
pERhXgUsyZ8,This Racing Game is Still Hilarious,SMii7Y,UCzXwjTI6c6mVn6oui_p6oiw,2026-06-05T19:13:24Z,20,https://i.ytimg.com/vi/pERhXgUsyZ8/default.jpg,1040636,56248,1816
jp0MlhMJvhM,THIS IS IT?! SUMMER GAME FEST 2026 LIVE 🔴Full Stream🔴 (6-5),Maximilian Dood,UCOgaIuQYGr6ow_jbote4BKA,2026-06-06T04:51:06Z,20,https://i.ytimg.com/vi/jp0MlhMJvhM/default.jpg,891016,21493,464
VlrcX3aXpgY,What is the Worst Ghost Type Pokemon?,WolfeyVGC,UC9OZkS1Mhl5UvKSiPrYqsxg,2026-06-06T15:00:22Z,20,https://i.ytimg.com/vi/VlrcX3aXpgY/default.jpg,300535,18549,1040
qBYXTjzqutw,Going into My Friend’s Heads to Find SECRETS!,Cash,UC0eLBYhxW9HC0P9PXQ73mpQ,2026-06-06T15:00:20Z,24,https://i.ytimg.com/vi/qBYXTjzqutw/default.jpg,229501,3901,815
4ULmCpdeGPU,IEM Cologne Major 2026 - Day 5 - Stream A,ESL Counter-Strike,UCPq2ETz4aAGo2Z-8JisDPIA,2026-06-06T21:05:00Z,20,https://i.ytimg.com/vi/4ULmCpdeGPU/default.jpg,1495039,11044,12
s-OqeycNUbA,"Fortnite *SEASON 3* Is Here! (New Map, Mythics, Sprites)",TG Plays,UCqVCSWnuOSPm26orvNDTuWQ,2026-06-06T10:03:39Z,20,https://i.ytimg.com/vi/s-OqeycNUbA/default.jpg,314372,7744,474
hM2Ofso_w0c,"Future Games Show: Summer Showcase 2026 - Official Livestream (Exodus, FGS Live From LA, More)",FGS,UCYyyaFiIqyIkye9JwYGJYGA,2026-06-06T21:36:49Z,20,https://i.ytimg.com/vi/hM2Ofso_w0c/default.jpg,362913,8971,48
arWClcUVxm8,The Story Of Mario Maker's Impossible Levels,Summoning Salt,UCtUbO6rBht0daVIOGML3c8w,2026-06-06T01:07:45Z,20,https://i.ytimg.com/vi/arWClcUVxm8/default.jpg,658822,46340,3637
uxUMXniTfjM,Resident Evil Veronica - Announcement Trailer,Resident Evil,UCS2iGSouOopNHXFBcWtBQiA,2026-06-05T23:31:56Z,20,https://i.ytimg.com/vi/uxUMXniTfjM/default.jpg,1106022,102259,7327
2JOn2gZ_Ats,Fortnite SEASON 3 - EVERYTHING NEW!,Top5Gaming,UCYn6CZe5UGIyPe9WJb0pTrg,2026-06-06T10:48:51Z,20,https://i.ytimg.com/vi/2JOn2gZ_Ats/default.jpg,217815,7309,448
hIssjBhUk3o,"FGTeeV Among Us, But Everyone Has the WRONG Name",FGTeeV,UCC-RHF_77zQdKcA75hr5oTQ,2026-06-05T22:30:06Z,20,https://i.ytimg.com/vi/hIssjBhUk3o/default.jpg,549387,27376,5963
GH3egckNLLU,I watched the 2026 Summer Game Fest..,Asmongold TV  ,UCQeRaTukNYft1_6AZPACnog,2026-06-06T00:15:29Z,20,https://i.ytimg.com/vi/GH3egckNLLU/default.jpg,554826,18161,3351
j6sFq3aNIYg,Saving a Minecraft Server from my Disease Mod,EightSidedSquare,UCm9WKMrkb005KoZki70X_7g,2026-06-06T03:11:01Z,20,https://i.ytimg.com/vi/j6sFq3aNIYg/default.jpg,455100,25370,1891
z217CdQftHY,GTA 5 Online - Pranking Delirious with Glitches! (Funny Moments),VanossGaming,UCKqH_9mk1waLgBiL2vT5b9g,2026-06-06T03:04:08Z,20,https://i.ytimg.com/vi/z217CdQftHY/default.jpg,416905,23299,664
nkxRvK2xkek,I Revealed Roblox Admins in Real Life,Silver,UCXs61Ndm1-67HwDZR70g8pQ,2026-06-06T14:30:18Z,20,https://i.ytimg.com/vi/nkxRvK2xkek/default.jpg,447098,5728,103
s1sqCyglHco,roblox best gameplay,StanRP,UCHYA5HNaS5n4idxmP-at8nA,2026-06-06T19:35:06Z,20,https://i.ytimg.com/vi/s1sqCyglHco/default.jpg,286415,2845,1
9sv8QKCZaMM,The $50k Creator Rocket League Tourney,Joe Bart Games,UCeBPTBz1oRnsWsUBnKNNKNw,2026-06-06T15:37:26Z,20,https://i.ytimg.com/vi/9sv8QKCZaMM/default.jpg,97553,4081,332
PH3ox5krci8,FINAL FANTASY VII REVELATION - Reveal Trailer,FINAL FANTASY,UCH3sMKVJ2P7hm7ROBy5FHJg,2026-06-05T23:06:05Z,20,https://i.ytimg.com/vi/PH3ox5krci8/default.jpg,514177,35003,3369
zFXs24Y9hMs,ESCAPING OUR EVIL PARENTS IN ROBLOX...,Techy Plays,UCNDzLI-hyihpAx3zKtwhGZw,2026-06-06T14:00:03Z,20,https://i.ytimg.com/vi/zFXs24Y9hMs/default.jpg,169275,3308,439
wX5CBSmip08,"Every Time I Crash, My Monster Truck JUMPS HIGHER in GTA 5",SpeirsTheAmazingHD,UCAbdeLiTPdjk1X2TY_ZdLDw,2026-06-06T17:17:00Z,20,https://i.ytimg.com/vi/wX5CBSmip08/default.jpg,124839,3405,124
bGGPVx_EpDM,Matilda…,CaseOh,UC63anZxfVGHUEmfBAf5w7pw,2026-06-05T22:00:11Z,20,https://i.ytimg.com/vi/bGGPVx_EpDM/default.jpg,422664,18334,1465
PTF87YkjSP0,ESCAPE The OCEAN Obby! (Roblox) ,Cutie The Bunny,UCAy3SbSn9988JS8KCQreF9A,2026-05-31T13:15:10Z,20,https://i.ytimg.com/vi/PTF87YkjSP0/default.jpg,222137,185,49
ITPzxITngqA,Guild Wars 3 | Announcement Trailer,Guild Wars 2,UCP_FgMqOxp_VsM0UfrL-DxA,2026-06-05T21:49:08Z,20,https://i.ytimg.com/vi/ITPzxITngqA/default.jpg,676522,34815,5528
9HaP3YDck24,ROBLOX BE AN ADMIN!,Foltyn,UCRkuUgtDAL4XSU5jB40J_wA,2026-06-06T04:54:44Z,20,https://i.ytimg.com/vi/9HaP3YDck24/default.jpg,960398,13018,2142
F26g5SSslCU,Best Summer Game Fest 2026 Trailers,GameSpot,UCbu2SsF-Or3Rsn3NxqODImw,2026-06-05T23:41:08Z,20,https://i.ytimg.com/vi/F26g5SSslCU/default.jpg,412703,9698,571
vthBx-Zn5Gk,Full Fortnite Shattered Live Event Gameplay (Ice King Experience),EveryDay FN,UCGIvCkA7e3_q7OPlYW7kwdw,2026-06-05T23:45:01Z,20,https://i.ytimg.com/vi/vthBx-Zn5Gk/default.jpg,185471,5067,588
67YUuefSE_k,🔴LIVE | TARKOBUNGUS | TARKOV HOSPITALITY EVENT | JOHN X GINGY | FREAK BOB FRIDAY | #BUNGULATE,TheBurntPeanut,UCMNEVbszv8ZyvSXoTn3yhpQ,2026-06-06T09:12:37Z,20,https://i.ytimg.com/vi/67YUuefSE_k/default.jpg,489875,8634,67
8RbYA55UkO4,This Killed Raids.,Aztecross,UClbllR4Tx-lhYJyrpu1sA4A,2026-06-06T16:04:13Z,20,https://i.ytimg.com/vi/8RbYA55UkO4/default.jpg,137537,6155,1942
ihy3pmf-E2w,PLAYING ELDEN RING UNTIL I BEAT IT,Jynxzi,UCjiXtODGCCulmhwypZAWSag,2026-06-06T07:15:52Z,24,https://i.ytimg.com/vi/ihy3pmf-E2w/default.jpg,1065909,17228,305
1haG-AGN0Ng,ACTUAL ALIENS | Subnautica 2 - Part 9,Markiplier,UC7_YxT-KID8kRbqZo7MyscQ,2026-06-05T17:30:09Z,20,https://i.ytimg.com/vi/1haG-AGN0Ng/default.jpg,541287,37814,8275
VHQus_0kLu8,it doesn't get much worse than this...,3FS,UCF2T5SJP8fKB7eubgvwEDxg,2026-06-06T04:17:59Z,20,https://i.ytimg.com/vi/VHQus_0kLu8/default.jpg,216466,19089,2506
E6fvLlpZvMY,Fortnite SEASON 3 is HERE!,SypherPK,UC_q5WZtFp36adwqhKpZzxwQ,2026-06-06T08:45:10Z,20,https://i.ytimg.com/vi/E6fvLlpZvMY/default.jpg,220172,7783,473
WxLUZ1omFA8,Star Wars Zero Company | Official Gameplay Trailer,EA Star Wars,UCOsVSkmXD1tc6uiJ2hc0wYQ,2026-06-05T22:07:33Z,20,https://i.ytimg.com/vi/WxLUZ1omFA8/default.jpg,708165,27702,2143
URrMx-2l_ek,Monster Hunter Wilds: Ascendance - Official Reveal Trailer,Monster Hunter,UCVS0xBpOtXBAl12rdG67-OQ,2026-06-05T23:17:02Z,20,https://i.ytimg.com/vi/URrMx-2l_ek/default.jpg,612186,47912,4995
2NmQs5GHxxQ,I Survived 100 Days in a Robot Apocalypse in Minecraft!,Ryguyrocky,UCHRTfR2r0Ss3UjFyw7gSA-A,2026-06-06T12:30:10Z,20,https://i.ytimg.com/vi/2NmQs5GHxxQ/default.jpg,136108,3751,245
Xi-BmDnmaR0,NickEh30 reacts to Fortnite Shattered Live Event!,Nick Eh 30,UCt9nYeSz90lnOnaVFjxFJzw,2026-06-06T05:46:11Z,20,https://i.ytimg.com/vi/Xi-BmDnmaR0/default.jpg,250561,6728,411
mEhVbx8C4wM,Can We Survive?,Smosh Games,UCJ2ZDzMRgSrxmwphstrm8Ww,2026-06-05T17:00:27Z,20,https://i.ytimg.com/vi/mEhVbx8C4wM/default.jpg,594401,34766,1757
e079_l_lZso,Anime Fury Episode 2: Crossroads,Clash of Clans,UCD1Em4q90ZUK2R5HKesszJg,2026-06-06T08:00:08Z,20,https://i.ytimg.com/vi/e079_l_lZso/default.jpg,956917,23394,919
CLsCLDPE99o,THE OWNER OF RIVALS USED HACKS ON ME...,Techys,UCoRjsuzMh-MqfRjvlqaVLPw,2026-06-06T15:00:20Z,20,https://i.ytimg.com/vi/CLsCLDPE99o/default.jpg,132283,9375,440
Opo9EqMdcPI,We Almost Lost EVERYTHING Gambling [SMii7Y VOD],SMii7Yminus,UCunWNlSLgeUk0DLNiK_ZW7w,2026-06-06T00:00:36Z,20,https://i.ytimg.com/vi/Opo9EqMdcPI/default.jpg,132296,2061,84
-umJosi-NU4,CAYLUS got a brainrot..,steak,UC7c8wbA9yQjzxkj2uyrHrkg,2026-06-06T20:03:40Z,20,https://i.ytimg.com/vi/-umJosi-NU4/default.jpg,313901,5813,174
wFggR039O24,I Survived 100 Days as INFECTED SKY in Minecraft,EYstreem,UC-g_O9HWb5B0rVDG1hLd5Hw,2026-06-06T02:00:34Z,20,https://i.ytimg.com/vi/wFggR039O24/default.jpg,696691,6695,384
xHTymez8ZiU,"Outsmarting Mr. Beast's $25,000 Creator Event",Chuck Nasty,UC8LByDiB5aECnF_71sD-XHw,2026-06-05T20:09:20Z,20,https://i.ytimg.com/vi/xHTymez8ZiU/default.jpg,733935,45861,3224
9dxDjF_dOXc,Street Fighter 6 - Year 4 Character Reveal Trailer feat. Tifa (FINAL FANTASY VII Remake Series),Street Fighter,UCVg9nCmmfIyP4QcGOnZZ9Qg,2026-06-05T22:46:58Z,20,https://i.ytimg.com/vi/9dxDjF_dOXc/default.jpg,274552,17995,5263
3aYHEQ01XkM,Fortnite Shattered | Chapter 7 Season 2 Live End Event | Full Intro,Fortnite,UClG8odDC8TS6Zpqk9CGVQiQ,2026-06-05T23:16:52Z,20,https://i.ytimg.com/vi/3aYHEQ01XkM/default.jpg,413570,16011,1183
wJ_JpgDiek0,The Most SATISFYING TOWER in Roblox! *NEEDOH OBBY*,ItsFunneh,UCUk7VggtJdo9XYTy3Z5QVAw,2026-06-05T21:00:00Z,20,https://i.ytimg.com/vi/wJ_JpgDiek0/default.jpg,415698,27240,2349
YFsoSkcfQcw,Studio MDHR Special Bulletin | New Game Announcements,Studio MDHR,UCf2PB4w6M3co9GxQKTOvQMA,2026-06-05T21:10:31Z,20,https://i.ytimg.com/vi/YFsoSkcfQcw/default.jpg,738037,91389,4358
BwLHuiiM3So,College Football 27 RTG: Freshman Phenom FS Takes Over College Football!,QJB,UCtuKVZ8J_E2N9BqswnBTdjg,2026-06-05T16:00:29Z,20,https://i.ytimg.com/vi/BwLHuiiM3So/default.jpg,170943,6562,660
4hdImodqQks,Madden 27 & College Football 27 | Opening Drive Official Reveal Event,EA SPORTS MADDEN NFL,UCPpddbTbOr_uWWQT9Pw1rbA,2026-06-05T02:04:15Z,20,https://i.ytimg.com/vi/4hdImodqQks/default.jpg,544156,14387,574
gKum7LqFi1s,Palworld 1.0 Cinematic Trailer,Pocketpair Palworld,UCz6cOlpF6os7JkAKnpMNriw,2026-06-05T22:36:36Z,20,https://i.ytimg.com/vi/gKum7LqFi1s/default.jpg,387835,30311,3133
H2nFkS_hz3Q,JEV REACTS TO SUMMER GAME FEST 2026,JEV,UC7trU46U_9XPDtMnDbiDPUQ,2026-06-06T01:23:07Z,20,https://i.ytimg.com/vi/H2nFkS_hz3Q/default.jpg,189438,9309,436
-J0_2eMtFQM,GUNDAM ROGUE ORBIT – Announcement Trailer,Bandai Namco Entertainment America,UC_ntXHv-XdKCD7CPynVvnQw,2026-06-05T21:40:53Z,24,https://i.ytimg.com/vi/-J0_2eMtFQM/default.jpg,408557,26453,3078
92-AY2Cw6n8,I Ruled A Youtuber SMP,JumperWho,UCGF5H53_h3Y6IGpANbDEh6w,2026-06-05T13:11:56Z,20,https://i.ytimg.com/vi/92-AY2Cw6n8/default.jpg,843060,33420,3705
bUD3XMOz524,Installing Steam on the PS5,Bringus Studios,UCWFNUk2LHUQdRzQcJLYZmcg,2026-06-05T19:22:39Z,20,https://i.ytimg.com/vi/bUD3XMOz524/default.jpg,448130,30829,2828
a-JpwwMa5aM,College Football 27 | Official Reveal Trailer | EA SPORTS,EA SPORTS College,UCT4wAMwETXqDf-U_DVuqabA,2026-06-05T00:13:04Z,20,https://i.ytimg.com/vi/a-JpwwMa5aM/default.jpg,377456,13242,1108
HXGa-6K4_SY,Monster Hunter Wilds Ascendance Reveal Trailer | Summer Game Fest 2026,GamersPrey,UClFuUQ2pO1ED3BNorWf9huA,2026-06-05T22:22:54Z,20,https://i.ytimg.com/vi/HXGa-6K4_SY/default.jpg,185783,6191,893
uEGXoTTKpH0,Summer games fest,MoistCr1TiKaL Gaming,UCxfr3b8IuHSzu22UHnAvHWg,2026-06-05T23:25:05Z,20,https://i.ytimg.com/vi/uEGXoTTKpH0/default.jpg,193314,4704,229
jpry1CaP3nw,Fortnite Shattered FULL EVENT (Season 3 Live Event) | TEAM ICE KING,ShuffleGamer,UCI2hA8WukW-Q90aabtm3Hbw,2026-06-05T23:17:24Z,20,https://i.ytimg.com/vi/jpry1CaP3nw/default.jpg,103244,2362,362
nUmMarliL3g,College Football 27 OFFICIAL Gameplay,EricRayweather,UCq_2n18CJaRVGxEfxtCfI-Q,2026-06-05T15:13:36Z,20,https://i.ytimg.com/vi/nUmMarliL3g/default.jpg,196559,5455,623
V4d_NYcQfQw,My Brother Crashed My Girlfriend's Funeral!,Here's Johnny,UC8Z766VdGCg9sSySmeL-APQ,2026-06-05T22:51:12Z,20,https://i.ytimg.com/vi/V4d_NYcQfQw/default.jpg,142374,2677,355
wsUj-bNnGB4,I Played College Football 27 Dynasty!,Bordeaux,UCyIjXN5TEaU-LzMT0iQx_ww,2026-06-05T02:33:30Z,20,https://i.ytimg.com/vi/wsUj-bNnGB4/default.jpg,335663,8618,628
