video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
vhAuEPWou3E,Essa Mulher Pegou O Celular Do Motoca E Quase Fez Ele Infartar.,Guilhermedodf,UC-B2Lh9k6pcnzGKQ9jg7GCA,2026-05-29T14:22:46Z,22,https://i.ytimg.com/vi/vhAuEPWou3E/default.jpg,788503,41492,667,[],PT21S
JtHfFxuRfkw,Jon Vlogs deu uma TV pra ele assistir a copa… #jonvlogs #magalu #influencermagalu #viral ,Clipadas do Bonde do Jon,UCRrlzX_wtvYj4JHFd7SLzfw,2026-06-02T21:34:29Z,22,https://i.ytimg.com/vi/JtHfFxuRfkw/default.jpg,226455,17258,200,[],PT59S
awJpq1uZc1o,"😱 O DIA SAIU DO CONTROLE! Horta Nova, Dor Forte, Receita Deliciosa e Viagem de Motorhome",SEGREDOS DA MA,UCn5wNgpDW_f6Hb_6azqmj9w,2026-06-05T22:30:19Z,24,https://i.ytimg.com/vi/awJpq1uZc1o/default.jpg,75252,,232,"['faxina', 'morandofora', 'receitas', 'vlog', 'donadecasa', 'deepclean', 'vivendonaamerica', 'morandonoseua', 'limpeza', 'dya', 'motorhome', 'viagem', 'reforma', 'casa', 'casanoseua', 'compreiminhacasa']",PT25M26S
j6LMexXU6nk,"Vamos tentar ajudar sem jugar, vamos ser melhores pessoal!",Flavio Brotas,UCUo1XzYYdH7vZRK4-TdcUIQ,2026-05-28T13:48:46Z,24,https://i.ytimg.com/vi/j6LMexXU6nk/default.jpg,304208,34205,605,[],PT2M58S
AsAZl_r9njQ,VOLTEI PROS EUA 🇺🇸 COMO ESTÁ MINHA CASA APÓS 40 DIAS NO BRASIL 🇧🇷 FIZ UM DESABAFO 😨😰,Ana landim,UC2TJ-meIPRTn-kHfIwtmovA,2026-06-05T14:31:13Z,22,https://i.ytimg.com/vi/AsAZl_r9njQ/default.jpg,99810,9457,531,"['familia landim', 'landim', 'landimas', 'ana landim', 'estados unidos', 'morando nos estados unidos', 'vivendo nos Estados Unidos', 'imigrando pros estados unidos', 'imigrantes nos estados unidos', 'morando na florida', 'casa na florida', 'furacão na florida', 'furacōes na florida', 'rotina da familia', 'familia na florida', 'compras na florida', 'walmart', 'lixo dos estados unidos', 'lixo luxo', 'storage abandonado', 'dumpster', 'dumpster dos estados unidos', 'receitas faceis', 'receitas']",PT32M3S
PGeStm6wFiY,A ESCOLA ME AMEAÇOU DE PROCESSO😱 RESOLVENDO TODA ESSA SITUAÇÃO - ESTOU INDIGNADA COM ISSO|Lar da Ana,Lar da Ana 👩‍👦,UCBYNi7pdj3v6XvjC7o3qr_Q,2026-06-06T21:32:04Z,22,https://i.ytimg.com/vi/PGeStm6wFiY/default.jpg,54621,8258,1060,[],PT25M24S
OdUCMJUBLPw,FUI APLICAR O JHAIRO E OLHA O QUE ACONTECEU - ULTIMA CONSULTA - ROLE COM AS AMIGAS ,Fabia Lopes,UC9veVNyoWt960EQuyOOD3yQ,2026-06-04T14:59:43Z,22,https://i.ytimg.com/vi/OdUCMJUBLPw/default.jpg,59605,6815,317,"['Fabia Lopes', 'Fabia', 'Fabinha', 'stories da Fabinha', 'Familia Lopes', 'Faxineira nos Estados Unidos', 'Comprando casa nos Estados Unidos', 'Reforma nos Estados Unidos', 'compras de supermercado', 'compras no sams club dos Estados Unidos', 'investimento nos Estados Unidos', 'trabalhos nos Estados Unidos', 'faxina nos Estados Unidos', 'vlog de rotina', 'Fabinha Lopes', 'lopes', 'Custo de vida nos Estados Unidos', 'rotina', 'receitas fáceis', 'receitinha', 'receita', 'casa nova', 'reforma', 'walmart', 'USA', 'EUA', 'compras nos EUA', 'Fabi']",PT25M7S
HTCtwUKDe7A,"PAPANICOLAU NA FRANÇA, VOLTANDO PRA ROTINA AOS POUCOS, TRETA COM O VIZINHO e mais ❤️ - Bruna Paula",Bruna Paula,UCD5gsRPb5YK0d7IHY4ZO4kw,2026-06-05T14:00:17Z,24,https://i.ytimg.com/vi/HTCtwUKDe7A/default.jpg,31753,3234,140,[],PT30M19S
KWKG_OR_l_4,"VLOG ALMOÇANDO STROGONOFF POR 3,50 NA FACULDADE 😳😱 #ru #tudoqueeucomo #almoco #comendo #utfpr",Larissa Suchodolak,UCQZB5BNGuqSFv29RTzggn_A,2026-06-02T21:36:57Z,22,https://i.ytimg.com/vi/KWKG_OR_l_4/default.jpg,144406,15302,188,[],PT2M18S
PUCEh3_O5uA,"Vlog da semana com rotina de casa, novidade e potes novos pra lavanderia ",Fernanda Cordiolli,UCL1VnGs_zc5IqIxAMReOIfg,2026-06-05T15:00:20Z,22,https://i.ytimg.com/vi/PUCEh3_O5uA/default.jpg,29628,3081,118,"['receita', 'receitas', 'dicas', 'dicas e segredos', 'organização', 'receita simples', 'receita rápida', 'risoto', 'antes e depois', 'tour', 'fernanda cordiolli', 'enxoval', 'casamento', 'diario da obra', 'primeiro apartamento', 'enxoval completo', 'como organizar', 'comprinhas para o lar', 'dicas de organização', 'vlog', 'organizacao', 'limpeza', 'faxina', 'dona de casa', 'servir com amor']",PT44M23S
8-9CzCh8QHg,"MAQUIA E FALA: BATE PAPO, ATUALIZAÇÕES DA VIDA",NiinaSecrets,UCAkZ7bimIU9m7wT6Th0FcEw,2026-06-02T21:00:23Z,26,https://i.ytimg.com/vi/8-9CzCh8QHg/default.jpg,64162,8513,397,"['niina', 'nina', 'niinasecrets', 'niina secrets', 'ninasecrets', 'santina', 'familia', 'bate papo', 'maquia a fala']",PT14M58S
CSBPcg_-ZLE,"MAIO: FEIRINHAS, COMIDA BOA, DIA DAS MÃES, MUSICAL DO SHREK • Karol Pinheiro e Maqui Nóbrega",Yay Produções,UCKQj-Ea4gP-xT74X5nbfd3w,2026-06-02T22:00:20Z,22,https://i.ytimg.com/vi/CSBPcg_-ZLE/default.jpg,53194,4041,150,"['karol pinheiro', 'jornalista', 'moda', 'beleza', 'comportamento', 'maternidade', 'maqui nóbrega', 'resumo mensal', 'vlog', 'dia das mães', 'renata vanzetto', 'motel restaurante', 'feira de artesanato', 'feira de cerâmica', 'virada cultural', 'são paulo', 'broca', 'sorvete de missô', 'sim chef', 'feira mixtura criativa']",PT1H6M5S
s0mtx7fYgEI,JON VLOGS E 01 CONHECENDO A FABRICA DE FIGURINHAS DA COPA DO MUNDO PANINI,Lives do Jon,UCr_eFVLgbvv_DC2KUPugNsg,2026-05-27T20:04:56Z,24,https://i.ytimg.com/vi/s0mtx7fYgEI/default.jpg,165488,3714,97,"['jon vlogs', 'jon clips', 'cortes do jon vlogs', 'jonvlogs', 'clips do jon', 'clips do jon vlogs', 'bdj', 'maumau', 'cabritoz', 'jon', 'jon vlogs live', 'jon vlog', 'live jon vlogs', 'ao vivo', 'live', 'irl jon vlogs', 'jhon vlogs', 'toguro', 'buxexa', 'fontinnelerj', 'fontinnele', 'IRL', 'edukof', 'breakmen', 'react', 'jon live', 'rancho', 'live do jon vlogs', 'jonclips', 'stockyards', 'jon vlogs carro', 'NEYMAR', 'vlog', 'Neymar copa', 'convocação', 'convocação seleção brasileira']",PT36M13S
RuiCQ4mtBBA,TIREI O MEGA DO CABELO | MATRICULEI ARIELLA NA CRECHE | CORTEI O CABELO CURTINHO | 7 ANOS DA TONTON,Bruna Diiniiz,UC7CejCC7-TzSRlBPoZvKSow,2026-06-01T21:00:10Z,22,https://i.ytimg.com/vi/RuiCQ4mtBBA/default.jpg,45359,4152,157,"['Vlog de rotina', 'Tirando', 'o mega hair em casa', 'Presente surpresa', 'Cabelo curto', 'Cortei o cabelo curtinho']",PT24M50S
