video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
CQeTZ1fCJFw,JOGO COMPLETO: BRASIL X EGITO | AMISTOSO DA SELEÇÃO | ge tv,ge tv,UCgCKagVhzGnZcuP9bSMgMCg,2026-06-07T01:11:37Z,17,https://i.ytimg.com/vi/CQeTZ1fCJFw/default.jpg,25779937,654483,308,"['seleção brasileira', 'seleção', 'seleção brasileira ao vivo', 'brasil ao vivo', 'amistoso da seleção', 'brasil x egito', 'brasil x egito ao vivo', 'jogo seleção', 'jogo do brasil', 'jogo da seleção brasileira', 'neymar', 'carlo ancelotti', 'amistoso brasil', 'amistoso seleção brasileira', 'amistoso', 'jogo brasil ao vivo', 'jogo brasil', 'getv', 'ge tv', 'getv ao vivo', 'brasil egito ao vivo', 'seleção brasileira ao vivo hoje', 'egito', 'brasil egito jogo ao vivo', 'egito ao vivo']",PT4H53M23S
DaP0oU9ecHY,QUAL É O JOGADOR ??? #shorts #copadomundo,Anninha,UC7-xgj9qGUt4qL_2zcR7Clg,2026-06-06T15:45:36Z,24,https://i.ytimg.com/vi/DaP0oU9ecHY/default.jpg,4626899,255970,359,[],PT39S
Ze_90XKWJ3w,O álbum do Mundial mal lançou e já deu problema,Explora Mundo,UCR-Z99fGpj3HvDN--tHaFgQ,2026-06-05T18:45:21Z,22,https://i.ytimg.com/vi/Ze_90XKWJ3w/default.jpg,4044661,118501,424,"['album do mundial', 'álbum da copa', 'figurinhas da copa', 'vinicius junior', 'vini jr', 'igor jesus', 'panini', 'futebol', 'curiosidades futebol', 'figurinhas', 'copa do mundo', 'mundial 2026', 'neymar', 'seleção brasileira', 'erros de impressão', 'fatos curiosos', 'explora mundo', 'youtube shorts', 'shorts']",PT40S
uDEU_EwMrsw,Brasil x Egito Vai Dar Bom?,Studio CI Futebol,UCpZWE6XLj-VxGgZRzDYgktw,2026-06-05T11:17:45Z,17,https://i.ytimg.com/vi/uDEU_EwMrsw/default.jpg,3240637,86102,1947,"['brasil x egito vai dar bom?', 'copa do mundo', 'neymar', 'copa 2026', 'brasil x egito', 'futebol', 'vini jr', 'copa', 'youtube', 'shorts']",PT15S
Mh90m0c_x2s,OLÍVIA FEZ 4 MESES ❤️,Pai da Mia,UCB4Hanh4eBS0nyIj--_xY_Q,2026-06-04T18:44:12Z,22,https://i.ytimg.com/vi/Mh90m0c_x2s/default.jpg,6620228,166003,6589,[],PT34S
hAN6n56FqzE,Copa de 2026 Brasil x Egito,EoSenna,UC9VJTmEWawn94cJziVAt-iA,2026-06-06T14:24:43Z,20,https://i.ytimg.com/vi/hAN6n56FqzE/default.jpg,1690374,76735,1597,[],PT11S
g-hFmmMZ160,COMO EU SOU NA COMPETIÇÃO! #shorts,Rafa & Luiz,UC6paX0kLA8D81aYogceMufw,2026-06-04T15:00:18Z,24,https://i.ytimg.com/vi/g-hFmmMZ160/default.jpg,2295381,41826,96,"['rafaella', 'baltar', 'luiz', 'phellipe', 'K.FUN', 'DIVERSÃO']",PT10S
iaVuw_wv3As,JOGO COMPLETO: MARROCOS X NORUEGA | AMISTOSOS PRÉ-COPA DO MUNDO 2026,CazéTV,UCZiYbVptd3PVPf4f6eR6UaQ,2026-06-07T23:41:55Z,17,https://i.ytimg.com/vi/iaVuw_wv3As/default.jpg,6811473,178466,36,"['assistir eventos especiais', 'assistir marrocos', 'assistir noruega', 'casimiro', 'casimiro ao vivo', 'casimiro eventos especiais', 'casimiro jogos', 'caze tv ao vivo', 'cazetv', 'cazé ao vivo', 'cazé tv', 'cazétv', 'cazétv ao vivo', 'cazétv eventos especiais', 'eventos especiais', 'eventos especiais 2026', 'eventos especiais ao vivo', 'jogo eventos especiais', 'jogo marrocos', 'jogo noruega', 'marrocos ao vivo', 'marrocos x noruega', 'noruega ao vivo']",PT5H27M35S
0FgRIn8TuGY,Ele só queria sair do jogo… mas algo absurdo aconteceu.,Fute Fala,UCnBIYty9_R1CHJTih3fZL_Q,2026-06-05T20:20:24Z,17,https://i.ytimg.com/vi/0FgRIn8TuGY/default.jpg,1740539,58240,1265,[],PT1M14S
ErBw9vO7aj4,Olha pra mim jogando volei 🏐,Lz,UC9GsP15fadGN9pGauNaPtag,2026-06-06T16:27:39Z,23,https://i.ytimg.com/vi/ErBw9vO7aj4/default.jpg,1120223,95525,213,[],PT18S
Hn0hElGbKPw,NEYMAR SENDO CONVOCADO!,wexleyjesus 1,UCBmbIkGoGHrDpyK19KkVNLg,2026-06-05T19:15:06Z,22,https://i.ytimg.com/vi/Hn0hElGbKPw/default.jpg,1553464,138101,309,[],PT53S
wkj56EohgTk,Best Humaliting Skills ⚽☠️,Mo Project,UCbqpukQy5TxEbrc0GS7dJlA,2026-06-05T17:22:27Z,17,https://i.ytimg.com/vi/wkj56EohgTk/default.jpg,3635533,80734,141,[],PT16S
-hSCtchL7i0,AO VIVO - DAVI BASTOS X MARCELINHO - O MENOR X1 DA INTERNET!!,Jão Bastos,UClCtipR9mO5rB2s5mQIjmWw,2026-06-04T19:34:07Z,17,https://i.ytimg.com/vi/-hSCtchL7i0/default.jpg,3469480,226399,4783,"['jaobastos', 'x1', 'theobarral', 'isaac', 'juninho', 'luke', 'bastos', 'davi bastos', 'revanche', 'menorx1dainternet']",PT1H42M36S
fJCR9xP8DuM,Rubinho fala sobre as batidas dos carros de F1. #rubinho #f1 #carros,Aspira&Turbo,UCztnnT4iIIjxdR9BhEg3MHg,2026-06-01T23:55:41Z,2,https://i.ytimg.com/vi/fJCR9xP8DuM/default.jpg,2828768,195139,617,[],PT59S
12MArUkM8-c,O NEYMAR QUASE QUEBROU O PESCOÇO!,Heltinho,UCou37k5rFZyKNvuXTcaQg-A,2026-06-03T22:34:01Z,22,https://i.ytimg.com/vi/12MArUkM8-c/default.jpg,1901299,47716,254,[],PT23S
jsKotrGJbuQ,Jogadores da copa #viralvideos #humor #youtube #comedia #copadomundo,Anielly frutuoso,UCeVMQwqpgDmZ3QI_-U1HZ7Q,2026-06-04T21:07:02Z,22,https://i.ytimg.com/vi/jsKotrGJbuQ/default.jpg,1929373,38954,239,[],PT1M50S
xHhlppZW-xE,ELE FEZ A MINHA COMEMORAÇÃO NO X1 DELE ONTEM!! 🥹 (emocionante),Lucas Bastos,UCkarV40HevhJQcnuU5Wg4rw,2026-06-05T21:00:23Z,24,https://i.ytimg.com/vi/xHhlppZW-xE/default.jpg,1146286,32207,801,[],PT22S
Q7SYzWj3m44,METADE DO CAMPO CHOVE E A OUTRA METADE NÃO KKKKKKKKK,Cogue12,UCKiY4DGUEs5WSiO8QpvVS7w,2026-06-06T22:00:36Z,24,https://i.ytimg.com/vi/Q7SYzWj3m44/default.jpg,850998,48280,518,[],PT23S
29Fmfm1n_AE,Lehmann VS Georgina VS Neymar VS Messi VS Ronaldo 🌈⚽,Football&Soccer,UCxYQb8A6OzVoJtqd-mAgBaw,2026-06-04T09:00:21Z,17,https://i.ytimg.com/vi/29Fmfm1n_AE/default.jpg,17849032,289319,560,[],PT20S
WHbh9TI4kt4,SE LIGA NO QUE O MBAPPE FALOU DA SELEÇÃO BRASILEIRA,LERIXFUT,UCPia4QOS1Oma2OliVE3IsKw,2026-06-05T12:00:39Z,22,https://i.ytimg.com/vi/WHbh9TI4kt4/default.jpg,1361299,60935,1127,[],PT58S
b7PpER7q-Mk,EU TO NO ÁLBUM DA COPA DE 2026!,Jaum Brow,UCjuoQFvSdUJu6jQQR5EqCuA,2026-06-06T21:00:30Z,17,https://i.ytimg.com/vi/b7PpER7q-Mk/default.jpg,771429,25585,166,[],PT15S
bhuP34qhrhA,Ronaldo passou vergonha... Não dá para flertar demais pessoal 😂,Fut Tres ,UCUfnBLS865wD6ktKR6jFziQ,2026-06-04T17:54:03Z,20,https://i.ytimg.com/vi/bhuP34qhrhA/default.jpg,1716337,114694,1813,[],PT43S
f_ZFWyj5PEY,MODO CARREIRA COM O BILÉ - ELE FOI PARAR NO…,Cayo Da Resenha,UC-hvL6NjWiHqMI1rP4a29tA,2026-06-02T00:16:39Z,17,https://i.ytimg.com/vi/f_ZFWyj5PEY/default.jpg,2915342,175670,739,[],PT1M31S
ky6NiV-Dtbg,POR QUE YAMAL COPIOU ATÉ ISSO DO NEYMAR? 🧐,Vinsi Sports,UCwuCXmu6M1PMzY0LYouysBQ,2026-06-03T20:30:10Z,22,https://i.ytimg.com/vi/ky6NiV-Dtbg/default.jpg,1464103,41244,60,"['vinsisports', 'futebol', 'vinsi sports', 'POR QUE YAMAL COPIOU ATÉ ISSO DO NEYMAR? 🧐', 'yamal barcelona', 'yamal', 'lamine yamal', 'yamal e neymar', 'neymar', 'neymar jr', 'neymar santos', 'yamal shorts', 'neymar shorts', 'neymar barcelona', 'yamal skills', 'neymar skills', 'yamal férias', 'neymar férias', 'neymar e yamal', 'yamal copiando neymar', 'yamal comemoração', 'yamal melhores momentos', 'neymar melhores momentos', 'neymar momentos', 'yamal momentos', 'barcelona']",PT20S
TYPLYbPe2GI,Qual dessa é a sua? camisa de papelão ou CAMISA de verdade  #brasil #futebol #seleçãobrasileira,Raffael Gomez,UCmpqYl8F9IMYDzx-GrI9iMA,2026-06-07T13:51:07Z,23,https://i.ytimg.com/vi/TYPLYbPe2GI/default.jpg,774212,132802,307,[],PT17S
TW5j9J2hAzg,POR ESSE MOTIVO RONALDINHO TEM O DOMÍNIO PERFEITO!!! #shortsfeed #futebol,Crias da base,UCESe8gNc5pEO-4uzTDVt_Mw,2026-06-05T22:00:05Z,20,https://i.ytimg.com/vi/TW5j9J2hAzg/default.jpg,1265317,66011,104,[],PT26S
Z0X-8P9I6wA,"esses jogadores fizeram um TESTE DE SUPER CHUTE, mas apenas um venceu!",Futebol & Alegria,UC5AX-ILmWVyiNSLxO7r0i8w,2026-06-05T18:24:25Z,22,https://i.ytimg.com/vi/Z0X-8P9I6wA/default.jpg,1084264,54826,142,[],PT1M2S
1pfqjgT6-XY,World Cup 2026 in USA vs Rest Of The World 🌍,Ramo Akh,UCW9y5TPZV2RA-TK3D4NqBYA,2026-06-07T19:33:16Z,24,https://i.ytimg.com/vi/1pfqjgT6-XY/default.jpg,3619420,101976,1251,[],PT20S
4aEsMRGgXac,"""These are the greatest saves in history...🤯"" #automobile #racing #motorcycle #motogp",ShauryaAutomotive,UCW9nbnnp-9vCz7hpbU1oyzQ,2026-06-05T10:00:04Z,2,https://i.ytimg.com/vi/4aEsMRGgXac/default.jpg,8339851,138634,549,"['motogp save', 'motogp', 'motorcycle racing', 'racing', 'marc marquez', 'highside', 'caredit', 'car edit', 'DILATAÇÃO HIPNÓTICA 5.0']",PT22S
LOnX3zbWD28,CR7 EM 2028 ERA EMBAÇADO,cain cortes,UC0Yq41CWhPRB0IgMzx5Fl3g,2026-06-05T13:00:04Z,22,https://i.ytimg.com/vi/LOnX3zbWD28/default.jpg,831208,22210,98,[],PT15S
YFTYqI1uuPs,Resenha Brasil 2 x 1 Egito #summerofgoals #brasil #egito,Leozin FC‎  ,UCJqcwFpza1Ss8uJFiP4Gb6A,2026-06-07T14:19:01Z,17,https://i.ytimg.com/vi/YFTYqI1uuPs/default.jpg,714655,37935,155,[],PT52S
UA7Lodya1NM,BRASIL VENCE O EGITO!! BORA PRA COPA 🇧🇷 x 🇪🇬,Michael bnk,UC2Hin2rlKkRWd-eoRuY964A,2026-06-07T02:37:27Z,22,https://i.ytimg.com/vi/UA7Lodya1NM/default.jpg,975911,66260,526,[],PT57S
Uj8YPF80Eco,Eu estava treinando quando isso aconteceu... 😱 #shorts,Doutor Shorts,UC6A4YE9ND_2HYJ7onhrwPZA,2026-05-31T18:00:32Z,24,https://i.ytimg.com/vi/Uj8YPF80Eco/default.jpg,2404762,125494,202,[],PT19S
-XaYuWj7IeI,"CR7 PARTICIPATIVO, TRETA PESADA E GOLAÇO MARCAM AMISTOSO ENTRE PORTUGAL E CHILE | MELHORES MOMENTOS",ESPN Brasil,UCw5-xj3AKqEizC7MvHaIPqA,2026-06-06T20:16:31Z,17,https://i.ytimg.com/vi/-XaYuWj7IeI/default.jpg,1418198,37073,1252,"['portugal', 'chile', 'portugal chile', 'chile portugal', 'cr7', 'cristiano ronaldo', 'espn', 'espn brasil', 'espn ao vivo', 'ao vivo', 'futebol', 'edit cristiano ronaldo', 'cristiano ronaldo edit', 'amistoso', 'amistosos internacional', 'gols', 'gols de hoje', 'gols do dia', 'gols da rodada', 'gols portugal', 'melhores momentos', 'melhores momentos portugal', 'gol de portugal', 'gol de portugal hoje', 'gol portugal hoje', 'melhores momentos portugal e chile', 'portugal x chile melhores momentos', 'getv', 'ge tv', 'cazetv', 'caze tv', 'gol']",PT9M57S
W1J1F8A7Lrk,QUEM VOCÊ CONVOCARIA LARA SUBSTITUIR WESLEY? #selecaobrasileira #copadomundo,Análise Futebolística 99,UCNpi2WdfNDtkFq3uAmVFpgA,2026-06-07T02:42:23Z,22,https://i.ytimg.com/vi/W1J1F8A7Lrk/default.jpg,1000384,40426,1978,[],PT1M2S
7n28rlwgRg8,a sua IDADE é seu ÁLBUM da COPA! #shorts,MrBarreto ,UCcOhI6e1K6cpS_7pLc4h_Bg,2026-06-06T10:37:47Z,24,https://i.ytimg.com/vi/7n28rlwgRg8/default.jpg,653805,105616,527,[],PT14S
-dW8U_1edRU,When Neymar made Mavie Proud ❤️,Football.sui7,UCHzsWIzpyOteF4vtMB169xw,2026-05-31T00:01:20Z,22,https://i.ytimg.com/vi/-dW8U_1edRU/default.jpg,11431687,237543,1559,[],PT1M
CAgrHoDy9_A,BASTIDORES DA PRÉ COPA! ⏳ #copadomundo,RYAN NICOLETTI ,UCS22W3ogEQQqJGZul7K6g5w,2026-06-05T20:57:47Z,20,https://i.ytimg.com/vi/CAgrHoDy9_A/default.jpg,982201,76759,710,[],PT1M38S
wfwhPfi6HEw,O balão confundiu o goleiro 🎈,Jara BR!,UCfdGNjiMY4sTDTH6Les6s-w,2026-06-01T22:55:23Z,22,https://i.ytimg.com/vi/wfwhPfi6HEw/default.jpg,1685945,42043,40,[],PT16S
xLEDecnkiuM,Quem foi o primeiro a deixar o like ?👀,MARCIN 41,UCqSYOAQ5b0sh83JmTFRegSw,2026-06-04T21:32:22Z,22,https://i.ytimg.com/vi/xLEDecnkiuM/default.jpg,1145286,162539,745,[],PT34S
x1g8ofvk9o0,Wait for RONALDO & MESSI 🐐,Love Keys,UCqzU1HyYi8c-kEKXMZVm3RA,2026-06-02T18:02:03Z,22,https://i.ytimg.com/vi/x1g8ofvk9o0/default.jpg,7393567,65361,50,[],PT14S
Y2kFpknAd_s,O dia que Salgado se arrependeu de ter batido em Ronaldinho Gaúcho #viral #futebol,Fut_m0ments,UCUoiaJ__idzYtwAsblQigFQ,2026-06-05T12:45:54Z,22,https://i.ytimg.com/vi/Y2kFpknAd_s/default.jpg,751918,54335,525,[],PT1M39S
G73nIpbZCDs,PREVISÕES DA COPA NOS EUA! 😂,AdrCuts,UCQg6NWU9Cr1Z91rGStoE3IA,2026-06-03T21:30:30Z,23,https://i.ytimg.com/vi/G73nIpbZCDs/default.jpg,1210162,85117,584,[],PT39S
W1WdY5OwOF4,Haaland vs Mbappé: Bubble Edition 😂🫧 #football #haaland #parody,Mischief Time,UC0Badcq36RBDHN-e3N1Papg,2026-06-03T14:10:18Z,24,https://i.ytimg.com/vi/W1WdY5OwOF4/default.jpg,18314228,172204,212,"['mtime4', 'mtime 4', 'Soccer Meme', 'Football Parody', 'Soccer Comedy', 'Visual Effects', 'VFX', 'CGI', '3D Render', 'AI Animation', 'Surreal Meme', 'Satire', 'Adult Humor', 'ComfyUI', 'Blender', 'Adobe After Effects', 'High-end AI', 'shorts']",PT16S
7Dx50anHpHg,Funny football goal #football #sepakbola #lucu #skills #footballskills,Rizal Hidayah,UCN8yXCXa36IoVVGc9MThmSA,2026-06-05T05:00:16Z,17,https://i.ytimg.com/vi/7Dx50anHpHg/default.jpg,5946637,74782,613,"['Sepak bola', 'football', 'Manchester United', 'Sepak bola tarkam', 'Sepak bola lucu', 'funny football', 'funny moments', 'eksperimen sepak bola', 'football skills', 'bocil main bola', 'bocil tarkam', 'futsal', 'tarkam', 'bocil yang main', 'komedi', 'shorts', 'lucu', 'kocak', 'ronaldo', 'cr7', 'bola plastik']",PT21S
Y8UYlwTG_E8,Lamine & Neymar's Shorts Style Until..😂,cfcfootball,UCbgeuupnU2phxqFJjFfGR2g,2026-06-01T16:04:03Z,17,https://i.ytimg.com/vi/Y8UYlwTG_E8/default.jpg,4702973,92392,273,"['football', 'edit', 'reacts', 'funny', 'goal', 'barcelona', 'spain', 'shorts', 'fans', 'barca', 'lamineyamal', 'lamine', 'yamal', 'game', 'celebration', 'dance', 'yamalbrother', 'daughter', 'santos', 'brazil', 'sagging', 'alisson', 'flick', 'panama']",PT31S
IGbEWNgtovo,ELE TENTOU AJUDAR E FEZ ISSO…,FBF esportes,UCAiy7ojr1Xj8JlYsxrtN9vQ,2026-05-30T21:25:15Z,22,https://i.ytimg.com/vi/IGbEWNgtovo/default.jpg,3035997,157484,255,[],PT1M4S
AnqNnVbS8E0,當她快要放棄時...媽媽比她更相信她自己  #運動精神#母愛#媽媽的力量#永不放棄#親子教育#勵志故事#正能量#感動#逆境成長#Shorts,煩惱先放下,UC1fQlBDnV04gLQVpuOhsIvQ,2026-05-30T02:21:53Z,17,https://i.ytimg.com/vi/AnqNnVbS8E0/default.jpg,10101645,85376,240,[],PT16S
ufXey64aXfU,COPA 2026 BRASIL X HUNGRIA,Diogo Matheus,UCx2qA_FZrO-WRJOPV0o1SHg,2026-06-01T23:50:05Z,23,https://i.ytimg.com/vi/ufXey64aXfU/default.jpg,1766852,81199,618,"['diogo matheus', 'shorts', 'diogo mateus', 'tente não rir', 'diogo', '@_diogomatheus', 'videos engraçados', 'memes', 'diogomatheus', 'copa 2026', 'brasil', 'hungria', 'brasil x hungria', 'brasil vs hungria']",PT17S
Buk2uhXxCys,KROOS ONLY NEEDS 7 SECONDS ⚽,BallerVerse,UCCcCi6CrEj9PoScYc51k5SA,2026-05-30T14:21:14Z,17,https://i.ytimg.com/vi/Buk2uhXxCys/default.jpg,29018282,857253,821,"['champions league', 'football skills', 'best goals', 'match highlights', 'soccer', 'kroos', 'antonio rudiger', 'real madrid', 'futbol', 'soccer highlights', 'laliga', 'premier league', 'football', 'world cup', 'kroos real madrid', 'fifa world cup', 'la liga', 'premier league highlights', 'goals']",PT24S
02VYD9OfsXw,YAMAL NÃO AGUENTOU SEGURAR A RISADA 😂🔥 #futebol #lamineyamal #raphinha,Narrando Futebol,UCvE82_XaPbwRYnDZfW7knpA,2026-06-02T01:35:34Z,17,https://i.ytimg.com/vi/02VYD9OfsXw/default.jpg,1334661,40117,57,[],PT12S
9r3z1WSKHVk,#x1 #jotapemc #apollomc #isacxavier,Rimas Brasil,UCnADKmbl9si7E1-te1QyjEw,2026-06-01T13:37:11Z,22,https://i.ytimg.com/vi/9r3z1WSKHVk/default.jpg,1528724,84868,747,[],PT25S
bZchFJdwXFg,سارق 😂 #تصميم #ابو_فله #ترند #ترند_تيك_توك #اكسبلور,LMKRKS,UCn2dOGFcRGkr6GKrFP5egVQ,2026-06-01T12:48:49Z,20,https://i.ytimg.com/vi/bZchFJdwXFg/default.jpg,8768742,111072,898,[],PT18S
aijrmmvuBzg,⚽️ O QUE VAI ACONTECER COM O BRASIL ? Comenta aí ⚽️ #shorts #brasil #copadomundo #junex #martins,Junex,UCznb40b9WaRfqVafIdtIZNw,2026-06-06T21:00:05Z,22,https://i.ytimg.com/vi/aijrmmvuBzg/default.jpg,507970,27306,2290,[],PT17S
goMHRQYIgSw,Que isso Egito!!🤣,Vitin Brow,UCLDMUocry1leO9iNNfGRpWg,2026-06-05T21:30:36Z,24,https://i.ytimg.com/vi/goMHRQYIgSw/default.jpg,630197,18704,307,[],PT12S
VhPNPLLOOWk,"QUAL O MELHOR DA COPA DO MUNDO, NEYMAR OU MESSI? #neymar #messi #copadomundo",Mundo Di Fut,UCRSuVS12pGcB26hv5WV-mnA,2026-06-03T20:09:42Z,22,https://i.ytimg.com/vi/VhPNPLLOOWk/default.jpg,1122064,107031,459,[],PT24S
