video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
K-LK7rWIo3w,Evoluindo de BUNKER de TERRA a DIAMANTE no MINECRAFT!,ProbIems,UCrcBZDofBltcgGxphNia2tw,2026-06-07T13:00:28Z,20,https://i.ytimg.com/vi/K-LK7rWIo3w/default.jpg,368020,11336,782,"['maniqueft', 'lego', 'problems', 'probrems', 'probres', 'pobrems', 'problemas', 'problema', 'pobrema', 'mainequeft', 'minecraft', 'video do problema', 'video do problems', 'video do pobrems', 'minecraft survival', 'minecraft mitos', 'minecraft fatos', 'problems roblox', 'roblox', 'pobrems roblox', 'pobris roblox', 'pobrema roblox', 'problema roblox']",PT19M34S
SCusFnfmNDU,"EVENTO XBOX GAMES SHOWCASE 2026, VAI SER O MELHOR? - COBERTURA FLOW GAMES #FGN",Flow Games,UCUZfhX79dQrJvAgYefiXCCA,2026-06-07T18:49:50Z,24,https://i.ytimg.com/vi/SCusFnfmNDU/default.jpg,341942,21910,70,"['flowgames', 'flow games', 'podcast flow', 'podcast flow games', 'podcast flow jogos', 'fgn', 'flow games news', 'notícias jogos', 'notícias games', 'davy jones flow games', 'cross flow games', 'gta 6', 'playstation 5 pro', 'phoenixbr', 'vini munhoz', 'react do flow games', 'bruno micali', 'cobertura flow games', 'flow games sgf 2026', 'cobertura summer game fest flow', 'summer game fest 2026', 'geoff keighley', 'e3 2026', 'flow games em los angeles', 'xbox summer game fest', 'gears of war eday', 'xbox asha sharma', 'xbox']",PT3H45M58S
AQS3JD3MZHQ,FIVE NIGHTS AT MÃE - COMPLETO,O Victor Magalhães,UCGPCO1PVeWZ-egT6F2wKnaw,2026-06-07T15:22:26Z,24,https://i.ytimg.com/vi/AQS3JD3MZHQ/default.jpg,139251,15883,992,"['shorts', 'shortsbrasil', 'comédia', 'anime', 'humor']",PT8M26S
B8k3LNJosj0,Games EduUu MOSTRA SUAS HABILIDADES NO VOLANTE! - Forza Horizon 6,Games EduUu,UCYzp8-P162Em-3uZnCuGJOg,2026-06-07T22:00:37Z,20,https://i.ytimg.com/vi/B8k3LNJosj0/default.jpg,128762,38575,1555,['Games EduUu'],PT8M54S
3I0OhebPmts,ENCONTREI meus AMIGOS gigantes nesse buraco do minecraft,Kass & KR,UC9Qu6o04oTf-b2acahQVk1g,2026-06-07T14:45:27Z,20,https://i.ytimg.com/vi/3I0OhebPmts/default.jpg,173460,1934,30,[],PT18M16S
zK_xQYyzeus,BATALHA de Mineração de NAMORADOS no Minecraft! ❤️,Cadres,UCbWYmIdZ2hpVMpPhRI9pI5Q,2026-06-07T12:00:02Z,20,https://i.ytimg.com/vi/zK_xQYyzeus/default.jpg,403478,5276,101,[],PT20M42S
FMWjCy464_8,NUNCA TRABALHE NESSA FAZENDA! - DREAD FIELDS,alanzoka,UCIwspRtKNszHhIhl36gREjQ,2026-06-07T15:00:30Z,20,https://i.ytimg.com/vi/FMWjCy464_8/default.jpg,162409,17360,236,"['alan', 'electronic', 'desire', 'edge', 'alanzoka', 'video do alanzoka', 'alanzoka da twitch', 'videos com alanzoka', 'alanzoka video', 'alanzoka memes', 'gameplay alanzoka', 'lives do alanzoka', 'lives', 'alanzoka jogando', 'dread fields']",PT1H7M15S
RW7UzEtYS_U,TESTAMOS O NOVO MODO DE ESCONDE-ESCONDE NO HEARTOPIA !!!,Mundo Torajo Jovem,UCSRhHqL5nIlhyt1-LIzsXJA,2026-06-07T20:00:22Z,24,https://i.ytimg.com/vi/RW7UzEtYS_U/default.jpg,115438,13041,1222,"['torajo', 'morajo', 'linn', 'zulmi']",PT19M51S
Vam1LkzK0UY,COMETERAM UM CRIME NA PORTA DA MINHA CASA!,Jazzghost,UCIXguhHCl8eDTkXpEuiGPUA,2026-06-06T15:00:40Z,20,https://i.ytimg.com/vi/Vam1LkzK0UY/default.jpg,1393883,84682,7108,"['jazzghost', 'jazz', 'Memories: Silenced']",PT1H1M1S
RinXA_k9f4s,[4K] XBOX Games Showcase 2026 | Gears of War: E-Day Direct,XBOX,UCjBp_7RuDBUYbd1LegWEJ8g,2026-06-07T18:51:04Z,20,https://i.ytimg.com/vi/RinXA_k9f4s/default.jpg,2079936,89592,986,"['Showcase', 'Show case', 'The Coalition', 'Gears of War', 'Xbox25', '25th', 'anniversary', 'Gear', 'Gears', 'GoW', 'E-day', 'first party', 'third party', '1st', '3rd', '3P', '1P', 'Direct', 'Special', 'E3', 'Los Angeles', 'LA']",PT1H41M44S
TlqnICy8GV0,NOVOS BRAINROTS DE YOUTUBERS NO ROUBE UM BRAINROT! (Mini Atualização),PIZÃO,UCMqwki1wq79sf5IBueB9pQQ,2026-06-07T14:45:30Z,20,https://i.ytimg.com/vi/TlqnICy8GV0/default.jpg,113271,9429,666,[],PT18M14S
akpmGFBK8Dk,XBOX GAMES SHOWCASE 2026 - Cobertura do Evento Ao Vivo!,BRKsEDU,UCWKtHaeXVzUscYGcm0hEunw,2026-06-07T18:19:03Z,20,https://i.ytimg.com/vi/akpmGFBK8Dk/default.jpg,110028,9136,108,"['summer game fest', 'summer', 'game', 'fest', 'summer game fest 2026', '2026', 'summer game fest ao vivo', 'ao vivo', 'live', 'livestream', 'livestreaming', 'brksedu ao vivo', 'summer game fest brksedu', 'brksedu summer game fest', 'summer game fest 2026 brksedu', 'brksedu summer game fest 2026', 'brksedu']",PT1H11M36S
XVvWq4Bm7Oc,EU FARMEI O MÁXIMO DE AURA no BROOKHAVEN,WELIX,UCf36H4Zhcv6k5R0C7hKZMxg,2026-06-07T16:32:59Z,22,https://i.ytimg.com/vi/XVvWq4Bm7Oc/default.jpg,76835,2703,236,"['interesseiras no brookhaven', 'brookhaven', 'brookhaven rp', 'testando se as pessoas sao interesseiras no brookhaven', 'pessoas interesseiras no brookhaven', 'roblox brookhaven', 'premium no brookhaven', 'teste social no brookhaven', 'historinhas no brookhaven', 'historinhas brookhaven', 'atualizacao brookhaven', 'interesseira brookhaven', 'historinhas no brookhaven rp🏡', 'tipos de pessoas no broookhaven', 'pet shop no brookhaven', 'brookhaven premium', 'premiun brookhaven', 'premium gratis brookhaven']",PT12M29S
Nxp-Z2eqJxg,MIBR Sacy / POE 2 PÓS VITORIA DA LEVIATAN  !mibr !pix,Sacy,UC9Qx5N_X7p2nTwPfoKXPQeA,2026-06-07T13:57:05Z,20,https://i.ytimg.com/vi/Nxp-Z2eqJxg/default_live.jpg,148374,7547,0,"['Sacy', 'sacy valorant', 'mibr sacy']",PT7H34M48S
q3ab7azX6FY,EU PASSEI 100 DIAS AUTOMATIZANDO MEU MUNDO COM FARMS NO MINECRAFT,Geleia,UCEfGV5hx2VrXl4jOUnG0MRQ,2026-06-07T16:15:02Z,20,https://i.ytimg.com/vi/q3ab7azX6FY/default.jpg,67981,4372,149,[],PT57M1S
oVdOqPkYGNo,Gugu Gaga Doente Precisa de Ajuda,Zoomy BR,UCDtpZDnndqBR7zq7VQAJW_A,2026-06-07T21:00:22Z,20,https://i.ytimg.com/vi/oVdOqPkYGNo/default.jpg,22338,504,6,"['roblox', 'robloxgames', 'robloxgamestoplay', 'roblox edits', 'melhores jogos roblox', 'jogos roblox', 'melhores jogos do roblox', 'jogos do roblox', 'shorts roblox', 'roblox jogos', 'os melhores jogos do roblox', 'Jogos Divertidos no Roblox', 'Desafios em Jogos Roblox', 'Melhores Aventuras no Roblox', 'Jogos de Simulação no Roblox', 'Modos de Jogo no Roblox', 'Gameplay de Roblox', 'Novidades no Mundo Roblox', 'Roblox: Melhores Jogos', 'Como Ganhar Robux no Roblox', 'Dicas para Iniciantes no Roblox', 'truques no roblox']",PT20M45S
p-yWGEhodls,VOU ASSUSTAR MEU NAMORADO COM ESSE MOD NO MINECRAFT,AmyCraftando,UC2ITgCFPb47sMBU13dmL1iQ,2026-06-07T16:00:30Z,22,https://i.ytimg.com/vi/p-yWGEhodls/default.jpg,54295,3638,314,['#minecraft'],PT32M55S
