video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
afAU6GIjr0o,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,UCWWXoNUOayg3k83KccDYzyg,2026-05-31T20:25:03Z,24,https://i.ytimg.com/vi/afAU6GIjr0o/default.jpg,27602018,1128008,4171
K2SPEUm81b0,The cops were studying when the robbery took place! | #TheRookie,The Rookie (Fan Page),UCw8SISrWk-FboA_WnRrc4kw,2026-06-05T01:01:34Z,1,https://i.ytimg.com/vi/K2SPEUm81b0/default.jpg,5756315,395680,1270
3sgj8fDxyfw,How can that not be genius?,JoyShare ,UCruSPZ0fQievMCfXja9KYDg,2026-06-05T00:42:37Z,1,https://i.ytimg.com/vi/3sgj8fDxyfw/default.jpg,5648078,393605,457
yXLQM2r-sc8,They Bailed Out A Literal *PSYCHO*💀,CamsBanter,UCGJxdSbK9XticRUzLDhoiAw,2026-06-03T20:25:30Z,22,https://i.ytimg.com/vi/yXLQM2r-sc8/default.jpg,3854466,153747,1551
0FY92KM-Gc8,"Cops Arrested The WRONG Jerry 😱 Same Name, Wrong Guy",Crime CAM Central,UC1U6M4aq44MXYTwyVMCWnqg,2026-05-30T19:00:08Z,22,https://i.ytimg.com/vi/0FY92KM-Gc8/default.jpg,7797561,450186,6176
fxcxNAm3FLE,This is one of the best TV series.,Maksim Zifreind,UC-f3H8L3rdUJMcpBJBanbPA,2026-06-01T12:25:19Z,22,https://i.ytimg.com/vi/fxcxNAm3FLE/default.jpg,9768514,639410,15272
b1Dxy9PJyts,Best Teacher Ever!,FamilyFrenzy,UCPrnr-lT4jpjgzHo2q8cKlA,2026-06-01T17:04:01Z,22,https://i.ytimg.com/vi/b1Dxy9PJyts/default.jpg,9386189,498910,872
wSpwsdEG5LM,The Weather In June Every Single Year #comedy,Biggy Bailey,UCMlrQWTGKeoIa6LuTynvixQ,2026-06-04T18:04:48Z,17,https://i.ytimg.com/vi/wSpwsdEG5LM/default.jpg,1857056,173657,2267
WnF4cNaCIjs,"I’m not crying, you are 😭",Zenon,UChKTXQhqoDYQUObwdcQ5GgQ,2026-06-01T21:44:34Z,24,https://i.ytimg.com/vi/WnF4cNaCIjs/default.jpg,4764750,307990,6453
aTg_BCAX1FM,Free PS5 Glitch 😭✌️ #funny #playstation #ps5 #comedy #troll #prank #walmart #target #ytshorts,VerrTV,UCjAws9tKAZbnYNYkryZwC1Q,2026-06-02T02:42:40Z,27,https://i.ytimg.com/vi/aTg_BCAX1FM/default.jpg,9637747,384217,2139
