video_id,comment_thread_id,comment_id,author,text,like_count,published_at,updated_at,total_reply_count,video_title,channel_title,video_view_count,video_like_count,video_comment_count
afAU6GIjr0o,UgxvfZTd2bjE9hpC6PN4AaABAg,UgxvfZTd2bjE9hpC6PN4AaABAg,@lesvosla2593,Who let the gremlin in.,82194,2026-05-31T22:35:08Z,2026-05-31T22:35:08Z,128,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,Ugw6DQZvVKU6dh1HQQ54AaABAg,Ugw6DQZvVKU6dh1HQQ54AaABAg,@BlossomOtokolo,Legend has it that she's 1'8 in and she's still pulling out heels,22096,2026-06-03T10:47:12Z,2026-06-03T10:47:12Z,42,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,UgxWM0BWxivAzq5vkO14AaABAg,UgxWM0BWxivAzq5vkO14AaABAg,@NikhilS-e7f,It's like unboxing an endless package 😂😂,3970,2026-06-05T06:14:51Z,2026-06-05T06:14:51Z,3,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,UgwFI6-HIqtxNtsYAn94AaABAg,UgwFI6-HIqtxNtsYAn94AaABAg,@lolsumojumo-2,"""because I'm surrounded by criminals""


Excuse me ma'am, you're joining them.",22968,2026-06-02T23:58:02Z,2026-06-02T23:58:02Z,20,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,Ugz8ySc1eCqTY4QOVM14AaABAg,Ugz8ySc1eCqTY4QOVM14AaABAg,@kmomo5697,Her Scary Movie type face is killing me,542,2026-06-04T21:18:27Z,2026-06-04T21:18:27Z,1,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,UgwGTHxZkr0gJL2inVN4AaABAg,UgwGTHxZkr0gJL2inVN4AaABAg,@Endless-drama-love,Peak level of ragebait 😭,6694,2026-06-03T05:50:16Z,2026-06-03T05:50:16Z,8,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,UgysRrQdJKZzw6h_MF14AaABAg,UgysRrQdJKZzw6h_MF14AaABAg,@erin_wiyanto,"""Oh wait, I'm wearing a wig""",4695,2026-06-04T11:40:46Z,2026-06-04T11:40:46Z,17,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,UgzFNsYQygSqxKLT7I14AaABAg,UgzFNsYQygSqxKLT7I14AaABAg,@GMDTurbo,"""Sorry, my purse has heels.""
Unironically the best original joke I've seen in awhile",159,2026-06-05T04:46:46Z,2026-06-05T04:47:17Z,0,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,UgxoG26NZ4VfeuiSOIt4AaABAg,UgxoG26NZ4VfeuiSOIt4AaABAg,@sabrinacarver7611,“God forbid I breakdown in the middle of noho” 😂,7395,2026-06-03T05:08:57Z,2026-06-03T05:08:57Z,3,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,Ugyn-s9GwUHZV2phYbl4AaABAg,Ugyn-s9GwUHZV2phYbl4AaABAg,@AndreasLehne-k3l,"«I haven’t removed my prosthetic legs.» 
«Oh I’m still wearing prosthetics, that was just the adjustable heels»",21415,2026-05-31T23:01:04Z,2026-05-31T23:01:04Z,27,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,UgwTRuJ6e5IL5fQCn6d4AaABAg,UgwTRuJ6e5IL5fQCn6d4AaABAg,@TeddyXuanSharman,her smirk face😂😂😂😂,25823,2026-06-02T02:34:18Z,2026-06-02T02:34:18Z,11,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,UgzP1AUJxnQVbc2BYdx4AaABAg,UgzP1AUJxnQVbc2BYdx4AaABAg,@Aphado,"At least she is honest, i guess",26,2026-06-05T23:58:03Z,2026-06-05T23:58:03Z,0,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
afAU6GIjr0o,Ugw_fNfvZ2phGuug15t4AaABAg,Ugw_fNfvZ2phGuug15t4AaABAg,@PriyaR1111,"""why is there a heel on your head"" 
Lmao I'm dead 😂🤣💀",591,2026-06-04T08:06:32Z,2026-06-04T08:06:32Z,1,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27602018,1128008,4171
