video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
Vagb9BqdX8g,We Almost Lost EVERYTHING Gambling,SMii7Yplus,UC-gW4TeZAlKm7UATp24JsWQ,2026-05-31T19:13:22Z,20,https://i.ytimg.com/vi/Vagb9BqdX8g/default.jpg,1016152,52805,1511
NtFNQEry2X0,PLAYING HARDCORE MINECRAFT UNTIL WE BEAT IT,Jynxzi,UCjiXtODGCCulmhwypZAWSag,2026-06-01T06:21:44Z,24,https://i.ytimg.com/vi/NtFNQEry2X0/default.jpg,1243305,16786,105
UnFIrVKA9Zc,1000 VS 1000 Player Minecraft Civil War,FlameFrags,UCvYPobTo42NM36X7VC4dLhA,2026-06-01T04:10:04Z,20,https://i.ytimg.com/vi/UnFIrVKA9Zc/default.jpg,896961,79268,19726
OlQEoEPMJUo,"Hydroneer Tried to Optimize, So I Double Overloaded It on PC AND Console",Let's Game It Out,UCto7D1L-MiRoOziCXK9uT5Q,2026-05-31T14:49:03Z,20,https://i.ytimg.com/vi/OlQEoEPMJUo/default.jpg,1255432,72728,3050
A8ZfNutzOTM,The Wheel of MLB the Show!,MMG,UCaYxyR9mzVlTrOOyZD0XAmA,2026-05-31T22:00:26Z,17,https://i.ytimg.com/vi/A8ZfNutzOTM/default.jpg,170738,12163,1521
Q8XOvaU5iqw,"Would You Let Them In? | No, I'm Not a Human",Smosh Games,UCJ2ZDzMRgSrxmwphstrm8Ww,2026-05-31T17:00:06Z,20,https://i.ytimg.com/vi/Q8XOvaU5iqw/default.jpg,416859,28578,2147
l0hD3KBwoiA,"No Peace Amongst the Stars | Warhammer 40,000 Official Cinematic Trailer","Warhammer 40,000",UCm4UYMFMVFKtZBi9uk4HSCg,2026-05-31T15:54:36Z,20,https://i.ytimg.com/vi/l0hD3KBwoiA/default.jpg,1410888,115710,6009
J6JqW_4zcOc,Seeing How Long We Can Survive…,CaseOh,UC63anZxfVGHUEmfBAf5w7pw,2026-05-31T22:00:32Z,20,https://i.ytimg.com/vi/J6JqW_4zcOc/default.jpg,220633,8827,948
Gg4mms68bfQ,WE'VE FOUND THE ALIEN RUINS [Subnautica 2 Ep 3/4],Joe Bart Games,UCeBPTBz1oRnsWsUBnKNNKNw,2026-06-01T02:39:02Z,20,https://i.ytimg.com/vi/Gg4mms68bfQ/default.jpg,51686,1123,193
EnuSSZ8nN4I,Tomb Busters - Nogla Won't Stay Away From Me!,VanossGaming,UCKqH_9mk1waLgBiL2vT5b9g,2026-05-31T22:00:06Z,20,https://i.ytimg.com/vi/EnuSSZ8nN4I/default.jpg,191996,9626,367
vkzBZLjLZB4,MY HAND RAN AWAY..,Tyler & Snowi,UCzzF1kdBgwv5RB6rbB6kVSA,2026-05-31T21:42:17Z,20,https://i.ytimg.com/vi/vkzBZLjLZB4/default.jpg,439737,19921,425
Sgfwj119YHw,Best of Game Grumps (May 2026),Grumpilations,UCFzqvdquSWWMEpUkyzrRVQA,2026-06-01T00:00:19Z,20,https://i.ytimg.com/vi/Sgfwj119YHw/default.jpg,23336,306,35
MppsJ8vXotc,When a solo farmer angers the wrong Clan in Rust.. Ft oilrats and Qaixx,Willjum,UCzOfLNkiScJp3U_h_QlvHHg,2026-05-31T15:23:16Z,20,https://i.ytimg.com/vi/MppsJ8vXotc/default.jpg,375842,14167,1092
UoBVyxLCXPs,Everyone LOVES YOU in Minecraft!,Aphmau,UCzYfz8uibvnB7Yc1LjePi4g,2026-05-31T19:18:51Z,20,https://i.ytimg.com/vi/UoBVyxLCXPs/default.jpg,378920,13339,2211
ixm_QPQQNs0,spawning FAKE strawberry elephants..,steak,UC7c8wbA9yQjzxkj2uyrHrkg,2026-05-31T23:12:19Z,20,https://i.ytimg.com/vi/ixm_QPQQNs0/default.jpg,244526,7394,430
PpQlAnT2FK4,Starting A Fake Tow Company To Steal Cars In GTA 5 RP,Treyten,UCk9xNdmgY8im4RDCops9YYw,2026-05-31T20:45:33Z,20,https://i.ytimg.com/vi/PpQlAnT2FK4/default.jpg,165029,6260,387
b8JdpfYD25g,YOUTUBER TSUNAMI vs Dooms Day Bunker!,Johnny Minecraft,UCWVSknuLPIRVGWf-4bFKT4Q,2026-05-31T21:22:01Z,20,https://i.ytimg.com/vi/b8JdpfYD25g/default.jpg,172937,3339,322
VcQ-hKfmuRA,MAGNUS CARLSEN HITS 5000 ELO,GothamChess,UCQHX6ViZmPsWiYSFAyS0a3Q,2026-05-31T20:18:39Z,24,https://i.ytimg.com/vi/VcQ-hKfmuRA/default.jpg,368827,14705,1091
W-AgJifm-RE,This Item Could Save Me | Sailing Locked (#13),Settled,UCs-w7E2HZWwXmjt9RTvBB_A,2026-06-01T01:29:10Z,20,https://i.ytimg.com/vi/W-AgJifm-RE/default.jpg,156645,10465,863
ylfImHpDfRA,THE FRIENDLY RACES ARE OVER! IT’S TIME TO HOOP! (Mario Kart 8),RDC Live,UCOnECY8FBKKPVi5ZsSgXPJA,2026-06-01T01:19:20Z,20,https://i.ytimg.com/vi/ylfImHpDfRA/default.jpg,80030,4477,348
fp1PT8UNOEI,POOR vs RICH Submarine Battle in Minecraft,Cash,UC0eLBYhxW9HC0P9PXQ73mpQ,2026-05-31T16:00:23Z,24,https://i.ytimg.com/vi/fp1PT8UNOEI/default.jpg,343640,4911,2000
_hyFGrcVv5U,I Went to WAR on a Hardcore Minecraft SMP,Wemmbu,UCkzzNLnuM-VsATWC53ehwOQ,2026-05-30T13:35:17Z,20,https://i.ytimg.com/vi/_hyFGrcVv5U/default.jpg,3423138,192662,33182
Sbn_dono5yQ,MHA Voice Actors Make DEKU CONFESS in TOMODACHI LIFE...,PixelDrink,UCCIWI55Xwn91jxDJwyCTsfA,2026-05-31T22:00:24Z,20,https://i.ytimg.com/vi/Sbn_dono5yQ/default.jpg,94808,8298,2482
