video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
vhAuEPWou3E,Essa Mulher Pegou O Celular Do Motoca E Quase Fez Ele Infartar.,Guilhermedodf,UC-B2Lh9k6pcnzGKQ9jg7GCA,2026-05-29T14:22:46Z,22,https://i.ytimg.com/vi/vhAuEPWou3E/default.jpg,447313,22953,370,[],PT21S
j6LMexXU6nk,"Vamos tentar ajudar sem jugar, vamos ser melhores pessoal!",Flavio Brotas,UCUo1XzYYdH7vZRK4-TdcUIQ,2026-05-28T13:48:46Z,24,https://i.ytimg.com/vi/j6LMexXU6nk/default.jpg,209402,27503,524,[],PT2M58S
Ylo4hzWKw4g,We put the panel togetherFrom the rustic room #blogaplay #clay #blogging #ceramic #vbloger #pottery,Espaço Rústico,UC6I0LPHmH0WL1OkcLyKwchg,2026-05-19T07:42:57Z,22,https://i.ytimg.com/vi/Ylo4hzWKw4g/default.jpg,533727,12028,65,['We put the panel togetherFrom the rustic room #blogaplay #clay #blogging #ceramic #vbloger #pottery'],PT1M12S
dUMEcvPYKDg,A ANA FEZ UM DESABAFO QUE NUNCA TINHA CONTADO ANTES | FEIRA EM CAMPO GRANDE ,Fabia Lopes,UC9veVNyoWt960EQuyOOD3yQ,2026-06-01T20:31:22Z,22,https://i.ytimg.com/vi/dUMEcvPYKDg/default.jpg,43581,5522,146,"['Fabia Lopes', 'Fabia', 'Fabinha', 'stories da Fabinha', 'Familia Lopes', 'Faxineira nos Estados Unidos', 'Comprando casa nos Estados Unidos', 'Reforma nos Estados Unidos', 'compras de supermercado', 'compras no sams club dos Estados Unidos', 'investimento nos Estados Unidos', 'trabalhos nos Estados Unidos', 'faxina nos Estados Unidos', 'vlog de rotina', 'Fabinha Lopes', 'lopes', 'Custo de vida nos Estados Unidos', 'rotina', 'receitas fáceis', 'receitinha', 'receita', 'casa nova', 'reforma', 'walmart', 'USA', 'EUA', 'compras nos EUA', 'Fabi']",PT31M28S
s0mtx7fYgEI,JON VLOGS E 01 CONHECENDO A FABRICA DE FIGURINHAS DA COPA DO MUNDO PANINI,Lives do Jon,UCr_eFVLgbvv_DC2KUPugNsg,2026-05-27T20:04:56Z,24,https://i.ytimg.com/vi/s0mtx7fYgEI/default.jpg,141533,3239,88,"['jon vlogs', 'jon clips', 'cortes do jon vlogs', 'jonvlogs', 'clips do jon', 'clips do jon vlogs', 'bdj', 'maumau', 'cabritoz', 'jon', 'jon vlogs live', 'jon vlog', 'live jon vlogs', 'ao vivo', 'live', 'irl jon vlogs', 'jhon vlogs', 'toguro', 'buxexa', 'fontinnelerj', 'fontinnele', 'IRL', 'edukof', 'breakmen', 'react', 'jon live', 'rancho', 'live do jon vlogs', 'jonclips', 'stockyards', 'jon vlogs carro', 'NEYMAR', 'vlog', 'Neymar copa', 'convocação', 'convocação seleção brasileira']",PT36M13S
RuiCQ4mtBBA,TIREI O MEGA DO CABELO | MATRICULEI ARIELLA NA CRECHE | CORTEI O CABELO CURTINHO | 7 ANOS DA TONTON,Bruna Diiniiz,UC7CejCC7-TzSRlBPoZvKSow,2026-06-01T21:00:10Z,22,https://i.ytimg.com/vi/RuiCQ4mtBBA/default.jpg,23793,2697,116,"['Vlog de rotina', 'Tirando', 'o mega hair em casa', 'Presente surpresa', 'Cabelo curto', 'Cortei o cabelo curtinho']",PT24M50S
zPzscFW5rA4,"Compras da semana no Japão, obs: nunca comprei remédio no Japão mas vou na farmácia toda semana ￼",May Suzuki,UCIDpGB1205UNbOPCndmmdNA,2026-05-19T21:00:47Z,22,https://i.ytimg.com/vi/zPzscFW5rA4/default.jpg,253533,24061,54,[],PT1M14S
QlAK3DXV-X4,"RECEBIDOS DA SHEIN, COMPRAS DO MERCADO, RESTAURANTE NOVO e muito mais ❤️ - Bruna Paula",Bruna Paula,UCD5gsRPb5YK0d7IHY4ZO4kw,2026-06-02T14:00:07Z,24,https://i.ytimg.com/vi/QlAK3DXV-X4/default.jpg,11883,2128,107,[],PT29M42S
cl_qhY2njX4,"NOVO ASSISTENTE DO APÊ, FIZEMOS PASSAPORTE DA FAMÍLIA, INSULFILM NO CARRO, NO C6 FEST E CHÁ DE BEBÊ!",Nicole Prazeres,UC4Mc_b1qLmFQmykFVifIzaw,2026-06-01T21:30:13Z,24,https://i.ytimg.com/vi/cl_qhY2njX4/default.jpg,13769,1392,180,"['Casa', 'Apê', 'Nicole prazeres', 'casal', 'Tour', 'Casa nova', 'Pós reforma', 'Nova rotina', 'Casal', 'couple', 'Criança pequena', 'Dicas', 'Beauty', 'Lifestyle', 'Decoração', 'Compras', 'Final de semana', 'Um dia comigo', 'Guarulhos', 'São Paulo', 'Restaurantes', 'Sahm', 'Construção', 'reforma banheiro', 'enxoval', 'enxoval de casa nova', 'apresentação infantil', 'dicas', 'maternidade', 'paternidade', 'realzao', 'aniversario', 'organizacao', 'closet', 'mudança', 'apartamento', 'guarulhos', 'diadasmães', 'presentes', 'portas ferro', 'decoração', 'quadros', 'decorando ape', 'estilo industrial']",PT54M40S
dvvVXIA5g4o,Imagina se o 01 for no Podpah? #joaoadibe #jonvlogs #cimed,João Adibe Marques,UCaacjSy4aieUHKXvsa3s-Ew,2026-05-20T16:42:21Z,22,https://i.ytimg.com/vi/dvvVXIA5g4o/default.jpg,154036,9259,100,[],PT14S
