video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
jcgiUIJD5RY,LUZU VS 412: EL GRAN PARTIDO DEL STREAMING | EN VIVO,LUZU TV,UCTHaNTsP7hsVgBxARZTuajw,2026-05-31T20:11:38Z,24,https://i.ytimg.com/vi/jcgiUIJD5RY/default.jpg,3385862,127538,1047
qWqdiL_vNa8,Existe un dispositivo que se esconde en el tobillo específicamente para hacer trampa en el golf ⛳,Súper Interesante,UCSJxKtQQtmgrmIDnZsxKbiw,2026-05-28T22:00:26Z,24,https://i.ytimg.com/vi/qWqdiL_vNa8/default.jpg,3908804,188043,342
L4FmJt4B-ZY,Un momento divertido le cambió la vida ⚽ #shorts,Doctor Shorts,UCmrCW0btDtBAZfP3FECPSEA,2026-05-31T14:00:06Z,22,https://i.ytimg.com/vi/L4FmJt4B-ZY/default.jpg,1161956,40530,138
egcsIo9gifY,se vieneee,Futbol Activo,UCQ07Yja_DRbv6tV_c7HTMBw,2026-05-30T01:26:47Z,17,https://i.ytimg.com/vi/egcsIo9gifY/default.jpg,1314365,100166,243
_c4XqBNI1_4,La increíble barrida de Thiago Messi 😱 #leomessi #messi #thiagomessi #futbol,Noticias del Futbol,UCithwK8WTs-8ER5kHGNOL4w,2026-05-31T02:00:53Z,17,https://i.ytimg.com/vi/_c4XqBNI1_4/default.jpg,481846,14117,132
fwkpmKzT-MU,LA CHAMPIONS HABLA FRANCÉS: EL PSG ES EL NUEVO BICAMPEÓN DE EUROPA | PSG 1-1 Arsenal | RESUMEN,ESPN Fans,UCFmMw7yTuLTCuMhpZD5dVsg,2026-05-30T19:16:30Z,17,https://i.ytimg.com/vi/fwkpmKzT-MU/default.jpg,3174760,46602,4552
v3ljZBnXnqs,Cómo Lionel Messi logró convertir un fuera de juego en gol 🤯🔥,El ADN del Gol,UCK1FQj-DAYf7yxM3C55HYwA,2026-05-26T20:00:17Z,17,https://i.ytimg.com/vi/v3ljZBnXnqs/default.jpg,3147458,138961,415
AHahy_jdpeo,Así deciden las vacaciones en china,Mr Por Pepe,UC8QcEgr9D3BLl32HUSTk8Cw,2026-05-28T23:42:37Z,27,https://i.ytimg.com/vi/AHahy_jdpeo/default.jpg,2666792,43028,267
RB2EtrCc7Yc,CONTEXTO DE EL NIÑO ZURDO 🔥💀,PixiShorts,UCHxfGoKHY9TkkVbJSD-hZKA,2026-05-25T20:00:10Z,24,https://i.ytimg.com/vi/RB2EtrCc7Yc/default.jpg,4963191,113606,1822
J7aaXBXStiM,"Chinada, dice “Lamine Yamal” y sale Messi 😂😭",SurNervis,UCOn6sI9In1IG_OWawHbi80g,2026-05-29T17:46:43Z,22,https://i.ytimg.com/vi/J7aaXBXStiM/default.jpg,1506276,43342,418
