video_id,comment_thread_id,comment_id,author,text,like_count,published_at,updated_at,total_reply_count,video_title,channel_title,video_view_count,video_like_count,video_comment_count
afAU6GIjr0o,UgxvfZTd2bjE9hpC6PN4AaABAg,UgxvfZTd2bjE9hpC6PN4AaABAg,@lesvosla2593,Who let the gremlin in.,82805,2026-05-31T22:35:08Z,2026-05-31T22:35:08Z,128,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,Ugz8ySc1eCqTY4QOVM14AaABAg,Ugz8ySc1eCqTY4QOVM14AaABAg,@kmomo5697,Her Scary Movie type face is killing me,629,2026-06-04T21:18:27Z,2026-06-04T21:18:27Z,1,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,UgxWM0BWxivAzq5vkO14AaABAg,UgxWM0BWxivAzq5vkO14AaABAg,@NikhilS-e7f,It's like unboxing an endless package 😂😂,4307,2026-06-05T06:14:51Z,2026-06-05T06:14:51Z,3,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,Ugy0jLHSwkhC1eG3NlZ4AaABAg,Ugy0jLHSwkhC1eG3NlZ4AaABAg,@Ilovestraws_6767,"""And my socks have heels, they're sockletos."" 😭😭🥀🥀🥀💀💀💀",125,2026-06-04T04:30:04Z,2026-06-04T04:30:04Z,0,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,UgzFNsYQygSqxKLT7I14AaABAg,UgzFNsYQygSqxKLT7I14AaABAg,@GMDTurbo,"""Sorry, my purse has heels.""
Unironically the best original joke I've seen in awhile",181,2026-06-05T04:46:46Z,2026-06-05T04:47:17Z,0,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,UgwGTHxZkr0gJL2inVN4AaABAg,UgwGTHxZkr0gJL2inVN4AaABAg,@Endless-drama-love,Peak level of ragebait 😭,6837,2026-06-03T05:50:16Z,2026-06-03T05:50:16Z,8,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,Ugw_fNfvZ2phGuug15t4AaABAg,Ugw_fNfvZ2phGuug15t4AaABAg,@PriyaR1111,"""why is there a heel on your head"" 
Lmao I'm dead 😂🤣💀",604,2026-06-04T08:06:32Z,2026-06-04T08:06:32Z,1,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,UgwFI6-HIqtxNtsYAn94AaABAg,UgwFI6-HIqtxNtsYAn94AaABAg,@lolsumojumo-2,"""because I'm surrounded by criminals""


Excuse me ma'am, you're joining them.",23143,2026-06-02T23:58:02Z,2026-06-02T23:58:02Z,20,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,Ugzq742NZ6ZRBD5MIgB4AaABAg,Ugzq742NZ6ZRBD5MIgB4AaABAg,@getcomfortable3373,She looked like she struggled not to bust out laughing when removing the heel off of her head 😂😂😂,23,2026-06-06T10:39:58Z,2026-06-06T10:39:58Z,0,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,Ugw6DQZvVKU6dh1HQQ54AaABAg,Ugw6DQZvVKU6dh1HQQ54AaABAg,@BlossomOtokolo,Legend has it that she's 1'8 in and she's still pulling out heels,22617,2026-06-03T10:47:12Z,2026-06-03T10:47:12Z,42,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
afAU6GIjr0o,UgxoG26NZ4VfeuiSOIt4AaABAg,UgxoG26NZ4VfeuiSOIt4AaABAg,@sabrinacarver7611,“God forbid I breakdown in the middle of noho” 😂,7417,2026-06-03T05:08:57Z,2026-06-03T05:08:57Z,3,Still Wearing My Shoes... Just Not My Heels 👠😂 #meme,Ankit Joshi ,27712104,1134019,4191
