video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
CQeTZ1fCJFw,JOGO COMPLETO: BRASIL X EGITO | AMISTOSO DA SELEÇÃO | ge tv,ge tv,UCgCKagVhzGnZcuP9bSMgMCg,2026-06-07T01:11:37Z,17,https://i.ytimg.com/vi/CQeTZ1fCJFw/default.jpg,25801556,654555,320,"['seleção brasileira', 'seleção', 'seleção brasileira ao vivo', 'brasil ao vivo', 'amistoso da seleção', 'brasil x egito', 'brasil x egito ao vivo', 'jogo seleção', 'jogo do brasil', 'jogo da seleção brasileira', 'neymar', 'carlo ancelotti', 'amistoso brasil', 'amistoso seleção brasileira', 'amistoso', 'jogo brasil ao vivo', 'jogo brasil', 'getv', 'ge tv', 'getv ao vivo', 'brasil egito ao vivo', 'seleção brasileira ao vivo hoje', 'egito', 'brasil egito jogo ao vivo', 'egito ao vivo']",PT4H53M23S
DaP0oU9ecHY,QUAL É O JOGADOR ??? #shorts #copadomundo,Anninha,UC7-xgj9qGUt4qL_2zcR7Clg,2026-06-06T15:45:36Z,24,https://i.ytimg.com/vi/DaP0oU9ecHY/default.jpg,4960877,273281,380,[],PT39S
Ze_90XKWJ3w,O álbum do Mundial mal lançou e já deu problema,Explora Mundo,UCR-Z99fGpj3HvDN--tHaFgQ,2026-06-05T18:45:21Z,22,https://i.ytimg.com/vi/Ze_90XKWJ3w/default.jpg,4319330,132798,454,"['album do mundial', 'álbum da copa', 'figurinhas da copa', 'vinicius junior', 'vini jr', 'igor jesus', 'panini', 'futebol', 'curiosidades futebol', 'figurinhas', 'copa do mundo', 'mundial 2026', 'neymar', 'seleção brasileira', 'erros de impressão', 'fatos curiosos', 'explora mundo', 'youtube shorts', 'shorts']",PT40S
uDEU_EwMrsw,Brasil x Egito Vai Dar Bom?,Studio CI Futebol,UCpZWE6XLj-VxGgZRzDYgktw,2026-06-05T11:17:45Z,17,https://i.ytimg.com/vi/uDEU_EwMrsw/default.jpg,3744098,100894,2167,"['brasil x egito vai dar bom?', 'copa do mundo', 'neymar', 'copa 2026', 'brasil x egito', 'futebol', 'vini jr', 'copa', 'youtube', 'shorts']",PT15S
Mh90m0c_x2s,OLÍVIA FEZ 4 MESES ❤️,Pai da Mia,UCB4Hanh4eBS0nyIj--_xY_Q,2026-06-04T18:44:12Z,22,https://i.ytimg.com/vi/Mh90m0c_x2s/default.jpg,7109630,172670,6771,[],PT34S
hAN6n56FqzE,Copa de 2026 Brasil x Egito,EoSenna,UC9VJTmEWawn94cJziVAt-iA,2026-06-06T14:24:43Z,20,https://i.ytimg.com/vi/hAN6n56FqzE/default.jpg,1746873,78070,1613,[],PT11S
g-hFmmMZ160,COMO EU SOU NA COMPETIÇÃO! #shorts,Rafa & Luiz,UC6paX0kLA8D81aYogceMufw,2026-06-04T15:00:18Z,24,https://i.ytimg.com/vi/g-hFmmMZ160/default.jpg,2420509,44097,103,"['rafaella', 'baltar', 'luiz', 'phellipe', 'K.FUN', 'DIVERSÃO']",PT10S
McGMCYnfaxI,"O TARTARUGA DISPAROU IGUAL UM FOGUETE, MAS O DESARME DO AMRABAT FOI MAIS ABSURDO AINDA! 🇫🇷⚔️🇲🇦",CazéTV,UCZiYbVptd3PVPf4f6eR6UaQ,2026-06-04T23:00:28Z,17,https://i.ytimg.com/vi/McGMCYnfaxI/default.jpg,1771690,85037,1329,"['CazéTV', 'Cazé TV', 'Casimiro ao vivo', 'Casimiro', 'CazéTV ao vivo', 'Cazé ao vivo', 'cazetv', 'casimiro jogos', 'caze tv ao vivo', 'jogo ao vivo', 'assistir futebol', 'cazetv ao vivo', 'cortes casimiro', 'cortes cazetv', 'geral cazetv', 'cortes geral cazetv', 'cortes geral', 'caze tv', 'casetv', 'casétv', 'casé tv', 'case tv']",PT16S
0FgRIn8TuGY,Ele só queria sair do jogo… mas algo absurdo aconteceu.,Fute Fala,UCnBIYty9_R1CHJTih3fZL_Q,2026-06-05T20:20:24Z,17,https://i.ytimg.com/vi/0FgRIn8TuGY/default.jpg,1827136,62926,1336,[],PT1M14S
Hn0hElGbKPw,NEYMAR SENDO CONVOCADO!,wexleyjesus 1,UCBmbIkGoGHrDpyK19KkVNLg,2026-06-05T19:15:06Z,22,https://i.ytimg.com/vi/Hn0hElGbKPw/default.jpg,1854821,157099,339,[],PT53S
