video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
cPaGocBcegw,Evoluindo a VARA DE PESCA até PEGAR O THE BLOOP!,ProbIems,UCrcBZDofBltcgGxphNia2tw,2026-06-08T13:00:39Z,20,https://i.ytimg.com/vi/cPaGocBcegw/default.jpg,143934,5327,500,"['maniqueft', 'lego', 'problems', 'probrems', 'probres', 'pobrems', 'problemas', 'problema', 'pobrema', 'mainequeft', 'minecraft', 'video do problema', 'video do problems', 'video do pobrems', 'minecraft survival', 'minecraft mitos', 'minecraft fatos', 'problems roblox', 'roblox', 'pobrems roblox', 'pobris roblox', 'pobrema roblox', 'problema roblox']",PT23M21S
wOiqDvpscqA,PERDI AS PARTES DO CORPO no Minecraft!,Cadres,UCbWYmIdZ2hpVMpPhRI9pI5Q,2026-06-08T12:30:06Z,20,https://i.ytimg.com/vi/wOiqDvpscqA/default.jpg,276515,3627,125,[],PT15M54S
-vkI3ZOPfhk,CRIEI UMA MINA COM TODOS MINÉRIOS DO MINECRAFT,Mendrake,UCJIl6Ahgkfwg1DRYcg-kY3g,2026-06-08T00:29:12Z,20,https://i.ytimg.com/vi/-vkI3ZOPfhk/default.jpg,152900,9507,753,[],PT27M45S
B8k3LNJosj0,Games EduUu MOSTRA SUAS HABILIDADES NO VOLANTE! - Forza Horizon 6,Games EduUu,UCYzp8-P162Em-3uZnCuGJOg,2026-06-07T22:00:37Z,20,https://i.ytimg.com/vi/B8k3LNJosj0/default.jpg,329742,61500,1971,['Games EduUu'],PT8M54S
AQS3JD3MZHQ,FIVE NIGHTS AT MÃE - COMPLETO,O Victor Magalhães,UCGPCO1PVeWZ-egT6F2wKnaw,2026-06-07T15:22:26Z,24,https://i.ytimg.com/vi/AQS3JD3MZHQ/default.jpg,275507,22188,1278,"['shorts', 'shortsbrasil', 'comédia', 'anime', 'humor']",PT8M26S
FMWjCy464_8,NUNCA TRABALHE NESSA FAZENDA! - DREAD FIELDS,alanzoka,UCIwspRtKNszHhIhl36gREjQ,2026-06-07T15:00:30Z,20,https://i.ytimg.com/vi/FMWjCy464_8/default.jpg,289826,23758,307,"['alan', 'electronic', 'desire', 'edge', 'alanzoka', 'video do alanzoka', 'alanzoka da twitch', 'videos com alanzoka', 'alanzoka video', 'alanzoka memes', 'gameplay alanzoka', 'lives do alanzoka', 'lives', 'alanzoka jogando', 'dread fields']",PT1H7M15S
SCusFnfmNDU,"EVENTO XBOX GAMES SHOWCASE 2026, VAI SER O MELHOR? - COBERTURA FLOW GAMES #FGN",Flow Games,UCUZfhX79dQrJvAgYefiXCCA,2026-06-07T18:49:50Z,24,https://i.ytimg.com/vi/SCusFnfmNDU/default.jpg,359221,22298,100,"['flowgames', 'flow games', 'podcast flow', 'podcast flow games', 'podcast flow jogos', 'fgn', 'flow games news', 'notícias jogos', 'notícias games', 'davy jones flow games', 'cross flow games', 'gta 6', 'playstation 5 pro', 'phoenixbr', 'vini munhoz', 'react do flow games', 'bruno micali', 'cobertura flow games', 'flow games sgf 2026', 'cobertura summer game fest flow', 'summer game fest 2026', 'geoff keighley', 'e3 2026', 'flow games em los angeles', 'xbox summer game fest', 'gears of war eday', 'xbox asha sharma', 'xbox']",PT3H45M58S
RW7UzEtYS_U,TESTAMOS O NOVO MODO DE ESCONDE-ESCONDE NO HEARTOPIA !!!,Mundo Torajo Jovem,UCSRhHqL5nIlhyt1-LIzsXJA,2026-06-07T20:00:22Z,24,https://i.ytimg.com/vi/RW7UzEtYS_U/default.jpg,194826,15977,1412,"['torajo', 'morajo', 'linn', 'zulmi']",PT19M51S
yvCAL6Mo2Rw,💿RAÇA NEGRA SÓ RECORDAÇÕES ANTIGAS AS MELHORES🎶,Vortex Melody,UCo3LZAaR6Q8Tna6JSkz107Q,2026-06-08T17:43:56Z,22,https://i.ytimg.com/vi/yvCAL6Mo2Rw/default.jpg,21774,269,3,[],PT1H2M23S
3I0OhebPmts,ENCONTREI meus AMIGOS gigantes nesse buraco do minecraft,Kass & KR,UC9Qu6o04oTf-b2acahQVk1g,2026-06-07T14:45:27Z,20,https://i.ytimg.com/vi/3I0OhebPmts/default.jpg,244170,2423,36,[],PT18M16S
oItzQk7TCc0,I'm The ONLY Orphan In FAMILY SERVER!,Zoomy,UCJnH5Ph5O1EZhKiKiNgH9IA,2026-06-08T11:00:03Z,20,https://i.ytimg.com/vi/oItzQk7TCc0/default.jpg,181299,4009,154,"['Steal a Brainrot', 'StealABrainrot', 'Steal a Brainrot Shorts', 'Steal a Brainrot Roblox', 'Steal a Brainrot funny moments', 'Steal a Brainrot clips', 'Steal a Brainrot meme', 'Steal a Brainrot animation', 'Steal a Brainrot gameplay', 'Steal a Brainrot story', 'Steal a Brainrot edit', 'Steal a Brainrot compilation', 'Steal a Brainrot scenes', 'Steal a Brainrot reaction', 'Roblox Steal a Brainrot', 'Roblox Shorts', 'Roblox funny', 'Roblox meme', 'Roblox edit', 'Roblox animation', 'Roblox gameplay', 'Roblox short film']",PT20M1S
oVdOqPkYGNo,Gugu Gaga Doente Precisa de Ajuda,Zoomy BR,UCDtpZDnndqBR7zq7VQAJW_A,2026-06-07T21:00:22Z,20,https://i.ytimg.com/vi/oVdOqPkYGNo/default.jpg,59288,892,7,"['roblox', 'robloxgames', 'robloxgamestoplay', 'roblox edits', 'melhores jogos roblox', 'jogos roblox', 'melhores jogos do roblox', 'jogos do roblox', 'shorts roblox', 'roblox jogos', 'os melhores jogos do roblox', 'Jogos Divertidos no Roblox', 'Desafios em Jogos Roblox', 'Melhores Aventuras no Roblox', 'Jogos de Simulação no Roblox', 'Modos de Jogo no Roblox', 'Gameplay de Roblox', 'Novidades no Mundo Roblox', 'Roblox: Melhores Jogos', 'Como Ganhar Robux no Roblox', 'Dicas para Iniciantes no Roblox', 'truques no roblox']",PT20M45S
TlqnICy8GV0,NOVOS BRAINROTS DE YOUTUBERS NO ROUBE UM BRAINROT! (Mini Atualização),PIZÃO,UCMqwki1wq79sf5IBueB9pQQ,2026-06-07T14:45:30Z,20,https://i.ytimg.com/vi/TlqnICy8GV0/default.jpg,169733,12083,770,[],PT18M14S
8rxACLgb7BM,A CADA SEGUNDO MEU ANIMAL EVOLUI,Lucas Clash ON,UCUouM5ZRqZoFNzUvpDeYNGQ,2026-06-07T22:11:59Z,20,https://i.ytimg.com/vi/8rxACLgb7BM/default.jpg,72146,3595,222,[],PT15M36S
XVvWq4Bm7Oc,EU FARMEI O MÁXIMO DE AURA no BROOKHAVEN,WELIX,UCf36H4Zhcv6k5R0C7hKZMxg,2026-06-07T16:32:59Z,22,https://i.ytimg.com/vi/XVvWq4Bm7Oc/default.jpg,112601,3221,259,"['interesseiras no brookhaven', 'brookhaven', 'brookhaven rp', 'testando se as pessoas sao interesseiras no brookhaven', 'pessoas interesseiras no brookhaven', 'roblox brookhaven', 'premium no brookhaven', 'teste social no brookhaven', 'historinhas no brookhaven', 'historinhas brookhaven', 'atualizacao brookhaven', 'interesseira brookhaven', 'historinhas no brookhaven rp🏡', 'tipos de pessoas no broookhaven', 'pet shop no brookhaven', 'brookhaven premium', 'premiun brookhaven', 'premium gratis brookhaven']",PT12M29S
q3ab7azX6FY,EU PASSEI 100 DIAS AUTOMATIZANDO MEU MUNDO COM FARMS NO MINECRAFT,Geleia,UCEfGV5hx2VrXl4jOUnG0MRQ,2026-06-07T16:15:02Z,20,https://i.ytimg.com/vi/q3ab7azX6FY/default.jpg,111293,5632,186,[],PT57M1S
Vam1LkzK0UY,COMETERAM UM CRIME NA PORTA DA MINHA CASA!,Jazzghost,UCIXguhHCl8eDTkXpEuiGPUA,2026-06-06T15:00:40Z,20,https://i.ytimg.com/vi/Vam1LkzK0UY/default.jpg,1561988,90371,7538,"['jazzghost', 'jazz', 'Memories: Silenced']",PT1H1M1S
iPqeHOpgHm0,ENTREI NAS BACKROOMS DO BROOKHAVEN,King - FILMES,UCQUGH3wdw1ngsE3KM0GkhiA,2026-06-07T22:28:26Z,22,https://i.ytimg.com/vi/iPqeHOpgHm0/default.jpg,48447,1024,81,"['segredo do brookhaven rp', 'segredo do brookhaven', 'dono do brookhaven', 'segredos do brookhaven', 'segredos da nova atualização do brookhaven', 'todos os segredos da atualização do brookhaven', 'todos os novos segredos da atualização do brookhaven', 'atualização do brookhaven', 'segredo do jogo brookhaven', 'videos do tik tok no brookhaven', 'segredos do tik tok brookhaven', 'vídeos do tik tok no brookhaven', 'lugares secretos do brookhaven', 'segredo do tik tok no brookhaven', 'novo segredo no brookhaven']",PT46M24S
akpmGFBK8Dk,XBOX GAMES SHOWCASE 2026 - Cobertura do Evento Ao Vivo!,BRKsEDU,UCWKtHaeXVzUscYGcm0hEunw,2026-06-07T18:19:03Z,20,https://i.ytimg.com/vi/akpmGFBK8Dk/default.jpg,128323,9879,131,"['summer game fest', 'summer', 'game', 'fest', 'summer game fest 2026', '2026', 'summer game fest ao vivo', 'ao vivo', 'live', 'livestream', 'livestreaming', 'brksedu ao vivo', 'summer game fest brksedu', 'brksedu summer game fest', 'summer game fest 2026 brksedu', 'brksedu summer game fest 2026', 'brksedu']",PT1H11M36S
xD61aM2M9zU,Quem MINERA Mais no Minecraft?,Kass e KR - Filmes,UCQLu78OyzyKEF-IMeaFn2lQ,2026-06-07T21:00:27Z,20,https://i.ytimg.com/vi/xD61aM2M9zU/default.jpg,53163,966,16,"['minecraft', 'kass e kr', 'vídeos de minecraft', 'minecraft brasil', 'minecraft engraçado', 'minecraft mod', 'minecraft trollagem', 'minecraft criativo', 'vídeo infantil minecraft', 'canal kass e kr']",PT1H1M53S
sX60lB49HAc,LOKIS ESCAPANDO DA FESTA DE ANIVERSÁRIO | Roblox - Clowns Party,Lokis,UCZ5EhVtjHsdha52CiOcFvvg,2026-06-07T22:00:25Z,20,https://i.ytimg.com/vi/sX60lB49HAc/default.jpg,40816,376,56,"['roblox', 'lokis', 'lokis roblox', 'looks', 'looks roblox', 'loquinho roblox', 'loquinho', 'lokis escapando', 'festa roblox', 'aniversário roblox']",PT12M32S
nx568Dw0itI,PABLO 💖 SÓ AS ANTIGAS PLAYLIST 💝 ANTIGAS AS MELHORES,Coração Sertanejo,UCr8bjCz7mJWodmXbQQsppVA,2026-06-08T15:57:20Z,10,https://i.ytimg.com/vi/nx568Dw0itI/default.jpg,15410,176,2,[],PT1H1M55S
RinXA_k9f4s,[4K] XBOX Games Showcase 2026 | Gears of War: E-Day Direct,XBOX,UCjBp_7RuDBUYbd1LegWEJ8g,2026-06-07T18:51:04Z,20,https://i.ytimg.com/vi/RinXA_k9f4s/default.jpg,2355430,97372,1465,"['Showcase', 'Show case', 'The Coalition', 'Gears of War', 'Xbox25', '25th', 'anniversary', 'Gear', 'Gears', 'GoW', 'E-day', 'first party', 'third party', '1st', '3rd', '3P', '1P', 'Direct', 'Special', 'E3', 'Los Angeles', 'LA']",PT1H41M44S
