video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
EfRQHpB3BPY,JOGO COMPLETO: BRASIL X PANAMÁ | AMISTOSO INTERNACIONAL | ge tv,ge tv,UCgCKagVhzGnZcuP9bSMgMCg,2026-06-01T01:32:45Z,17,https://i.ytimg.com/vi/EfRQHpB3BPY/default.jpg,24865375,648050,388,"['amistoso seleção', 'seleção brasileira', 'brasil x panamá', 'carlo ancelotti', 'brasil ao vivo', 'jogo da seleção', 'seleção', 'seleção brasileira ao vivo', 'jogo seleção brasileira', 'amistoso seleção brasileira', 'amistoso brasil panamá', 'panamá', 'maracanã', 'brasil x panamá ao vivo', 'brasil ao vivo hoje', 'seleção ao vivo', 'seleção brasileira ao vivo com imagens', 'getv', 'ge tv', 'getv ao vivo', 'ge tv ao vivo']",PT5H35M8S
QQWx1V1qQBs,PSG VENCE O ARSENAL NOS PÊNALTIS E É O CAMPEÃO DA CHAMPIONS LEAGUE 25/26 | MELHOR DA LIGA,TNT Sports Brasil,UCs-6sCz2LJm1PrWQN4ErsPw,2026-05-30T20:34:49Z,17,https://i.ytimg.com/vi/QQWx1V1qQBs/default.jpg,9400871,146864,58,"['tnt sports', 'tnt sports brasil', 'psg', 'psg champions league', 'champions league', 'melhores momentos', 'arsenal', 'arsenal melhores momentos', 'psg melhores momentos', 'narração ao vivo', 'tnt sports ao vivo', 'psg x arsenal ao vivo', 'psg x arsenal', 'psg x arsenal melhores momentos', 'melhores momentos champions league', 'tnt sports melhores momentos', 'gol psg', 'tnt sports champions league', 'tnt sports psg', 'gol arsenal', 'final da champions', 'final da champions ao vivo', 'psg campeão', 'arsenal campeão']",PT6H34M31S
2ZPO6KtoD4Q,TREND COPA PORTUGAL 🇵🇹✨⚽️• qual vai ser o próximo país? #makeup #bbiamarall,Bia Amaral,UCYtI-862ojEBkTZDiIg74uA,2026-05-27T23:47:00Z,22,https://i.ytimg.com/vi/2ZPO6KtoD4Q/default.jpg,11309744,192541,2129,[],PT34S
Buk2uhXxCys,KROOS ONLY NEEDS 7 SECONDS ⚽,BallerVerse,UCCcCi6CrEj9PoScYc51k5SA,2026-05-30T14:21:14Z,17,https://i.ytimg.com/vi/Buk2uhXxCys/default.jpg,18112767,540901,483,"['champions league', 'football skills', 'best goals', 'match highlights', 'soccer', 'kroos', 'antonio rudiger', 'real madrid', 'futbol', 'soccer highlights', 'laliga', 'premier league', 'football', 'world cup', 'kroos real madrid', 'fifa world cup', 'la liga', 'premier league highlights', 'goals']",PT24S
IGbEWNgtovo,ELE TENTOU AJUDAR E FEZ ISSO…,FBF esportes,UCAiy7ojr1Xj8JlYsxrtN9vQ,2026-05-30T21:25:15Z,22,https://i.ytimg.com/vi/IGbEWNgtovo/default.jpg,1699724,85542,165,[],PT1M4S
IJ2aW9T8KMg,"PÔ, tu tá jogando a pelada do R10 e do Deco e faz isso...",CazéTV,UCZiYbVptd3PVPf4f6eR6UaQ,2026-05-29T20:28:13Z,17,https://i.ytimg.com/vi/IJ2aW9T8KMg/default.jpg,1501079,54210,342,"['CazéTV', 'Cazé TV', 'Casimiro ao vivo', 'Casimiro', 'CazéTV ao vivo', 'Cazé ao vivo', 'cazetv', 'casimiro jogos', 'caze tv ao vivo', 'jogo ao vivo', 'assistir futebol', 'cazetv ao vivo', 'cortes casimiro', 'cortes cazetv', 'geral cazetv', 'cortes geral cazetv', 'cortes geral', 'caze tv', 'casetv', 'casétv', 'casé tv', 'case tv']",PT14S
Uj8YPF80Eco,Eu estava treinando quando isso aconteceu... 😱 #shorts,Doutor Shorts,UC6A4YE9ND_2HYJ7onhrwPZA,2026-05-31T18:00:32Z,24,https://i.ytimg.com/vi/Uj8YPF80Eco/default.jpg,969976,49506,51,[],PT19S
xkrdI4bru7w,POR ISSO O BRASIL GANHOU KKKKKKKKK🇧🇷,Jaum Brow,UCjuoQFvSdUJu6jQQR5EqCuA,2026-06-01T15:00:30Z,17,https://i.ytimg.com/vi/xkrdI4bru7w/default.jpg,797059,24594,95,[],PT14S
-dW8U_1edRU,When Neymar made Mavie Proud ❤️,Football.sui7,UCHzsWIzpyOteF4vtMB169xw,2026-05-31T00:01:20Z,22,https://i.ytimg.com/vi/-dW8U_1edRU/default.jpg,3567626,83854,581,[],PT1M
DCAB6sHI5PM,O jogo do ano!!🤣🥵 #kaiojorge #cruzeiro #atleticomineiro #final #confusao,Teuzinho Play,UCTQddA4hR34oXOaVd7LeWzw,2026-05-30T13:00:07Z,24,https://i.ytimg.com/vi/DCAB6sHI5PM/default.jpg,1792450,67850,708,[],PT1M6S
