video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
fcnDmrtj6Sk,"Shakira, Burna Boy - Dai Dai (Official Video)",Shakira,UCYLNGLIzMhRTi6ZOLjAPSmw,2026-05-23T16:14:03Z,26,https://i.ytimg.com/vi/fcnDmrtj6Sk/default.jpg,55642450,1991445,102327
v1t4MTqdfyI,Ariana Grande - hate that i made you love me (official lyric video),Ariana Grande,UC9CoOnJkIBMdeijd9qYoT_g,2026-05-29T04:00:14Z,10,https://i.ytimg.com/vi/v1t4MTqdfyI/default.jpg,4391514,361934,22684
SD4yRDY9mek,Drake - Janice STFU,DrakeVEVO,UCQznUf1SjfDqx65hX3zRDiA,2026-05-15T09:07:39Z,10,https://i.ytimg.com/vi/SD4yRDY9mek/default.jpg,17123889,318454,25430
B402rKl4bUg,Olivia Rodrigo - the cure (Official Music Video),OliviaRodrigoVEVO,UCxE5jEls-T0QtlTHT8lI1lw,2026-05-22T04:00:06Z,10,https://i.ytimg.com/vi/B402rKl4bUg/default.jpg,10504376,609208,25660
k3VwwLeorsU,KATSEYE - PINKY UP (Live From The American Music Awards/2026),KATSEYEVEVO,UC7ktB55NdCnoqFhGcpQ-Q5g,2026-05-26T18:11:59Z,10,https://i.ytimg.com/vi/k3VwwLeorsU/default.jpg,5613188,176715,7709
YhUqxWR4mnE,Drake - Whisper My Name,DrakeVEVO,UCQznUf1SjfDqx65hX3zRDiA,2026-05-15T13:51:14Z,10,https://i.ytimg.com/vi/YhUqxWR4mnE/default.jpg,14012237,300790,16933
bpD-JVy2zV4,Drake - Burning Bridges,DrakeVEVO,UCQznUf1SjfDqx65hX3zRDiA,2026-05-15T07:37:38Z,10,https://i.ytimg.com/vi/bpD-JVy2zV4/default.jpg,9945855,193939,12254
83C3TZ4Zm_o,aespa 에스파 'LEMONADE' MV,SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,2026-05-29T04:00:16Z,10,https://i.ytimg.com/vi/83C3TZ4Zm_o/default.jpg,13727828,532166,31614
fmkEvvLftSg,"Los Toros Band - Quizás Si, Quizás No (Visualizer)",LosTorosBandVEVO,UC5cRWnR9IhbB6IsJ7N23c4g,2026-05-22T04:00:37Z,10,https://i.ytimg.com/vi/fmkEvvLftSg/default.jpg,2016671,3804,18
SlQR9iu09bQ,SON TUNG M-TP x TYGA | COME MY WAY | OFFICIAL MUSIC VIDEO,Sơn Tùng M-TP Official,UClyA28-01x4z60eWQ2kiNbA,2026-05-28T13:00:06Z,10,https://i.ytimg.com/vi/SlQR9iu09bQ/default.jpg,19672606,1137375,154500
NnxPNOpXJ40,ME VALE V - Tito Double P (Video Oficial),Tito Double P,UCj1EfO3tUyVxOPnWlyKCBBQ,2026-05-29T00:00:06Z,10,https://i.ytimg.com/vi/NnxPNOpXJ40/default.jpg,1410529,39024,1520
POEtNqTuB48,Hurricane Wisdom & Chance the Rapper - Barbie Doll (OFFICIAL MUSIC VIDEO),Hurricane Wisdom,UC-tAx6tWF3x-7COrjnpV4Zg,2026-05-22T17:00:21Z,10,https://i.ytimg.com/vi/POEtNqTuB48/default.jpg,1025946,34080,1056
MVQyQc5eJEQ,G Herbo - Thug (Official Audio),G Herbo,UCV0pIPt5HFfulonNog3cz1A,2026-05-29T04:00:17Z,10,https://i.ytimg.com/vi/MVQyQc5eJEQ/default.jpg,285009,16911,1277
tKd_lEBxY1Y,Dominic Fike - Babydoll (Lyrics),Aura Latin,UCii5lcmP8kpvRikHN1HDiAg,2026-05-27T13:30:15Z,10,https://i.ytimg.com/vi/tKd_lEBxY1Y/default.jpg,1859878,11530,223
P9PenEC21jw,LA FAMA,Tito Double P - Topic,UCATfo9SAdXImyc6ygfbzJBg,2026-05-29T00:03:07Z,10,https://i.ytimg.com/vi/P9PenEC21jw/default.jpg,618178,12363,78
JM7BmHU_bhE,YG - GANG BIZNESS (feat. paygotti) [official music video],YG,UCw4NZm6hgJ0Gxwep1zBrpfQ,2026-05-29T04:00:02Z,10,https://i.ytimg.com/vi/JM7BmHU_bhE/default.jpg,452574,28888,1464
qBfumFLB_Rw,Latto - Hostage feat. 21 Savage (Audio),Latto,UCRQ6wJbGwbF9Wmvp5HfT7Pg,2026-05-29T04:00:26Z,10,https://i.ytimg.com/vi/qBfumFLB_Rw/default.jpg,235314,10066,571
1MYMWA9kgTc,Real One’s Never Break,Marco Cartwright - Topic,UCU7j7zecOHMwJSlOS4cNLPQ,2026-05-24T12:44:41Z,10,https://i.ytimg.com/vi/1MYMWA9kgTc/default.jpg,539400,17298,105
ewFgs1NRFTI,Latto - Okayyy feat. Doja Cat (Audio),Latto,UCRQ6wJbGwbF9Wmvp5HfT7Pg,2026-05-29T04:00:06Z,10,https://i.ytimg.com/vi/ewFgs1NRFTI/default.jpg,218700,11720,803
