video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
vhAuEPWou3E,Essa Mulher Pegou O Celular Do Motoca E Quase Fez Ele Infartar.,Guilhermedodf,UC-B2Lh9k6pcnzGKQ9jg7GCA,2026-05-29T14:22:46Z,22,https://i.ytimg.com/vi/vhAuEPWou3E/default.jpg,812085,42348,672,[],PT21S
JtHfFxuRfkw,Jon Vlogs deu uma TV pra ele assistir a copa… #jonvlogs #magalu #influencermagalu #viral ,Clipadas do Bonde do Jon,UCRrlzX_wtvYj4JHFd7SLzfw,2026-06-02T21:34:29Z,22,https://i.ytimg.com/vi/JtHfFxuRfkw/default.jpg,226569,17262,200,[],PT59S
awJpq1uZc1o,"😱 O DIA SAIU DO CONTROLE! Horta Nova, Dor Forte, Receita Deliciosa e Viagem de Motorhome",SEGREDOS DA MA,UCn5wNgpDW_f6Hb_6azqmj9w,2026-06-05T22:30:19Z,24,https://i.ytimg.com/vi/awJpq1uZc1o/default.jpg,79489,,234,"['faxina', 'morandofora', 'receitas', 'vlog', 'donadecasa', 'deepclean', 'vivendonaamerica', 'morandonoseua', 'limpeza', 'dya', 'motorhome', 'viagem', 'reforma', 'casa', 'casanoseua', 'compreiminhacasa']",PT25M26S
ybmHeYjwtgg,PRIMEIRO DIA DE COPATHON,Jon Vlogs,UCbIV7t22dH_d75fv1GP56zA,2026-06-08T11:06:02Z,24,https://i.ytimg.com/vi/ybmHeYjwtgg/default.jpg,144841,6989,13,"['JonVlogs', 'intercambio', 'dia', 'nos', 'eua', 'jon', 'jhon', 'johnn', 'pelos', 'estados', 'unidos', 'john', 'vlog', 'vlogs', 'jonvlog', 'humor', 'viagem', 'viajando', 'comedia', 'capim fc', 'Futebol', 'rancho', 'maia', 'live no rancho', 'streamer', 'live', 'ao vivo', 'live do jon vlogs', 'jon vlogs ao vivo', 'jon vlogs no rancho do maia', 'jonvlogs live', 'carlinhos maia e jon vlogs', 'jon vlogs em live', 'lives do jon', 'jon ao vivo', 'irl', 'irl jon vlogs', 'edukof', 'edukof live', 'breakmen', 'edukof e jon vlogs', 'amenic', 'am3nic', 'Live amenic', 'amenic jon vlogs', 'jonvlogs breakmen', 'edu']",PT11H17M4S
j6LMexXU6nk,"Vamos tentar ajudar sem jugar, vamos ser melhores pessoal!",Flavio Brotas,UCUo1XzYYdH7vZRK4-TdcUIQ,2026-05-28T13:48:46Z,24,https://i.ytimg.com/vi/j6LMexXU6nk/default.jpg,308062,34520,610,[],PT2M58S
AsAZl_r9njQ,VOLTEI PROS EUA 🇺🇸 COMO ESTÁ MINHA CASA APÓS 40 DIAS NO BRASIL 🇧🇷 FIZ UM DESABAFO 😨😰,Ana landim,UC2TJ-meIPRTn-kHfIwtmovA,2026-06-05T14:31:13Z,22,https://i.ytimg.com/vi/AsAZl_r9njQ/default.jpg,105094,9760,544,"['familia landim', 'landim', 'landimas', 'ana landim', 'estados unidos', 'morando nos estados unidos', 'vivendo nos Estados Unidos', 'imigrando pros estados unidos', 'imigrantes nos estados unidos', 'morando na florida', 'casa na florida', 'furacão na florida', 'furacōes na florida', 'rotina da familia', 'familia na florida', 'compras na florida', 'walmart', 'lixo dos estados unidos', 'lixo luxo', 'storage abandonado', 'dumpster', 'dumpster dos estados unidos', 'receitas faceis', 'receitas']",PT32M3S
PGeStm6wFiY,A ESCOLA ME AMEAÇOU DE PROCESSO😱 RESOLVENDO TODA ESSA SITUAÇÃO - ESTOU INDIGNADA COM ISSO|Lar da Ana,Lar da Ana 👩‍👦,UCBYNi7pdj3v6XvjC7o3qr_Q,2026-06-06T21:32:04Z,22,https://i.ytimg.com/vi/PGeStm6wFiY/default.jpg,63174,9118,1162,[],PT25M24S
OdUCMJUBLPw,FUI APLICAR O JHAIRO E OLHA O QUE ACONTECEU - ULTIMA CONSULTA - ROLE COM AS AMIGAS ,Fabia Lopes,UC9veVNyoWt960EQuyOOD3yQ,2026-06-04T14:59:43Z,22,https://i.ytimg.com/vi/OdUCMJUBLPw/default.jpg,60528,6892,321,"['Fabia Lopes', 'Fabia', 'Fabinha', 'stories da Fabinha', 'Familia Lopes', 'Faxineira nos Estados Unidos', 'Comprando casa nos Estados Unidos', 'Reforma nos Estados Unidos', 'compras de supermercado', 'compras no sams club dos Estados Unidos', 'investimento nos Estados Unidos', 'trabalhos nos Estados Unidos', 'faxina nos Estados Unidos', 'vlog de rotina', 'Fabinha Lopes', 'lopes', 'Custo de vida nos Estados Unidos', 'rotina', 'receitas fáceis', 'receitinha', 'receita', 'casa nova', 'reforma', 'walmart', 'USA', 'EUA', 'compras nos EUA', 'Fabi']",PT25M7S
HTCtwUKDe7A,"PAPANICOLAU NA FRANÇA, VOLTANDO PRA ROTINA AOS POUCOS, TRETA COM O VIZINHO e mais ❤️ - Bruna Paula",Bruna Paula,UCD5gsRPb5YK0d7IHY4ZO4kw,2026-06-05T14:00:17Z,24,https://i.ytimg.com/vi/HTCtwUKDe7A/default.jpg,34068,3415,144,[],PT30M19S
KWKG_OR_l_4,"VLOG ALMOÇANDO STROGONOFF POR 3,50 NA FACULDADE 😳😱 #ru #tudoqueeucomo #almoco #comendo #utfpr",Larissa Suchodolak,UCQZB5BNGuqSFv29RTzggn_A,2026-06-02T21:36:57Z,22,https://i.ytimg.com/vi/KWKG_OR_l_4/default.jpg,147566,15521,187,[],PT2M18S
