video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
ISgqpOpw174,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,UC-_KiH_Z2yerhAD_cAjAMOA,2026-06-04T16:33:05Z,22,https://i.ytimg.com/vi/ISgqpOpw174/default.jpg,747550,14800,1468
x4osQNx54aI,I CAUGHT Bricks and Minfiigs!,MandRproductions,UCLnr9MzQ_v_a_OPmJkye5lA,2026-06-06T07:19:54Z,24,https://i.ytimg.com/vi/x4osQNx54aI/default.jpg,180129,7194,1926
tKDlpvo_OEQ,They Grow 80% Their Food AND Earn $100k From a 1 Acre Backyard!,Anne of All Trades,UCCkFJmUgzrZdkeHl_qPItsA,2026-06-03T15:12:30Z,26,https://i.ytimg.com/vi/tKDlpvo_OEQ/default.jpg,193592,9469,448
LEh3FMCtnqk,time to re-up on new ones! #vlog,DerosaBloomBlue,UC6CtgUrTz2gbeBTOnp7NkoQ,2026-06-06T02:41:39Z,22,https://i.ytimg.com/vi/LEh3FMCtnqk/default.jpg,41881,3106,54
_DIv6lJPkBI,I moved to Maui and am DAILY VLOGGING NOW (like actually.),Tana Mongeau,UClWD8su9Sk6GzZDwy9zs3_w,2026-06-01T00:23:55Z,19,https://i.ytimg.com/vi/_DIv6lJPkBI/default.jpg,251048,8903,639
MxYHSkqVCLI,The tradition lives on!!🥹🥳✨🎁 Okay but “mani and pedi from mommy” is SO SWEET😭💅🏼 Olive & June,Sabriena Abrre,UCJ8OmrAr0QTrS42G5o6R5dw,2026-06-06T18:02:47Z,22,https://i.ytimg.com/vi/MxYHSkqVCLI/default.jpg,39278,6429,57
GHREr0l9Tbk,Life Updates: Prepping for the Bachelorette + Painting the Guest Room!! 🏡🔨💕,AlishaMarieVlogs,UCF1Q_zp3Eh3nuEHvMbdKkqg,2026-06-05T15:45:07Z,26,https://i.ytimg.com/vi/GHREr0l9Tbk/default.jpg,66179,2672,127
SBaq0RjCHVY,"came for the food, stayed for the food",Allison Kuch,UC03t5h5oMMbP2fWrNliDdUQ,2026-06-01T03:02:24Z,22,https://i.ytimg.com/vi/SBaq0RjCHVY/default.jpg,132960,8261,55
UMCvKPSNHCc,"a chill week in my life | makeup, therapy, chatting etc",charli d'amelio,UCi3OE-aN09WOcN9d2stCvPg,2026-05-30T21:26:20Z,22,https://i.ytimg.com/vi/UMCvKPSNHCc/default.jpg,224415,6182,350
WfE9aHbluX8,big updates... I'm starting over (& why I decided to sell...),Tara Michelle,UCN0jjRU6bdRf1vEmvpoyveg,2026-06-05T16:00:20Z,24,https://i.ytimg.com/vi/WfE9aHbluX8/default.jpg,79093,4619,540
