video_id,comment_thread_id,comment_id,author,text,like_count,published_at,updated_at,total_reply_count,video_title,channel_title,video_view_count,video_like_count,video_comment_count
ISgqpOpw174,Ugxh8NBA4xv9d4yaoot4AaABAg,Ugxh8NBA4xv9d4yaoot4AaABAg,@Likelyme_Ash,"I feel so bad for Tiffany.. She doesn’t wanna leave but she also wants her kids to be happy. What a sweet and caring mom. 😊

Edit: THANK YOU SO MUCH FOR THE LIKES! I HAVE NEVER GOTTEN THIS MUCH BEFORE!!! 😊❤",1660,2026-06-04T16:35:20Z,2026-06-05T15:12:44Z,72,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,UgxLsjyD3ht7kg2oF094AaABAg,UgxLsjyD3ht7kg2oF094AaABAg,@Kii-w6s,"Navyee with all of her bags! 🤣
And her saying 'It's just wood!'",315,2026-06-04T19:45:06Z,2026-06-04T20:54:53Z,0,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,UgyW4wfM8QLBtMsgY1p4AaABAg,UgyW4wfM8QLBtMsgY1p4AaABAg,@rainbowbunny19,"Why did the beginning feel like a murder documentary, lol😂",274,2026-06-04T16:37:52Z,2026-06-04T16:37:52Z,2,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,UgzH_m08jLvMe33WDXR4AaABAg,UgzH_m08jLvMe33WDXR4AaABAg,@ρεβεκκακαραφαγκα,1:48 i feel so bad for benji and Tiffany they really loved Maui.. but its so sweet that they put their kids first!,201,2026-06-04T18:44:54Z,2026-06-04T18:44:54Z,2,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,UgzfQm8OMwbSrVMmcxh4AaABAg,UgzfQm8OMwbSrVMmcxh4AaABAg,@Aicha-u2v1s,1:53 WHAT!? omg benji worked soooo hard for it ! I suggest keeping it as a summer house or vacation house Noo it’s so beautiful ❤,664,2026-06-04T18:44:55Z,2026-06-04T18:44:55Z,21,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,UgzgIsnlrsx1ws5Rwz54AaABAg,UgzgIsnlrsx1ws5Rwz54AaABAg,@Dawimpyonyoutube-p9m,"You should do a first sneak out in the castle house since a loooong time! 

Who agrees?",388,2026-06-04T17:09:13Z,2026-06-04T17:09:13Z,16,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,UgxFwm3tBiDGTVEGUf14AaABAg,UgxFwm3tBiDGTVEGUf14AaABAg,@SophiaEmma-y9o,"Dreimal tippen, um das anzuhören .

▶︎ ●─────────── 1:30s😍",62,2026-06-06T04:25:34Z,2026-06-06T04:25:34Z,1,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,UgyASFWiVbG39WJddlV4AaABAg,UgyASFWiVbG39WJddlV4AaABAg,@Amber-fn5zx,The sacrifices of being a parent are hard but seeing your kiddos happy is priceless 🙏 You guys are such a wonderful loving thoughtful family!! Ik leaving Maui has to be the hardest decision but i love that you involve your children in big decision that affect them. You and Benji will be in Maui in God's time,131,2026-06-04T16:44:08Z,2026-06-04T16:50:33Z,1,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,Ugxpvogdc2LdRiJ160d4AaABAg,Ugxpvogdc2LdRiJ160d4AaABAg,@NerinaH-m8x,"I know it has to be hard missing Maui because it's so beautiful, but I completely understand why you moved. I believe God has a purpose in every season, and I think moving back to the Castle House was the right decision for your family (at least for now). The joy on the kids' faces gives it all away. I'm also really excited to see your Maui house get built and watch the whole process! ♥✈🌴",109,2026-06-04T18:50:03Z,2026-06-04T18:50:03Z,0,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,Ugyt8kKLBY-WQkqHsnJ4AaABAg,Ugyt8kKLBY-WQkqHsnJ4AaABAg,@cherylnewman2086,I was okay until I saw Journey's reaction.  I felt the relief in Journey's eyes . Happy tears 🎉❤🎉❤🎉❤,63,2026-06-04T18:49:22Z,2026-06-04T18:49:22Z,1,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
ISgqpOpw174,Ugzcvhao9VM9TEQ-xQR4AaABAg,Ugzcvhao9VM9TEQ-xQR4AaABAg,@Hayley_Hunter,"I think Preslee should be the #1 Auntie after all the voting, she was the only one that was so passionate about watching her nieces and nephews grow up. ❤",67,2026-06-04T18:46:08Z,2026-06-04T18:46:08Z,2,MOViNG BACK to the CASTLE HOUSE! *Telling the Kids!* 🥹,Not Enough Nelsons,747550,14800,1468
