video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
fcnDmrtj6Sk,"Shakira, Burna Boy - Dai Dai (Official Video)",Shakira,UCYLNGLIzMhRTi6ZOLjAPSmw,2026-05-23T16:14:03Z,26,https://i.ytimg.com/vi/fcnDmrtj6Sk/default.jpg,55698565,1991997,102341
3OzFgQ7c7us,DesaKTa2 x  Mala Fama // Yo Uso Visera (En Vivo),DesaKTa2 🤟🏼 ,UCW6AsuJPEZEeUH0gRecizkw,2026-05-26T23:00:06Z,10,https://i.ytimg.com/vi/3OzFgQ7c7us/default.jpg,347099,6018,219
3W8qMHmucgw,Tiago PZK - Te Perdono (Video Oficial),Tiago PZK,UCMebXsaxWdvBzBNwus7TmxA,2026-05-29T00:00:06Z,10,https://i.ytimg.com/vi/3W8qMHmucgw/default.jpg,495222,46309,2507
II3LBCmGQSs,La T y La M - Argentino yo soy (Video Oficial),La T y La M,UCoaaErKoSEOFPWiW8wXWRwg,2026-05-21T00:00:19Z,10,https://i.ytimg.com/vi/II3LBCmGQSs/default.jpg,972164,,592
rJnRIX9j-T4,"Q Hubo Amor (Medellín) - Ovy On The Drums, Jere Klein, Bleesd (Vizualizer)",Ovy On The Drums,UC9vR20I0Qp-FRZvF4iXjcfQ,2026-05-22T00:00:06Z,10,https://i.ytimg.com/vi/rJnRIX9j-T4/default.jpg,4779448,61215,2150
KqF3di6NiYY,La T y La M - Tierra de Campeones (Pa' los jugadores) Video Oficial,La T y La M,UCoaaErKoSEOFPWiW8wXWRwg,2026-05-21T00:00:16Z,10,https://i.ytimg.com/vi/KqF3di6NiYY/default.jpg,932301,,789
VgPVKHCuhTE,Medellin,1717177x - Topic,UCJv7renpM8ShJehrKVvDFAQ,2026-05-27T20:33:40Z,10,https://i.ytimg.com/vi/VgPVKHCuhTE/default.jpg,339615,2524,0
q7WzUxGdBco,"LIT killah, Paulo Londra, KHEA, Ramma - Si Te Vas 2.0 (Official Video)",LIT killah,UCExVswmCLmkkoBkjBp3Ta9Q,2026-05-15T00:00:06Z,10,https://i.ytimg.com/vi/q7WzUxGdBco/default.jpg,6427216,261252,13344
bEOEAbGS5y0,Andrés Calamaro - Flaca (1997) | Letra,Flashduck,UCc8u6O9N44pL8IjJgSWHHWg,2026-05-24T16:00:06Z,22,https://i.ytimg.com/vi/bEOEAbGS5y0/default.jpg,851857,1106,14
PntCmdsyekA,Q' LoKura x Axel - AIRE (Movistar Arena),Q' Lokura,UCowlb9qY0EUeXRIxwy-OTbw,2026-05-21T23:00:07Z,10,https://i.ytimg.com/vi/PntCmdsyekA/default.jpg,474877,3056,91
xjOTSvEpGLo,Q' Lokura - Me Niegas / Esa Boquita (Movistar Arena),Q' Lokura,UCowlb9qY0EUeXRIxwy-OTbw,2026-05-28T23:00:07Z,10,https://i.ytimg.com/vi/xjOTSvEpGLo/default.jpg,140039,1734,46
og7VTtJmoCU,MIGRANTES x Sele Vera y Los Pampas | Me Duele Que Me Duelas [Official Video],Migrantes,UCiuQf8F5O56K64iIkFbvDeQ,2026-05-21T23:00:19Z,10,https://i.ytimg.com/vi/og7VTtJmoCU/default.jpg,586943,8415,144
7yeMEqQu-34,DesaKTa2 // Infierno Vacio,DesaKTa2 🤟🏼 ,UCW6AsuJPEZEeUH0gRecizkw,2026-05-28T23:00:06Z,10,https://i.ytimg.com/vi/7yeMEqQu-34/default.jpg,132395,3392,194
UycP7MW2F_k,"Maria Becerra, Abel Pintos, XROSS - RECUERDO QUE NUNCA EXISTIÓ | 360° en el Estadio River Plate",Maria Becerra,UCEcb76oxfjpX5eGysQCHvcA,2026-05-22T23:06:56Z,10,https://i.ytimg.com/vi/UycP7MW2F_k/default.jpg,451125,13087,577
