video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
4Uk8i9odiQs,How Apple is trying to stop phone snatching… #c#carterpcstech #iphone #android,CarterPCs,UCi7wDE2ZTiR5QYYrUY5WhtA,2026-05-28T01:40:26Z,22,https://i.ytimg.com/vi/4Uk8i9odiQs/default.jpg,4176436,264755,4602
izGBpPSoMoU,This 3D Printer Uses A Mosquito 😮,Zack D. Films,UCvz84_Q0BbvZThy75mbd-Dg,2026-05-23T19:30:04Z,19,https://i.ytimg.com/vi/izGBpPSoMoU/default.jpg,9233687,592796,4251
bIBzLcCH4rA,When Data Centers Enter The Country,Snuff Cup,UCm-ra6k1zLgGw-uIVaM0vkA,2026-05-27T22:02:42Z,22,https://i.ytimg.com/vi/bIBzLcCH4rA/default.jpg,1334692,86642,4381
co18MZypHm0,jbl go4 pvc pipe drop jumping,Dipesh Chauhan,UCY6gTaTARkQG6abRc7uU2oA,2026-05-26T02:56:05Z,22,https://i.ytimg.com/vi/co18MZypHm0/default.jpg,24704614,235840,147
6V7TC0yjkM0,Wireless Charging Stopped Working!#wutheringwaves #wuwa #wuwacreator,wuwarchie,UC_g9H3mrDQeHlhNwLYMVDoA,2026-05-25T11:21:01Z,22,https://i.ytimg.com/vi/6V7TC0yjkM0/default.jpg,8235854,88738,246
IYNwIbzVfKA,"You guys spent $1,000 on RIDICULOUS tech",mryeester,UCPvRdfUooqCf0zPOYvbBzVA,2026-05-29T19:49:13Z,28,https://i.ytimg.com/vi/IYNwIbzVfKA/default.jpg,1611403,98188,1037
DPsMjhwAiUg,The infinite notebook that will never run out of pages!,Gazzaladra,UCJfjzTF1gs5cKQsrOyUtLtA,2026-05-22T18:00:17Z,28,https://i.ytimg.com/vi/DPsMjhwAiUg/default.jpg,6028114,393147,2929
n6OBO-oJe34,Would you spend $50 on a PC not knowing the specs? 🫪👀😳⁉️🔥🥶💀 #pc #computer #tech #pcbuild,computercloset,UClHh_WIMTc-U-pz3C2FB2Rw,2026-05-27T19:30:15Z,22,https://i.ytimg.com/vi/n6OBO-oJe34/default.jpg,1681093,87633,2394
j8K5Y2xBDUg,“Turn Bluetooth Off or We’re Turning Around”,Aaron Rheins,UCDXv3XxJ2RsaYqbGgX135Wg,2026-05-31T16:33:08Z,25,https://i.ytimg.com/vi/j8K5Y2xBDUg/default.jpg,505709,38379,1255
5bVn2hb8NEE,98 inch TV Mount 💪🏾📺,Noe Murillo,UCEmYeNlzqqZR0masAEZj4Hw,2026-05-30T21:15:41Z,22,https://i.ytimg.com/vi/5bVn2hb8NEE/default.jpg,342574,22414,617
-zl6OiLpVe8,☠️⚡ IPHONE 17 PRO MAX VS SAMSUNG S25 ULTRA SPEED TEST!!,Tech_xnr,UCMvBOOq1ozgb6u-MHIW5Qhg,2026-05-27T16:10:02Z,28,https://i.ytimg.com/vi/-zl6OiLpVe8/default.jpg,13502275,,1196
VeH6iyBNkG0,When Steve Jobs Pulls Macbook Air From An Envelope 😳,BizFortunes,UCuxucP6RpmbcSXmJc5RME2w,2026-05-04T16:13:09Z,22,https://i.ytimg.com/vi/VeH6iyBNkG0/default.jpg,3794311,192987,3242
Apmg6F_Ubpg,Building a Custom Keyboard,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,2026-06-01T00:32:52Z,27,https://i.ytimg.com/vi/Apmg6F_Ubpg/default.jpg,443533,32359,279
pe_polInEQs,Modding My PS3 Was a Waste of Time! #tech #technology #shorts #pc,Salem Techsperts,UCClfFsWcT3N2I7VTXXyt84A,2026-05-24T11:45:11Z,28,https://i.ytimg.com/vi/pe_polInEQs/default.jpg,1975544,188274,1618
cxj_SWdCbKc,Losing sleep over a phone... #tech,MDrepairs,UC4gEs2SNPr8GBNcdbQGnLjg,2026-05-17T20:19:32Z,28,https://i.ytimg.com/vi/cxj_SWdCbKc/default.jpg,10570861,786373,7981
jg3tp7TqbPE,Project 2: bookshelf projection mapping.  #engineering #3dprinting,brendan,UCnUGY3fhvg7JuWBVUhqCPkA,2026-05-25T23:25:14Z,22,https://i.ytimg.com/vi/jg3tp7TqbPE/default.jpg,2591170,126709,1205
WzI0G2mDLI0,There’s No More Google :(,Danny Rayes,UCxB7jMnHekMzHsOl9iZpXrA,2026-05-29T21:00:29Z,22,https://i.ytimg.com/vi/WzI0G2mDLI0/default.jpg,446829,42508,1240
kS-CGkiPetQ,How Does Google Maps Actually Work?,Veritasium,UCHnyfMqiRRG1u-2MsSQLbXA,2026-05-30T14:46:43Z,27,https://i.ytimg.com/vi/kS-CGkiPetQ/default.jpg,1595913,54850,2607
SCDal_dudIc,I’m Building the Worlds BRIGHTEST Gaming Mouse… #gaming #pcgaming #pcgamer #gamingmouse #mousegaming,cmcteq,UCaOVBKmBLEArfFSxls2d4jQ,2026-05-28T03:30:47Z,20,https://i.ytimg.com/vi/SCDal_dudIc/default.jpg,1627398,48575,480
1phOvlru0F0,Is your printer tracking you?,Tech.Explain,UCpwyIpdiSrbaISeieVFShKg,2026-05-28T20:12:33Z,22,https://i.ytimg.com/vi/1phOvlru0F0/default.jpg,410659,17422,547
TpQiQ7pp5pI,CUSTOMER UPGRADES PHONE 📱 #brokenfix #smartphone #problemfix #cellphone #sale #buy #cellphone,Digital Doctor ,UCta8FWxM474irDMPABq2o4Q,2026-05-25T04:10:34Z,22,https://i.ytimg.com/vi/TpQiQ7pp5pI/default.jpg,1397998,130243,1258
lF5qDE9WzVQ,This monitor can change its shape!,QCT,UCkRvlbw8ORh0Nb2k3_avz7Q,2026-05-27T18:30:08Z,28,https://i.ytimg.com/vi/lF5qDE9WzVQ/default.jpg,612221,12292,96
ICSUkhLodKw,How does the GPS work?,YSKP.,UCRU65GJlAz3zBqnnYfuGfUQ,2026-05-27T01:00:19Z,24,https://i.ytimg.com/vi/ICSUkhLodKw/default.jpg,410462,25817,1676
goV8SyWkLmI,"Whoever fixed this phone before me, hang it up",iMedic Cell Repair LLC,UCdGvj8L117D3TXdg4pCU_Tw,2026-05-26T16:38:04Z,22,https://i.ytimg.com/vi/goV8SyWkLmI/default.jpg,213394,23030,155
9GSDvO0LFFE,"The Truth About the ""Whoop Killer""",Marques Brownlee,UCBJycsmduvYEL83R_U4JriQ,2026-05-26T13:49:28Z,28,https://i.ytimg.com/vi/9GSDvO0LFFE/default.jpg,3244268,77214,5102
tuSzHoU4cgg,1 Petabyte SSD,UFD Tech,UC4Z8mPYjn6Dhr6n531YDh0Q,2026-05-29T15:02:32Z,28,https://i.ytimg.com/vi/tuSzHoU4cgg/default.jpg,612780,45825,756
s7aOJYueEtI,I Investigated India’s Biggest Smartphone Controversy,Mrwhosetheboss,UCMiJRAwDNSNzuYeN2uWa0pA,2026-05-30T11:03:01Z,28,https://i.ytimg.com/vi/s7aOJYueEtI/default.jpg,3504971,229651,13691
y80actQMRQo,mira como hacer un circuito con diodos casero para tus inventos y experimentos ..,Invento Casero,UC8hhWrRqpcDiQ4Zs3DYjpcA,2026-05-22T20:02:25Z,22,https://i.ytimg.com/vi/y80actQMRQo/default.jpg,2354623,160363,1751
zyQwAhppWj8,COLLAPSE of Personal Computing | Investigation Into the Destruction of Ownership,Gamers Nexus,UChIs72whgZI9w6d6FhwGGHA,2026-05-25T19:58:34Z,20,https://i.ytimg.com/vi/zyQwAhppWj8/default.jpg,1219051,44769,12038
9gOIV-jtbMc,This is How Morse Code Works(📸:@tohgutakumi),NovaVibes,UCp44kmixOJm5FF-ghFwjrfQ,2026-05-10T23:35:42Z,24,https://i.ytimg.com/vi/9gOIV-jtbMc/default.jpg,4460616,194161,1690
nzr_1eUqdc4,Just insert a rivet into your TV and watch all channels! #tips,Life Tips,UCdaeXiqExLg4DZQt_By-gbA,2026-05-23T20:00:26Z,24,https://i.ytimg.com/vi/nzr_1eUqdc4/default.jpg,334965,12240,88
