video_id,comment_thread_id,comment_id,author,text,like_count,published_at,updated_at,total_reply_count,video_title,channel_title,video_view_count,video_like_count,video_comment_count
IfCpqLYv3n0,UgzVauBhblukCRDDqhp4AaABAg,UgzVauBhblukCRDDqhp4AaABAg,@dramadefuego,Aquí los puntuales y los fan de Dagar Dagar me les pedí a mis padres que me compré el libro de👇  Nacho y Dagar la aventura de los dragones,18,2026-05-31T18:43:56Z,2026-05-31T18:44:11Z,3,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,UgyKH4-IDyDEURXDL_B4AaABAg,UgyKH4-IDyDEURXDL_B4AaABAg,@JuanMaestre-v8k,Dagar cuando hagas otro video haz un video trolleando a tus amigos pensando que tú tienes un clan malvado de Herobrine,1,2026-05-31T19:15:19Z,2026-05-31T19:15:19Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,UgzgHQ3FNc4RNwWcZTd4AaABAg,UgzgHQ3FNc4RNwWcZTd4AaABAg,@AdriánRangel-q2u,Soy tu fan número uno te quiero regalar Nacho me escri❤❤❤❤ te encontré amigo mándame la solicitud de amistad para tener para jugar,0,2026-05-31T22:07:53Z,2026-05-31T22:07:53Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,UgwApwnTXptmVXb1zRp4AaABAg,UgwApwnTXptmVXb1zRp4AaABAg,@Datzair,"Su función es recibir información sensorial, procesarla y enviar órdenes para que el cuerpo responda",0,2026-05-31T22:21:36Z,2026-05-31T22:21:36Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,Ugx6myhgN_iHZ5Rafj14AaABAg,Ugx6myhgN_iHZ5Rafj14AaABAg,@AngelaGallardo-u5p,"DAGAR HAS UN VÍDEO DÓNDE TU Y ABI SON LOS UNICOS LOBOS, VAMPIROS O DRAGÓNES POR FAVOR",0,2026-05-31T18:43:57Z,2026-05-31T18:43:57Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,UgxLtRZ5qcmwB95JTIp4AaABAg,UgxLtRZ5qcmwB95JTIp4AaABAg,@Datzair,El perro pequeño duerme en el sofá.La mesa redonda está en la cocina.El cielo azul se ve muy hermoso.Ella compró un vestido nuevo.,2,2026-05-31T22:02:09Z,2026-05-31T22:02:09Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,UgyxrTzpkpo8k5jOQgB4AaABAg,UgyxrTzpkpo8k5jOQgB4AaABAg,@estebanastudillo1389,"¿Podrías hacer un ""Me convertí en la luna devoramundos para trollear a mis amigos""?❤️💎🍇👑🎈🌳🌸☔",4,2026-05-31T23:07:33Z,2026-05-31T23:07:33Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,Ugy-GplOsfJ6Tw0o6Ux4AaABAg,Ugy-GplOsfJ6Tw0o6Ux4AaABAg,@oficial_estella,Hay dagar siempre con tus bromas😂🙏🏼me dio risa cuándo Lía dijo que el árbol estaba sangrando la sangre de los árboles es blanca😂😂😂👻👻wasaaaa,1,2026-06-01T00:00:49Z,2026-06-01T00:00:49Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,UgxfvVR8Ox6VyjgdqcB4AaABAg,UgxfvVR8Ox6VyjgdqcB4AaABAg,@ErwinCarbajal-z4v,Dagar puedes trollear a los demás en un chun con sairenjes,0,2026-05-31T19:48:24Z,2026-05-31T19:48:24Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,Ugw3FDH-dZFkea5Mduh4AaABAg,Ugw3FDH-dZFkea5Mduh4AaABAg,@teras-g,Lo siento no llegue temprano por lo siento no llegue temprano porque estaba viendo el nuevo video del cabello,1,2026-05-31T19:44:42Z,2026-05-31T19:44:42Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
IfCpqLYv3n0,UgwKc0rUs8-cb4KZqZF4AaABAg,UgwKc0rUs8-cb4KZqZF4AaABAg,@Bruno-m3j6f,Dignamente los nombres a qui se los pongo 💚💚 💙💙 ❤❤ 💜💜 💛💛 🧡🧡,1,2026-05-31T19:33:08Z,2026-05-31T19:33:08Z,0,Me Convertí en SUNMAN para Trollear a Mis Amigos en Minecraft!,Dagar,479495,8528,577
