video_id,comment_thread_id,comment_id,author,text,like_count,published_at,updated_at,total_reply_count,video_title,channel_title,video_view_count,video_like_count,video_comment_count
QTrgoz1nJSo,UgyEX4U8oNE1MCPJdb94AaABAg,UgyEX4U8oNE1MCPJdb94AaABAg,@yoimgreg,If hero was a zombie we'd be all dead 💔,45559,2026-06-03T10:19:31Z,2026-06-03T10:19:31Z,280,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,Ugw2G9iIsQWno_rbB4J4AaABAg,Ugw2G9iIsQWno_rbB4J4AaABAg,@justsomeweeb4629,Hero is doing a very VERY bad job at hiding his Spider-powers,834,2026-06-06T17:57:46Z,2026-06-06T17:57:46Z,3,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,UgxJoojEfeUzqiuqFaZ4AaABAg,UgxJoojEfeUzqiuqFaZ4AaABAg,@LaurensAnimalWorld,If there’s a zombie apocalypse I’m gonna strap myself to hero.,12991,2026-06-05T00:30:20Z,2026-06-05T00:30:20Z,38,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,UgwsYuoZPZJGIeGm13J4AaABAg,UgwsYuoZPZJGIeGm13J4AaABAg,@aswinp3666,"Bro calling him self hero, no words need 😭",171,2026-06-06T05:48:08Z,2026-06-06T05:48:08Z,1,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,UgzKjl_NtemFTZdaVaB4AaABAg,UgzKjl_NtemFTZdaVaB4AaABAg,@Maniwrldd.mp4,"It’s all shits and giggles until hero turns into a zombie

Edit: THX FOR THE LIKES NEVER GOT THIS MANY",18245,2026-06-02T18:44:29Z,2026-06-04T20:58:58Z,118,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,Ugys6maWIS2SuOXvpSh4AaABAg,Ugys6maWIS2SuOXvpSh4AaABAg,@dilekgursoy4220,i will be not suprised if Hero shoot webs out of his hands.,5012,2026-06-05T05:22:12Z,2026-06-05T05:22:12Z,10,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,UgziPsQUn9ev3ZxXsx14AaABAg,UgziPsQUn9ev3ZxXsx14AaABAg,@notyour_type47,"""Camera man never dies""",1940,2026-06-05T15:55:00Z,2026-06-06T14:33:10Z,9,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,UgyuON4o4Cmg7QsJdSl4AaABAg,UgyuON4o4Cmg7QsJdSl4AaABAg,@ZayneLover_2006,The way Hero smoothly landed on the ground after jumping in the last round... Was so smooth!,18,2026-06-06T21:38:50Z,2026-06-06T21:38:50Z,0,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,UgyBbSDyPmwAnojgspJ4AaABAg,UgyBbSDyPmwAnojgspJ4AaABAg,@Deltasharp2,"Dang Hero doesn't even make contact with the fence, bud da goat",12740,2026-06-02T14:51:25Z,2026-06-02T14:51:25Z,19,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
QTrgoz1nJSo,UgzalzkEgScczzb195R4AaABAg,UgzalzkEgScczzb195R4AaABAg,@samuray_Doge,"Bailey is like that character who gets left behind, and her crush sacrifices himself to save her😭✌️",475,2026-06-05T15:58:24Z,2026-06-05T15:58:24Z,11,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,17737885,656094,4663
