video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
QTrgoz1nJSo,Who can escape Zombies but they get Faster every time 💀💨,Hero DW,UCmUtBcLQXRquSciyu7texBA,2026-06-02T14:45:55Z,20,https://i.ytimg.com/vi/QTrgoz1nJSo/default.jpg,17737885,656094,4663
nDrA7_hr_ho,Stump game 3v3 😂😭,Moon Media Games,UCtJYioHcy5rMW2I_V4Ezkqg,2026-06-03T22:31:17Z,22,https://i.ytimg.com/vi/nDrA7_hr_ho/default.jpg,23117081,661654,1981
fWngKa8c-Tc,Is This Play Legal? 😱... #basketball #nba #sports,Cestista,UCr_pUQf197gZtz-LzZj_GLw,2026-06-01T22:25:29Z,17,https://i.ytimg.com/vi/fWngKa8c-Tc/default.jpg,10051823,360845,1149
pY3-qGhYIRc,Why is this so funny to me 😅 (via @zachking insta),NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,2026-06-04T00:30:34Z,17,https://i.ytimg.com/vi/pY3-qGhYIRc/default.jpg,2433766,57076,584
Mb0uDhFFyoU,He certainly didn’t expect help from that side,FlexChick,UC24lONxS94PZScdXLn16hzw,2026-06-01T05:22:14Z,22,https://i.ytimg.com/vi/Mb0uDhFFyoU/default.jpg,8643060,567384,3794
oIh98xziH7U,Who else thought the first ball was for him,Lord Hec,UCMdsYOaE-TN9bIf1_f_5Ecg,2026-05-30T23:16:04Z,24,https://i.ytimg.com/vi/oIh98xziH7U/default.jpg,4132729,75107,613
nhJrD4jZCNI,Why Kickboxers Fear Muay Thai,TheFightGuy,UCjVkAFFs-rqPj08fDHtKkaA,2026-06-01T17:00:38Z,22,https://i.ytimg.com/vi/nhJrD4jZCNI/default.jpg,12160905,698068,16215
2O11GtuRLSg,Bro humbled an Olympic pro🤯 #ishowspeed #edit,wklerClips,UCnFa5uXAsT6Np0ssfwaFZvw,2026-06-04T17:01:40Z,22,https://i.ytimg.com/vi/2O11GtuRLSg/default.jpg,6111626,172364,710
P7jR5Lc5sN4,luck or elite timing 👀,TheDSBaseball,UC_-djVmTBS7prc6Z6ugthYg,2026-06-01T18:00:07Z,17,https://i.ytimg.com/vi/P7jR5Lc5sN4/default.jpg,3592112,42569,209
0394P8n9rHs,When your teammate loses the jersey. #athlete #volleyball #sports #usavolleyball,Sport Vibes Network,UC1I1--ddEN7PHPIHCDGNIrg,2026-06-04T21:13:10Z,17,https://i.ytimg.com/vi/0394P8n9rHs/default.jpg,2670838,60904,138
RBznd2fna4c,Rampage Jackson & Rashad Evans clash on The Ultimate Fighter😤 | #theultimatefighter #ufc,FightFanTV,UCErF4u9uWXfe20-lISw1ysQ,2026-05-29T23:26:40Z,22,https://i.ytimg.com/vi/RBznd2fna4c/default.jpg,3064862,143114,5744
yqoCezBgPdk,"#3 KNICKS at #2 SPURS | NBA FINALS GAME 2 HIGHLIGHTS | June 5, 2026",NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2026-06-06T03:43:11Z,17,https://i.ytimg.com/vi/yqoCezBgPdk/default.jpg,3597335,45933,7340
SKYGWQOn81c,Can you name the picture? Tic Tac toe edition!,Ian Hietala,UC_bpH3zWmOwOg_kAjemBfoA,2026-05-30T00:33:21Z,27,https://i.ytimg.com/vi/SKYGWQOn81c/default.jpg,15387139,635370,2350
IgucR5mPuF8,Wonder how much he got paid for that 😭,MrUnknown,UCzqHFULLurtbHiqgULnaRQg,2026-06-04T21:50:01Z,10,https://i.ytimg.com/vi/IgucR5mPuF8/default.jpg,4012681,184738,4996
oFojA-luQdo,Wemby is Lying about his Height?! #shorts #nba #basketball,Athletes Club,UC6OsRuDAgIt8F30XLH6M11g,2026-05-31T14:03:00Z,17,https://i.ytimg.com/vi/oFojA-luQdo/default.jpg,7625970,254803,1183
kgF1XMNkF1s,Too good #nfl #football #viral #sports #corner,Play Fakes,UC-5K4KWj3erkLY_IVW875Ww,2026-05-29T22:30:28Z,22,https://i.ytimg.com/vi/kgF1XMNkF1s/default.jpg,2779868,96051,1487
cLjZU7BExtA,He Gave The Ball Away 🥹⚾,Goated Eagle,UCpuWWZBKVE_n_50K5KjZkhw,2026-06-03T05:24:28Z,24,https://i.ytimg.com/vi/cLjZU7BExtA/default.jpg,3545874,155518,3584
EGfTshEln_c,John Henderson's Pregame Routine was SCARY 😬,Xycotic,UCHFHEEcMGjYU9UsjhK0zF8A,2026-06-02T13:37:17Z,17,https://i.ytimg.com/vi/EGfTshEln_c/default.jpg,1786866,112964,5221
