video_id,comment_thread_id,comment_id,author,text,like_count,published_at,updated_at,total_reply_count,video_title,channel_title,video_view_count,video_like_count,video_comment_count
tJNjuyeRPGg,UgweFVCZfl7lhbWdSw94AaABAg,UgweFVCZfl7lhbWdSw94AaABAg,@astronomylover123,1000+ attempts is crazy I'm sure he was there for a long time. You should also put a timer...,6540,2026-05-25T18:59:32Z,2026-05-25T18:59:32Z,31,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,Ugx6fBNegZTjzHiZSM54AaABAg,Ugx6fBNegZTjzHiZSM54AaABAg,@angryginger791,"So, my son (5) is a big DudePerfect fan. He loves all the crazy challenges and trick shots. I have to thank you guys because he has learned some valuable traits from your channel. He is not afraid of seemingly impossible challenges. Instead of thinking, ""I can't do that."" he thinks, ""This might take A LOT of tries."" He's starting to understand the importance of practice and training. He doesn't get upset if he makes a mistake or fails, he just wants to try again. It's really awesome to see, and I hope he applies it to everything in his life. So, keep up the great work, and big thanks for being a positive influence.",233,2026-05-26T15:45:19Z,2026-05-26T15:45:19Z,8,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,UgzQzajhGbAVPiNNNpp4AaABAg,UgzQzajhGbAVPiNNNpp4AaABAg,@Romanator518,"When I saw the title of this video, I thought it was gonna be Cory with another Lego basketball 😂",259,2026-05-25T18:58:13Z,2026-05-25T18:58:13Z,5,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,UgwzCpLKTf_g2CG6PzJ4AaABAg,UgwzCpLKTf_g2CG6PzJ4AaABAg,@HyphyJuice916,"""The hardest hard we've had""

Michael Scott has entered the chat",12,2026-05-26T10:32:01Z,2026-05-26T10:32:01Z,1,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,UgylC3JPZBk3QT-JqnN4AaABAg,UgylC3JPZBk3QT-JqnN4AaABAg,@spacebartoloud,"That impossible was almost more of a once in a lifetime, it would definitely be a challenge to replicate especially with consistency.",22,2026-05-25T19:23:12Z,2026-05-25T19:23:12Z,0,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,UgwwH0yHNYniT1mlnkJ4AaABAg,UgwwH0yHNYniT1mlnkJ4AaABAg,@bettereconomy5651,When you look at a game for kids and think to yourself how I can turn this into a game for adults.,2,2026-05-28T09:53:19Z,2026-05-28T09:53:19Z,0,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,UgyuQgnEjw6JSJ4pAKd4AaABAg,UgyuQgnEjw6JSJ4pAKd4AaABAg,@ZachDolgin,"Over 1,000 attempts is literally insanity.",102,2026-05-25T19:36:35Z,2026-05-25T19:36:35Z,3,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,UgyeIjBCdy6YcPjXLiZ4AaABAg,UgyeIjBCdy6YcPjXLiZ4AaABAg,@GeoffCarsonBalingasa,"*It stopped at 67 attempts (impossible)
*checks the comment section
*didn't see a ""67"" comment
THE WORLD IS HEALING✨️✨️✨️",1,2026-05-30T12:32:42Z,2026-05-30T12:32:42Z,0,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,UgzQsc8yjHELXyoDRVN4AaABAg,UgzQsc8yjHELXyoDRVN4AaABAg,@Sly-ulz,Let’s Vote for dude perfect to do their trick shot vids again!!,10,2026-05-25T23:44:15Z,2026-05-25T23:44:15Z,0,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
tJNjuyeRPGg,Ugwd4oMI68NZYWXtneV4AaABAg,Ugwd4oMI68NZYWXtneV4AaABAg,@JacobyLee-s5z7m,I remember when DudePerfect was in a backyard banking shots off a chimney. Love ya guys,0,2026-05-29T17:53:02Z,2026-05-29T17:53:02Z,0,This Trick Shot Almost Made Him QUIT,Dude Perfect,35159823,923411,1387
