video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
Vagb9BqdX8g,We Almost Lost EVERYTHING Gambling,SMii7Yplus,UC-gW4TeZAlKm7UATp24JsWQ,2026-05-31T19:13:22Z,20,https://i.ytimg.com/vi/Vagb9BqdX8g/default.jpg,381060,29868,1072
OlQEoEPMJUo,"Hydroneer Tried to Optimize, So I Double Overloaded It on PC AND Console",Let's Game It Out,UCto7D1L-MiRoOziCXK9uT5Q,2026-05-31T14:49:03Z,20,https://i.ytimg.com/vi/OlQEoEPMJUo/default.jpg,688562,49793,2450
l0hD3KBwoiA,"No Peace Amongst the Stars | Warhammer 40,000 Official Cinematic Trailer","Warhammer 40,000",UCm4UYMFMVFKtZBi9uk4HSCg,2026-05-31T15:54:36Z,20,https://i.ytimg.com/vi/l0hD3KBwoiA/default.jpg,848868,81550,4479
Q8XOvaU5iqw,"Would You Let Them In? | No, I'm Not a Human",Smosh Games,UCJ2ZDzMRgSrxmwphstrm8Ww,2026-05-31T17:00:06Z,20,https://i.ytimg.com/vi/Q8XOvaU5iqw/default.jpg,211721,19450,1527
_hyFGrcVv5U,I Went to WAR on a Hardcore Minecraft SMP,Wemmbu,UCkzzNLnuM-VsATWC53ehwOQ,2026-05-30T13:35:17Z,20,https://i.ytimg.com/vi/_hyFGrcVv5U/default.jpg,3182871,186634,32965
RIXFh0YObkg,We Have To DIG TO ESCAPE This PRISON In Roblox!,Kin Tin Plays - Roblox and More,UCQEjUMa3F-Em5o_JLx4PFqg,2026-05-24T14:00:17Z,20,https://i.ytimg.com/vi/RIXFh0YObkg/default.jpg,584484,594,46
mBZAMxDx154,i hosted ADMIN ABUSE..,steak,UC7c8wbA9yQjzxkj2uyrHrkg,2026-05-30T20:11:14Z,20,https://i.ytimg.com/vi/mBZAMxDx154/default.jpg,1812585,40164,2089
HlH70Filtls,FNCS MAJOR 1 SUMMIT | FINALS | DAY 3,Fortnite Competitive,UCrK8YXOE215o5FxQI_V0ydg,2026-05-31T21:49:05Z,20,https://i.ytimg.com/vi/HlH70Filtls/default.jpg,646875,12355,42
fp1PT8UNOEI,POOR vs RICH Submarine Battle in Minecraft,Cash,UC0eLBYhxW9HC0P9PXQ73mpQ,2026-05-31T16:00:23Z,24,https://i.ytimg.com/vi/fp1PT8UNOEI/default.jpg,203064,3737,1719
mh4MoahmZTI,What Is Wrong With My Friend...?,Joe Bart Games,UCeBPTBz1oRnsWsUBnKNNKNw,2026-05-31T13:11:05Z,20,https://i.ytimg.com/vi/mh4MoahmZTI/default.jpg,175235,7699,423
UoBVyxLCXPs,Everyone LOVES YOU in Minecraft!,Aphmau,UCzYfz8uibvnB7Yc1LjePi4g,2026-05-31T19:18:51Z,20,https://i.ytimg.com/vi/UoBVyxLCXPs/default.jpg,137257,8136,1500
xCwlRhBxP5o,Roblox’s strangest game ever.,Flamingo,UCm-X6o81nRsXQTmqpyArkBQ,2026-05-31T02:52:52Z,20,https://i.ytimg.com/vi/xCwlRhBxP5o/default.jpg,419430,29134,3140
r4auxPbAmP4,SIDEMEN AMONG US: HARRY POTTER CHAOS MODE,MoreSidemen,UCh5mLn90vUaB1PbRRx_AiaA,2026-05-30T19:00:18Z,22,https://i.ytimg.com/vi/r4auxPbAmP4/default.jpg,2042954,78141,3362
qfBHKrQE3vI,One of the Games of All Time,SMii7Y,UCzXwjTI6c6mVn6oui_p6oiw,2026-05-30T19:13:24Z,20,https://i.ytimg.com/vi/qfBHKrQE3vI/default.jpg,964848,59920,1941
MppsJ8vXotc,When a solo farmer angers the wrong Clan in Rust.. Ft oilrats and Qaixx,Willjum,UCzOfLNkiScJp3U_h_QlvHHg,2026-05-31T15:23:16Z,20,https://i.ytimg.com/vi/MppsJ8vXotc/default.jpg,229270,10555,841
b8JdpfYD25g,YOUTUBER TSUNAMI vs Dooms Day Bunker!,Johnny Minecraft,UCWVSknuLPIRVGWf-4bFKT4Q,2026-05-31T21:22:01Z,20,https://i.ytimg.com/vi/b8JdpfYD25g/default.jpg,56993,2015,194
dGhP6JMDJT8,DON'T LET HIM OUT..,Tyler & Snowi,UCzzF1kdBgwv5RB6rbB6kVSA,2026-05-30T21:42:11Z,20,https://i.ytimg.com/vi/dGhP6JMDJT8/default.jpg,836507,32540,589
vN-5uOzOFec,Masterpiece or Madness? - Half Life 2 & Episodes Retrospective & History,I Finished A Video Game,UCVdDUN69YsAXPxh2y71sMtQ,2026-05-30T17:00:19Z,20,https://i.ytimg.com/vi/vN-5uOzOFec/default.jpg,155037,2248,279
ZCvcdOokbdE,PLAYING HARDCORE MINECRAFT UNTIL WE BEAT IT DAY 2,Jynxzi,UCjiXtODGCCulmhwypZAWSag,2026-05-31T04:01:19Z,24,https://i.ytimg.com/vi/ZCvcdOokbdE/default.jpg,966310,12468,187
IlA_Uyw3RvE,🔴LIVE | ESCAPE FROM BUNGUS | THE RETURN | TEACH THESE MF HOW TO REALLY PLAY TARKOV | #BUNGULATE,TheBurntPeanut,UCMNEVbszv8ZyvSXoTn3yhpQ,2026-05-31T08:22:46Z,20,https://i.ytimg.com/vi/IlA_Uyw3RvE/default.jpg,583622,11780,169
icdHpEaqKMQ,I Entered a Tournament with All 6 Regi Pokemon,WolfeyVGC,UC9OZkS1Mhl5UvKSiPrYqsxg,2026-05-30T15:00:29Z,20,https://i.ytimg.com/vi/icdHpEaqKMQ/default.jpg,717234,25311,1358
C1f8KeZMhaY,Hunted by the World's Best GTA Players,Wanted ⭐,UC9jDrJTkY0kHf30mhlnV2fQ,2026-05-31T13:00:16Z,20,https://i.ytimg.com/vi/C1f8KeZMhaY/default.jpg,205192,15308,639
nZqDPr-Gn3E,Bungie Isn't Telling Us Everything.,Aztecross,UClbllR4Tx-lhYJyrpu1sA4A,2026-05-31T15:08:02Z,20,https://i.ytimg.com/vi/nZqDPr-Gn3E/default.jpg,176248,6767,968
tJZsq51w020,I ESCAPED The Backrooms,SSundee,UCke6I9N4KfC968-yRcd5YRg,2026-05-31T18:34:02Z,20,https://i.ytimg.com/vi/tJZsq51w020/default.jpg,94537,5051,524
NZ0P-RuYGvo,VGC Day 2 | 2026 Pokémon Indianapolis Regional Championships,The Official Pokémon YouTube channel,UCFctpiB_Hnlk3ejWfHqSm6Q,2026-05-31T22:24:03Z,20,https://i.ytimg.com/vi/NZ0P-RuYGvo/default.jpg,236257,4485,67
wtJn6AVmk8g,The Phan Relationship is moving too fast - Tomodachi Life #3,Dan and Phil,UCuhwvTYFvVZjyBVXc9T7CrA,2026-05-31T19:18:58Z,20,https://i.ytimg.com/vi/wtJn6AVmk8g/default.jpg,90349,19383,1391
K0nucMMqhS0,Poolscape…,CaseOh,UC63anZxfVGHUEmfBAf5w7pw,2026-05-30T22:00:02Z,20,https://i.ytimg.com/vi/K0nucMMqhS0/default.jpg,369996,13288,1031
AJodpEDZF6g,Princess's Journey,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,2026-05-30T14:55:25Z,20,https://i.ytimg.com/vi/AJodpEDZF6g/default.jpg,1540224,61142,2269
9RB_oO7CS9c,WE TEAMED UP TO BATTLE OUR FRIENDS!,Bigpuffer,UCmY6t25uVbXIDTizjfLBI4Q,2026-05-31T19:00:24Z,20,https://i.ytimg.com/vi/9RB_oO7CS9c/default.jpg,45761,3539,91
28yybXEERCg,Call of Duty: Modern Warfare 4 | Vault Edition Trailer,Call of Duty,UC9YydG57epLqxA9cTzZXSeQ,2026-05-31T17:00:36Z,20,https://i.ytimg.com/vi/28yybXEERCg/default.jpg,129160,9752,885
bsl-Ayv_cPU,I Found Gugu Gaga in Real Life,Silver,UCXs61Ndm1-67HwDZR70g8pQ,2026-05-31T14:30:11Z,20,https://i.ytimg.com/vi/bsl-Ayv_cPU/default.jpg,421647,3584,50
QcI7XEnCPRU,YOU'RE GONE IN MINECRAFT!,Omz,UClCvmntMJCrerMDSc1WQGNg,2026-05-31T16:07:48Z,20,https://i.ytimg.com/vi/QcI7XEnCPRU/default.jpg,115728,3079,607
SpcpC4gIx2g,We Snuck Into A SQUISHY DUMPLING..(Brookhaven),Brook,UC4lFxxkm5q5_EiEWJVJxImg,2026-05-31T12:45:26Z,20,https://i.ytimg.com/vi/SpcpC4gIx2g/default.jpg,117542,4380,461
P8HJJSqPZ7g,Starting a NEW let's play! | Paralives #1,lilsimsie,UC_TYFButglZuuDbD-0Q_IzQ,2026-05-31T16:00:28Z,20,https://i.ytimg.com/vi/P8HJJSqPZ7g/default.jpg,109586,8536,330
qKO-Jz7Nx1E,The Fiberglass Apocalypse (Minecraft Movie),LookOut3D,UCkMw2nKi_Rz0gRQGPHcoDOQ,2026-05-31T19:00:06Z,20,https://i.ytimg.com/vi/qKO-Jz7Nx1E/default.jpg,104654,8650,1078
rwa_R6MnLLY,The Most SATISFYING Roblox Game..,Foltyn,UCRkuUgtDAL4XSU5jB40J_wA,2026-05-31T06:58:04Z,20,https://i.ytimg.com/vi/rwa_R6MnLLY/default.jpg,1209902,33999,6231
x5bt4nuhDF8,ROBLOX WOULD YOU RATHER: BOYS VS GIRLS TOWER (OBBY),Kat,UCaQk0pF6pxjOe2_gSHQbiMw,2026-05-31T12:02:06Z,20,https://i.ytimg.com/vi/x5bt4nuhDF8/default.jpg,213564,4952,921
1ij8jeLSXbM,FEAR IS AN ABBARATION | Pokemon Grumplocke [32],GameGrumps,UC9CuvdOVfMPvKCiwdGKL3cQ,2026-05-31T17:00:35Z,20,https://i.ytimg.com/vi/1ij8jeLSXbM/default.jpg,44232,3086,595
eV2xcdABakc,Minecraft Live (II) 2026 Memes (STAIRS UPDATE),Phoenix SC,UCj4zC1Hfj-uc90FUXzRamNw,2026-05-31T11:03:02Z,20,https://i.ytimg.com/vi/eV2xcdABakc/default.jpg,373839,23071,1628
d8Jcsgg7xGY,The Backrooms Movie Disaster,Dolan Darkest,UCJO31lXn1Uo924ha6nO8XlA,2026-05-31T18:29:18Z,23,https://i.ytimg.com/vi/d8Jcsgg7xGY/default.jpg,177193,10457,2050
hfMQuEI4sO0,THIS IS NOT THE TJOC I REMEBER,3FS,UCF2T5SJP8fKB7eubgvwEDxg,2026-05-30T21:30:20Z,20,https://i.ytimg.com/vi/hfMQuEI4sO0/default.jpg,297458,27101,2292
gbHsKouelxk,1 CLICK = 1 HEALTH in Roblox!,More Techy,UCzlUw75H5ILJ2l_ackxyI6A,2026-05-31T16:00:29Z,20,https://i.ytimg.com/vi/gbHsKouelxk/default.jpg,104953,1920,205
OYmcRHrqP7U,"Rivals RNG, But I Can Only ROLL ONCE... (again)",Techy Plays,UCNDzLI-hyihpAx3zKtwhGZw,2026-05-31T14:00:15Z,20,https://i.ytimg.com/vi/OYmcRHrqP7U/default.jpg,117807,2803,488
sCxTcNIsUFw,GIVING BIRTH TO MY BABY GIRL! *THE BABY IS FINALLY HERE!* | Bloxburg Family Roleplay,Zaryee,UC7fV0Nm2ychukt83vs_2npQ,2026-05-31T17:00:06Z,20,https://i.ytimg.com/vi/sCxTcNIsUFw/default.jpg,59884,3012,862
_pzppAUsu-U,ROBLOX SLINGSHOT A BRAINROT...,Techys,UCoRjsuzMh-MqfRjvlqaVLPw,2026-05-31T15:00:17Z,20,https://i.ytimg.com/vi/_pzppAUsu-U/default.jpg,113456,2447,296
SVFlzIsVAeY,Building The Bank With Mumbo....  - Hermitcraft 11 Episode 14,GoodTimesWithScar,UCodkNmk9oWRTIYZdr_HuSlg,2026-05-31T13:45:36Z,20,https://i.ytimg.com/vi/SVFlzIsVAeY/default.jpg,138739,14572,934
tKSqYPOTgcE,JEV REACTS TO MODERN WARFARE 4 GAMEPLAY,JEV,UC7trU46U_9XPDtMnDbiDPUQ,2026-05-30T23:13:42Z,20,https://i.ytimg.com/vi/tKSqYPOTgcE/default.jpg,330030,13373,939
l17rEwYigZ8,I Survived 101 Days on a RAFT..,CashBlox,UCY0R0Ck6qK2deVTKkfWJIEA,2026-05-31T11:00:10Z,20,https://i.ytimg.com/vi/l17rEwYigZ8/default.jpg,234528,3083,965
kyrh0YipdIQ,"Opening 1,000 LUCKY BLOCKS In GTA 5... (Mods)",TechyCrew,UCTU3m4rCUS-7qXuHK-j9Uqw,2026-05-31T13:00:13Z,20,https://i.ytimg.com/vi/kyrh0YipdIQ/default.jpg,138319,2782,392
GQQ7gwSJH5k,Fortnite Shattered | Chapter 7 Season 2 Live End Event Teaser,Fortnite,UClG8odDC8TS6Zpqk9CGVQiQ,2026-05-30T19:23:56Z,20,https://i.ytimg.com/vi/GQQ7gwSJH5k/default.jpg,248955,14998,1263
-DP6-RaB8mA,Can I Beat The World Record Of 100 Mil? part 3,Misfit ,UCIai02MkUgYwSYDEJ7L933g,2026-05-31T21:57:29Z,20,https://i.ytimg.com/vi/-DP6-RaB8mA/default.jpg,459777,1549,3
x-W3KgTr-xk,WE LOST EVERYTHING IN R.E.P.O.!,ItsFunneh,UCUk7VggtJdo9XYTy3Z5QVAw,2026-05-30T21:00:01Z,20,https://i.ytimg.com/vi/x-W3KgTr-xk/default.jpg,291787,12421,1633
_NMcuyVTKyI,Trolling My Friends with INSANE DISASTERS in Minecraft…,Dash,UCpHCfDBZ3AJyuofz6DHy-ew,2026-05-31T14:28:47Z,20,https://i.ytimg.com/vi/_NMcuyVTKyI/default.jpg,105216,2183,550
S3NOXWBN3gQ,this new update just fixed everything.,wellworks,UCsp1YitORw28Qz1px7MaP6g,2026-05-31T08:33:28Z,20,https://i.ytimg.com/vi/S3NOXWBN3gQ/default.jpg,403566,14682,1067
mHj9uFk563g,FULL SEASON ONLINE 32 SUBSCRIBER FRANCHISE!,YoBoy PIZZA,UCIa6iQD0ecZols-CUuMdNAw,2026-05-30T21:00:21Z,17,https://i.ytimg.com/vi/mHj9uFk563g/default.jpg,96613,3042,371
c7NQRJ__lps,I Became An E-GIRL To Survive ZOMBIE ARENA!,Zoomy,UCJnH5Ph5O1EZhKiKiNgH9IA,2026-05-31T11:31:52Z,20,https://i.ytimg.com/vi/c7NQRJ__lps/default.jpg,262596,4358,73
