video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
wMi8l-RVv6g,AQUELES VÍDEOS DA NOVELA DAS FRUTAS DE IA - Pt 16,Rick Santina,UC3jZA6_SquyzGdw7nyt6SEg,2026-06-06T21:07:38Z,24,https://i.ytimg.com/vi/wMi8l-RVv6g/default.jpg,3926446,141065,360,"['Ricksantina', 'Santina', 'Família Santina', 'Comédia', 'TikTok', 'Reels', 'Shorts', 'Novela das frutas', 'Frutas de ia', 'Abacatudo', 'Moranguete']",PT45S
HgOx2iEW4Is,Fazendeiro e a bota 😨,Universo Labz,UCvyuoJQWxHWbswTSGxGA71w,2026-06-06T00:00:24Z,24,https://i.ytimg.com/vi/HgOx2iEW4Is/default.jpg,1922271,72677,193,[],PT25S
LcaUtdoz7-8,meninos que eu GOSTO vs meninos que GOSTAM DE MIM,Giuliana Mafra,UCcO3pf47GO1rxL4tlWEs5Ow,2026-06-06T23:00:02Z,24,https://i.ytimg.com/vi/LcaUtdoz7-8/default.jpg,1495118,94762,607,[],PT17S
ff1K29JJTus,Sem risadinha,QG OS GRUDE,UCi2s-aeKSTjQsxYR2s9ebbg,2026-06-06T22:56:01Z,22,https://i.ytimg.com/vi/ff1K29JJTus/default.jpg,1221973,33716,132,[],PT27S
sK8OznoLS-M,PORQUE A DAIANE DA TANTO MEDO??,Pv,UCIAzQddxOU-nmbM1Gw2i32A,2026-06-05T13:00:07Z,24,https://i.ytimg.com/vi/sK8OznoLS-M/default.jpg,2112593,191032,308,[],PT59S
HKwdJZFP_VY,ESTOU SEM BATERIA! #shortsviral,Mundo Di,UCtNPrbKQ5yeBNLzvSSqnFJA,2026-06-05T00:05:55Z,29,https://i.ytimg.com/vi/HKwdJZFP_VY/default.jpg,1907738,126829,48,[],PT28S
Agb69bupLHY,O filho dele quebrou o martelo do juiz no tribunal,Justiça em Debate,UCAycXV9GPjnr7aYTN9a6a4g,2026-06-04T23:00:39Z,24,https://i.ytimg.com/vi/Agb69bupLHY/default.jpg,2126433,168653,536,"['#tribunal', '#justiça', '#noticia', '#sentença', '#viral', '#frankcaprio', '#casosreais', '#shorts', '#viralshorts', '#multadetransito', '#pai', '#criancafeliz']",PT1M49S
alny12-kC6c,"After mocking my daughter for being timid, I was actually startled myself",昕昕,UCukNqkkPLIBakMKNG-89Bmg,2026-06-04T10:22:34Z,23,https://i.ytimg.com/vi/alny12-kC6c/default.jpg,69449151,1077931,7563,[],PT17S
h34NWbjj3xU,A quem ele puxou a malandragem?😂❤️,Victor Pac,UCUteKlvz5S0QiWQ2El0Y1qg,2026-06-01T21:00:21Z,22,https://i.ytimg.com/vi/h34NWbjj3xU/default.jpg,3873685,145710,316,[],PT1M11S
RZ4AH6W28jI,Tenho que salvar o mundo 🌍,Vkmidia,UCLlx20_Msx-dIVSedgGl7yA,2026-06-03T15:56:33Z,22,https://i.ytimg.com/vi/RZ4AH6W28jI/default.jpg,2299781,35809,367,[],PT26S
Uz-OIQm6i5Y,o espanhol é engraçadinho ne? 🤓,Sarah Femina,UCmp2kBrky45QQKhUpusrsNA,2026-06-04T21:18:45Z,24,https://i.ytimg.com/vi/Uz-OIQm6i5Y/default.jpg,1833118,124925,398,[],PT37S
BlydTAc4rX8,It’s Impossible To Make Me Mad!,Topper Guild,UCPuEAY09CtdTzFNWuqVZgDw,2026-06-07T12:00:03Z,24,https://i.ytimg.com/vi/BlydTAc4rX8/default.jpg,4983133,262924,613,[],PT1M5S
g0sjVFM0tIQ,O SILVIO NÃO PERDOAVA NEM AS FILHAS DELE #shorts,Canal Brasilizado,UCyGyB74ItjqNoA9dHvMAVTw,2026-06-02T20:51:16Z,24,https://i.ytimg.com/vi/g0sjVFM0tIQ/default.jpg,2416373,119009,1135,"['programa do silvio santos', 'silvio santos e iris', 'silvio santos e filhas', 'silvio santos e filhas no programa', 'silvio santos e sua filha', 'familia do silvio santos', 'silvio santos e sua esposa', 'videos engraçados', 'shorts para rir', 'shorts engraçados', 'renata abravanel', 'silvia abravanel', 'rebeca abranavel', 'tiago abravanel', 'maisa', 'silvio santos pegadinhas', 'silvio santos jogo das 3 pistas', 'silvio santos jogo das 3 dicas', 'jogo dos pontinhos', 'show do milhão']",PT44S
ZclHsjPBzkc,Deadpool está à procura de heróis para se juntarem à sua equipe🔥 #filmes,Tesouro do Cinema,UC8c-ANiy279fj__7HC6hchQ,2026-06-04T14:41:53Z,15,https://i.ytimg.com/vi/ZclHsjPBzkc/default.jpg,1623834,155542,473,[],PT59S
rS68jU5srTk,SE INSCREVE AI POXA 🥲🥰😂 #humor #comedia #dança #trend,ByeBrunoFagundes,UCSoNuh3jnOJ_9z6qLDseBEw,2026-06-07T15:05:34Z,22,https://i.ytimg.com/vi/rS68jU5srTk/default.jpg,628332,13207,164,[],PT11S
Z0Q5075JL9c,Quando o colega é bem lerdo😂#mindset #motivação #inspiração #felicidade #viral #divertido #trabalho,Marco Morastoni ,UCInIBv_ZsDyC5U4aIygshCw,2026-05-28T21:15:37Z,24,https://i.ytimg.com/vi/Z0Q5075JL9c/default.jpg,6441778,178676,241,"['shorts motivacional', 'shorts de motivação', 'motivação', 'inspiração', 'shorts para se inspirar', 'shorts motivacionais', 'mindset', 'shorts de inspiração', 'esperança', 'shorts sobre esperança', 'hopecore', 'Eis que o teu mano te da uma bela lição', 'Eis que o teu mano te deixa pensativo!', 'frase reflexiva mano', 'humildade', 'Uma Frase Que Vai Te Fazer Refletir', 'shorts deus', 'shorts jesus', 'motivacional', 'shorts de fé', 'Milagre! 2 Vidas Salvas!', 'Quando não precisa teste', 'Pensa num casal inteligente😂']",PT16S
LusZIDdEjkA,Quem bagunçar a casa vai dormir cedo! #humor #comedia #shorts,Ju e Rafa,UCxIjOoAuCJPlwHbRVhqx0WQ,2026-06-06T15:16:46Z,22,https://i.ytimg.com/vi/LusZIDdEjkA/default.jpg,940113,27259,234,[],PT25S
IxkqZyuHOvg,a bicicleta kkkk,A L Ê ,UC9hIgTJvbE8PB7eOTQjhPwQ,2026-06-01T20:58:05Z,22,https://i.ytimg.com/vi/IxkqZyuHOvg/default.jpg,3719591,67484,114,[],PT1M3S
kEHGKY_abGA,AQUELE AMIGO SORTUDO 🍀 😂,Mateus Erd,UCQkUnTI-Zk44kw9q4cfPzwg,2026-06-03T22:15:13Z,24,https://i.ytimg.com/vi/kEHGKY_abGA/default.jpg,2342705,99641,376,[],PT58S
pz10bZ_ZcBw,A atendente que quase me enlouqueceu 😑 #shorts,gustta shoow,UCrzykJh4NlrP1Bj71ecfoag,2026-06-04T18:14:58Z,22,https://i.ytimg.com/vi/pz10bZ_ZcBw/default.jpg,1875850,119233,1253,[],PT1M15S
nX1zGM6m3Q8,Quando o PAI desconfia de algo ERRADO… 😳💀,Diogo Tiba,UCbTt-KwiEeuefp_HIYwEbnw,2026-05-30T23:54:08Z,22,https://i.ytimg.com/vi/nX1zGM6m3Q8/default.jpg,4764520,155937,188,[],PT1M7S
8s7pzNnWnOw,NINGUEM VIU NADA,Aninha zk,UCGRbsIDO4koh-gencP_eCYg,2026-06-04T22:21:16Z,20,https://i.ytimg.com/vi/8s7pzNnWnOw/default.jpg,1358132,68481,490,[],PT13S
eZBY0ur4xGg,Coisas que te fazem perder “AURA” 🤦🏽‍♂️,Fernando Fernandes,UCfXRyYADI9Pkf-ITj7DWtQA,2026-06-03T15:00:04Z,20,https://i.ytimg.com/vi/eZBY0ur4xGg/default.jpg,2060054,242437,220,[],PT23S
CqNebAJR9h8,qual desses É VOCÊ NA ESCOLA?,Jand Descobre,UCN8AhEFcQgRT8nqRrXbiwhA,2026-06-01T22:00:20Z,22,https://i.ytimg.com/vi/CqNebAJR9h8/default.jpg,2473697,57479,131,[],PT15S
UTQwqfE4QiU,QUANDO VOCÊ TROCA FIGURINHAS DA COPA #Shorts,DandoTrela,UC2QiCQkZMB3xjZ9erQyyXOA,2026-06-06T15:00:15Z,23,https://i.ytimg.com/vi/UTQwqfE4QiU/default.jpg,882267,35085,112,"['shorts', 'shorts no brasil', 'comédia', 'humor', 'álbum da copa', 'copa do mundo']",PT23S
