video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
co18MZypHm0,jbl go4 pvc pipe drop jumping,Dipesh Chauhan,UCY6gTaTARkQG6abRc7uU2oA,2026-05-26T02:56:05Z,22,https://i.ytimg.com/vi/co18MZypHm0/default.jpg,23105497,216170,131
-zl6OiLpVe8,☠️⚡ IPHONE 17 PRO MAX VS SAMSUNG S25 ULTRA SPEED TEST!!,Tech_xnr,UCMvBOOq1ozgb6u-MHIW5Qhg,2026-05-27T16:10:02Z,28,https://i.ytimg.com/vi/-zl6OiLpVe8/default.jpg,13133331,,1164
0A095DdBrKo,COMO MELHORAR SEU DESPERTADOR?,Naggi,UCNHyewBZiVv1uXAfJ1PByoA,2026-05-28T14:30:29Z,22,https://i.ytimg.com/vi/0A095DdBrKo/default.jpg,714675,45140,566
ULLeQZPCy3g,Facilidade para desbloquear o Nintendo switch,Luidy,UCVX__Z0hSrmCxQhSqTnGSmw,2026-05-27T22:05:19Z,27,https://i.ytimg.com/vi/ULLeQZPCy3g/default.jpg,936297,79998,471
6de0oKbha5A,Troca somente do vidro iPhone 17 Pro Max!  Quanto você acha que eu cobrei por esse serviço?,João Longo,UCyT0nFJbsXtiPXiOypQqHZw,2026-05-24T16:00:50Z,22,https://i.ytimg.com/vi/6de0oKbha5A/default.jpg,1310992,94759,643
-xbYXl621ec,ESSE É O NOVO CELULAR DA VIRGÍNIA! #shorts,Léo Crunfli,UCaK-V1eWvTTg866qloota3A,2026-05-25T15:03:37Z,22,https://i.ytimg.com/vi/-xbYXl621ec/default.jpg,912284,44023,650
f2W2m6K5LS0,Como transformar um SSD em um BURACO NEGRO!,Ciência Todo Dia,UCn9Erjy00mpnWeLnRqhsA1g,2026-05-29T16:57:05Z,28,https://i.ytimg.com/vi/f2W2m6K5LS0/default.jpg,445316,77135,658
RYDcN-YKhso,Foto usando iPhone 15 Pro Max #fotocomcelular #fotoprofissional #futebol,Pedro Lucas,UC9T7P9tJ-LYnyorULw3uCLw,2026-05-18T15:40:05Z,27,https://i.ytimg.com/vi/RYDcN-YKhso/default.jpg,2508990,165869,937
Xa3RaT1RTLg,Esse erro pode ESTRAGAR sua TV! #curiosidades,Qual você escolheria,UC8pZkxk35cjnDDIOKqpcffw,2026-05-22T14:00:09Z,24,https://i.ytimg.com/vi/Xa3RaT1RTLg/default.jpg,1392387,62833,53
Z9ze6vCApp0,Novo controle Premium do Playstation 5 - Scuf Omega,Sev7n Games OFICIAL,UCvpGyfQIzrghmPdm7KUDFmg,2026-05-27T00:00:03Z,20,https://i.ytimg.com/vi/Z9ze6vCApp0/default.jpg,641259,99729,1787
bTw3prn0WCI,esse fone tem o venon dentro dele 😱 #curiosidades,luki poji,UCPorsIY9UmoO9kg7jFKIotA,2026-05-27T14:00:02Z,22,https://i.ytimg.com/vi/bTw3prn0WCI/default.jpg,401029,72690,44
6V7TC0yjkM0,Wireless Charging Stopped Working!#wutheringwaves #wuwa #wuwacreator,wuwarchie,UC_g9H3mrDQeHlhNwLYMVDoA,2026-05-25T11:21:01Z,22,https://i.ytimg.com/vi/6V7TC0yjkM0/default.jpg,8058888,87233,243
6ZQX70H1sOM,a VIRGINIA comprou um CELULAR de R$30K??? #shorts,Top! Tech,UCvRg_-z2D9c_hMO05YZgUrg,2026-05-25T20:23:44Z,27,https://i.ytimg.com/vi/6ZQX70H1sOM/default.jpg,527889,64257,551
3jlgHA_Io_E,A proteção que seu celular está precisando você encontra nas películas da CrystalArmor!,MΣXXΛƬΛ,UC6fM8950eFdxe8UhclzauEg,2026-05-26T15:17:43Z,22,https://i.ytimg.com/vi/3jlgHA_Io_E/default.jpg,320234,11654,294
eGaF7RuXWG8,Revelando Foto Antiga Pelo Celular📸,Dose Curiosa,UCqg1qsHm3KM-LTbM_2fCCIA,2026-05-20T23:00:17Z,24,https://i.ytimg.com/vi/eGaF7RuXWG8/default.jpg,1063231,59139,126
