video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
tJNjuyeRPGg,This Trick Shot Almost Made Him QUIT,Dude Perfect,UCRijo3ddMTht_IHyNSNXpNQ,2026-05-25T18:55:41Z,17,https://i.ytimg.com/vi/tJNjuyeRPGg/default.jpg,35159823,923411,1387
SKYGWQOn81c,Can you name the picture? Tic Tac toe edition!,Ian Hietala,UC_bpH3zWmOwOg_kAjemBfoA,2026-05-30T00:33:21Z,27,https://i.ytimg.com/vi/SKYGWQOn81c/default.jpg,5115022,234404,789
oIh98xziH7U,Who else thought the first ball was for him,Lord Hec,UCMdsYOaE-TN9bIf1_f_5Ecg,2026-05-30T23:16:04Z,24,https://i.ytimg.com/vi/oIh98xziH7U/default.jpg,1314993,33007,173
1bOMYQFgK4I,"#2 SPURS at #1 THUNDER | FULL GAME 7 HIGHLIGHTS | May 30, 2026",NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2026-05-31T03:05:09Z,17,https://i.ytimg.com/vi/1bOMYQFgK4I/default.jpg,4400958,72732,12002
gf61-pbm-IM,He SPIT During His Pitch for THIS Reason 😳⚾,FitVision,UCAiIa_eZPDJ26Sj6AbUKcNw,2026-05-29T20:06:29Z,24,https://i.ytimg.com/vi/gf61-pbm-IM/default.jpg,2010494,62519,269
ywWAfDXgv2o,INSANE TRAMPOLINE DISASTERS MOMENTS  #usa,Ed Moments,UCSQFoaVy5qyeHRIRqP6j7_Q,2026-05-30T15:26:37Z,22,https://i.ytimg.com/vi/ywWAfDXgv2o/default.jpg,1866534,63378,175
mx6O1Fdiofc,Bro it really is that simple 😂 #shorts #funny,Uncltrd Live,UCEISI_2c0a0n32YXx94P7gg,2026-05-23T18:29:09Z,24,https://i.ytimg.com/vi/mx6O1Fdiofc/default.jpg,11800862,463086,854
hWwDUqWp998,Insane Player Gets Domed By Pitch…😭,Sport Lab HQ,UCM4UeP3Bg1cXkpexavNOLGw,2026-05-28T01:45:22Z,22,https://i.ytimg.com/vi/hWwDUqWp998/default.jpg,2418231,59288,137
A3xSjnHd1bU,Little Bro was in complete shock 😂🤣,The Athletes Plug,UCtC7BJsZJFuRXX04vy3qSpg,2026-05-26T17:00:04Z,17,https://i.ytimg.com/vi/A3xSjnHd1bU/default.jpg,1972334,145227,1300
fcKxhvz89h4,Small tornado came out of know where during a baseball game..🔥,MrMcGuyver Sports,UC73mIvRUSxB2CXprvtrz6Cw,2026-05-28T14:54:48Z,24,https://i.ytimg.com/vi/fcKxhvz89h4/default.jpg,1708300,20385,1275
wakgX8JSXLI,The good old days🥹,Xycotic,UCHFHEEcMGjYU9UsjhK0zF8A,2026-05-29T13:42:05Z,17,https://i.ytimg.com/vi/wakgX8JSXLI/default.jpg,1757915,34806,1575
oFojA-luQdo,Wemby is Lying about his Height?! #shorts #nba #basketball,Athletes Club,UC6OsRuDAgIt8F30XLH6M11g,2026-05-31T14:03:00Z,17,https://i.ytimg.com/vi/oFojA-luQdo/default.jpg,1063704,29697,178
pImOi-fbJIk,Ranking TOP 5 Impressive Moments 😭😭 #usa,InstantRanked,UC62gxKJCYfrpeO-mCiaDjhw,2026-05-28T22:00:32Z,17,https://i.ytimg.com/vi/pImOi-fbJIk/default.jpg,6023186,166878,269
83dERm_vmao,This Chase Center Moment Is Pure Madness 👀 #caitlinclark,Highlight Queens,UCRhIfy9x1NZCF7K9p7zqp0Q,2026-05-29T01:38:27Z,17,https://i.ytimg.com/vi/83dERm_vmao/default.jpg,2734010,61802,2392
DthIeDo-rlk,high IQ.. 🤯,Cam 23,UCEDIJP_CH6Onk5bXsfUs0iQ,2026-05-29T22:39:38Z,17,https://i.ytimg.com/vi/DthIeDo-rlk/default.jpg,801800,17032,107
tRnJRQmVMTg,PSG vs. Arsenal: Extended Highlights | UCL Final | CBS Sports Golazo,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,2026-05-30T19:35:30Z,17,https://i.ytimg.com/vi/tRnJRQmVMTg/default.jpg,1160047,14177,2779
jdTVjJL3N5s,World’s Highest Jumper!,Brandon William,UCz4vf16zgUMxpaDiPQ1XU2A,2026-05-30T20:00:48Z,24,https://i.ytimg.com/vi/jdTVjJL3N5s/default.jpg,1896612,89550,690
V3AGEKKQtcQ,CP3 Built a MONSTER ☠️🔥,MoveGods,UC7AUWPut_B-B5nLMSmWsObg,2026-05-27T21:40:23Z,17,https://i.ytimg.com/vi/V3AGEKKQtcQ/default.jpg,3220525,138441,1432
kQMBVoy0pAg,Ranking the Best Calculated Moments #calculated #skills #ranking #sports,Giggleicious AI,UC7I0dRt1uTfyq6NCqzUeAgw,2026-05-27T02:55:17Z,22,https://i.ytimg.com/vi/kQMBVoy0pAg/default.jpg,11588072,443812,762
LAkKTe-YDWA,"She couldn't make her jump, but then..❤️",Hublot Baggins,UCaELs8oQy816xO_7vQiNoqA,2026-05-26T13:33:45Z,24,https://i.ytimg.com/vi/LAkKTe-YDWA/default.jpg,8610388,382095,1771
YKXFM58e0GM,Escaping Cops in the most nonchalant way 💀,Hero DW,UCmUtBcLQXRquSciyu7texBA,2026-05-26T16:44:36Z,20,https://i.ytimg.com/vi/YKXFM58e0GM/default.jpg,4447435,222296,1340
sLcDhyrIkgU,UN BEATABLE! 💸🏆Josiah Jones #skateboarding #shorts,Dabble Video Magazine,UCb7KDyhF8NfyoYagrtb-TDg,2026-05-26T16:19:22Z,24,https://i.ytimg.com/vi/sLcDhyrIkgU/default.jpg,2297309,56526,691
lm5WrI1f8bM,Shane Gillis Reacts to Young Michael Jordan Clutching Up 😭🤣😂,MSSP Hub,UCajd8wBB3ayNaVgqkQhs0sg,2026-05-26T18:57:58Z,23,https://i.ytimg.com/vi/lm5WrI1f8bM/default.jpg,1604096,56917,2175
GFU3VK3c1Qw,Biggest choke or just unlucky?😲🤷‍♂️,Leandrobarbosafan1,UCpl5_XTWGgecN4EHZ6GdW3Q,2026-05-24T14:29:21Z,22,https://i.ytimg.com/vi/GFU3VK3c1Qw/default.jpg,2716011,137615,2287
8G2JgzVgSEY,These People Spent Their Life Savings On These Boards And Regret It Instantly! 💸🛹,Shred Hub,UC-H3YFLvBLrEsyMo4ayiJVQ,2026-05-26T02:30:01Z,24,https://i.ytimg.com/vi/8G2JgzVgSEY/default.jpg,6198327,,94
fcB5G8tiFkI,Barry Bonds Gives His Honest Opinion on Shohei Ohtani, Shortstop,UCBIFuA0WZ1DSjA3ojcHybjA,2026-05-27T14:47:24Z,17,https://i.ytimg.com/vi/fcB5G8tiFkI/default.jpg,1230221,31397,1804
