video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
Vagb9BqdX8g,We Almost Lost EVERYTHING Gambling,SMii7Yplus,UC-gW4TeZAlKm7UATp24JsWQ,2026-05-31T19:13:22Z,20,https://i.ytimg.com/vi/Vagb9BqdX8g/default.jpg,496176,34798,1179
OlQEoEPMJUo,"Hydroneer Tried to Optimize, So I Double Overloaded It on PC AND Console",Let's Game It Out,UCto7D1L-MiRoOziCXK9uT5Q,2026-05-31T14:49:03Z,20,https://i.ytimg.com/vi/OlQEoEPMJUo/default.jpg,784706,53852,2561
Q8XOvaU5iqw,"Would You Let Them In? | No, I'm Not a Human",Smosh Games,UCJ2ZDzMRgSrxmwphstrm8Ww,2026-05-31T17:00:06Z,20,https://i.ytimg.com/vi/Q8XOvaU5iqw/default.jpg,254282,21593,1679
l0hD3KBwoiA,"No Peace Amongst the Stars | Warhammer 40,000 Official Cinematic Trailer","Warhammer 40,000",UCm4UYMFMVFKtZBi9uk4HSCg,2026-05-31T15:54:36Z,20,https://i.ytimg.com/vi/l0hD3KBwoiA/default.jpg,948769,86706,4716
A8ZfNutzOTM,The Wheel of MLB the Show!,MMG,UCaYxyR9mzVlTrOOyZD0XAmA,2026-05-31T22:00:26Z,17,https://i.ytimg.com/vi/A8ZfNutzOTM/default.jpg,61478,7016,1018
vkzBZLjLZB4,MY HAND RAN AWAY..,Tyler & Snowi,UCzzF1kdBgwv5RB6rbB6kVSA,2026-05-31T21:42:17Z,20,https://i.ytimg.com/vi/vkzBZLjLZB4/default.jpg,179539,10589,281
ixm_QPQQNs0,spawning FAKE strawberry elephants..,steak,UC7c8wbA9yQjzxkj2uyrHrkg,2026-05-31T23:12:19Z,20,https://i.ytimg.com/vi/ixm_QPQQNs0/default.jpg,167498,5580,208
UoBVyxLCXPs,Everyone LOVES YOU in Minecraft!,Aphmau,UCzYfz8uibvnB7Yc1LjePi4g,2026-05-31T19:18:51Z,20,https://i.ytimg.com/vi/UoBVyxLCXPs/default.jpg,177938,9211,1655
_hyFGrcVv5U,I Went to WAR on a Hardcore Minecraft SMP,Wemmbu,UCkzzNLnuM-VsATWC53ehwOQ,2026-05-30T13:35:17Z,20,https://i.ytimg.com/vi/_hyFGrcVv5U/default.jpg,3214348,187326,33230
b8JdpfYD25g,YOUTUBER TSUNAMI vs Dooms Day Bunker!,Johnny Minecraft,UCWVSknuLPIRVGWf-4bFKT4Q,2026-05-31T21:22:01Z,20,https://i.ytimg.com/vi/b8JdpfYD25g/default.jpg,89072,2395,220
mh4MoahmZTI,What Is Wrong With My Friend...?,Joe Bart Games,UCeBPTBz1oRnsWsUBnKNNKNw,2026-05-31T13:11:05Z,20,https://i.ytimg.com/vi/mh4MoahmZTI/default.jpg,201560,8438,440
fp1PT8UNOEI,POOR vs RICH Submarine Battle in Minecraft,Cash,UC0eLBYhxW9HC0P9PXQ73mpQ,2026-05-31T16:00:23Z,24,https://i.ytimg.com/vi/fp1PT8UNOEI/default.jpg,226524,3979,1762
